GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Adeje	2018	Tasa variación anual	-8.16
Adeje	2018	Dato	360
Arafo	2018	Tasa variación interperiódica	-32.08
Arafo	2018	Variación interperiódica	-17
Arafo	2018	Variación anual	-17
Arafo	2018	Tasa variación anual	-32.08
Arafo	2018	Dato	36
Arico	2018	Tasa variación interperiódica	-5.08
Arico	2018	Variación interperiódica	-3
Arico	2018	Variación anual	-3
Arico	2018	Tasa variación anual	-5.08
Arico	2018	Dato	56
Arona	2018	Tasa variación interperiódica	-8.05
Arona	2018	Variación interperiódica	-57
Arona	2018	Variación anual	-57
Arona	2018	Tasa variación anual	-8.05
Arona	2018	Dato	651
Buenavista del Norte	2018	Tasa variación interperiódica	29.17
Buenavista del Norte	2018	Variación interperiódica	7
Buenavista del Norte	2018	Variación anual	7
Buenavista del Norte	2018	Tasa variación anual	29.17
Buenavista del Norte	2018	Dato	31
Candelaria	2018	Tasa variación interperiódica	-16.59
Candelaria	2018	Variación interperiódica	-37
Candelaria	2018	Variación anual	-37
Candelaria	2018	Tasa variación anual	-16.59
Candelaria	2018	Dato	186
Fasnia	2018	Tasa variación interperiódica	15.38
Fasnia	2018	Variación interperiódica	2
Fasnia	2018	Variación anual	2
Fasnia	2018	Tasa variación anual	15.38
Fasnia	2018	Dato	15
Garachico	2018	Tasa variación interperiódica	11.11
Garachico	2018	Variación interperiódica	4
Garachico	2018	Variación anual	4
Garachico	2018	Tasa variación anual	11.11
Garachico	2018	Dato	40
Granadilla de Abona	2018	Tasa variación interperiódica	0.92
Granadilla de Abona	2018	Variación interperiódica	4
Granadilla de Abona	2018	Variación anual	4
Granadilla de Abona	2018	Tasa variación anual	0.92
Granadilla de Abona	2018	Dato	438
La Guancha	2018	Tasa variación interperiódica	53.33
La Guancha	2018	Variación interperiódica	16
La Guancha	2018	Variación anual	16
La Guancha	2018	Tasa variación anual	53.33
La Guancha	2018	Dato	46
Guía de Isora	2018	Tasa variación interperiódica	0.53
Guía de Isora	2018	Variación interperiódica	1
Guía de Isora	2018	Variación anual	1
Guía de Isora	2018	Tasa variación anual	0.53
Guía de Isora	2018	Dato	190
Güímar	2018	Tasa variación interperiódica	6.67
Güímar	2018	Variación interperiódica	9
Güímar	2018	Variación anual	9
Güímar	2018	Tasa variación anual	6.67
Güímar	2018	Dato	144
Icod de los Vinos	2018	Tasa variación interperiódica	-19.57
Icod de los Vinos	2018	Variación interperiódica	-36
Icod de los Vinos	2018	Variación anual	-36
Icod de los Vinos	2018	Tasa variación anual	-19.57
Icod de los Vinos	2018	Dato	148
La Matanza de Acentejo	2018	Tasa variación interperiódica	16.13
La Matanza de Acentejo	2018	Variación interperiódica	10
La Matanza de Acentejo	2018	Variación anual	10
La Matanza de Acentejo	2018	Tasa variación anual	16.13
La Matanza de Acentejo	2018	Dato	72
La Orotava	2018	Tasa variación interperiódica	-5.81
La Orotava	2018	Variación interperiódica	-19
La Orotava	2018	Variación anual	-19
La Orotava	2018	Tasa variación anual	-5.81
La Orotava	2018	Dato	308
Puerto de la Cruz	2018	Tasa variación interperiódica	-3.88
Puerto de la Cruz	2018	Variación interperiódica	-8
Puerto de la Cruz	2018	Variación anual	-8
Puerto de la Cruz	2018	Tasa variación anual	-3.88
Puerto de la Cruz	2018	Dato	198
Los Realejos	2018	Tasa variación interperiódica	1.17
Los Realejos	2018	Variación interperiódica	3
Los Realejos	2018	Variación anual	3
Los Realejos	2018	Tasa variación anual	1.17
Los Realejos	2018	Dato	259
El Rosario	2018	Tasa variación interperiódica	-11.01
El Rosario	2018	Variación interperiódica	-12
El Rosario	2018	Variación anual	-12
El Rosario	2018	Tasa variación anual	-11.01
El Rosario	2018	Dato	97
San Cristóbal de La Laguna	2018	Tasa variación interperiódica	-7.33
San Cristóbal de La Laguna	2018	Variación interperiódica	-78
San Cristóbal de La Laguna	2018	Variación anual	-78
San Cristóbal de La Laguna	2018	Tasa variación anual	-7.33
San Cristóbal de La Laguna	2018	Dato	986
San Juan de la Rambla	2018	Tasa variación interperiódica	-13.16
San Juan de la Rambla	2018	Variación interperiódica	-5
San Juan de la Rambla	2018	Variación anual	-5
San Juan de la Rambla	2018	Tasa variación anual	-13.16
San Juan de la Rambla	2018	Dato	33
San Miguel de Abona	2018	Tasa variación interperiódica	20.12
San Miguel de Abona	2018	Variación interperiódica	34
San Miguel de Abona	2018	Variación anual	34
San Miguel de Abona	2018	Tasa variación anual	20.12
San Miguel de Abona	2018	Dato	203
Santa Cruz de Tenerife	2018	Tasa variación interperiódica	-10.33
Santa Cruz de Tenerife	2018	Variación interperiódica	-149
Santa Cruz de Tenerife	2018	Variación anual	-149
Santa Cruz de Tenerife	2018	Tasa variación anual	-10.33
Santa Cruz de Tenerife	2018	Dato	1294
Santa Úrsula	2018	Tasa variación interperiódica	-20.56
Santa Úrsula	2018	Variación interperiódica	-22
Santa Úrsula	2018	Variación anual	-22
Santa Úrsula	2018	Tasa variación anual	-20.56
Santa Úrsula	2018	Dato	85
Santiago del Teide	2018	Tasa variación interperiódica	10.81
Santiago del Teide	2018	Variación interperiódica	8
Santiago del Teide	2018	Variación anual	8
Santiago del Teide	2018	Tasa variación anual	10.81
Santiago del Teide	2018	Dato	82
El Sauzal	2018	Tasa variación interperiódica	-21.33
El Sauzal	2018	Variación interperiódica	-16
El Sauzal	2018	Variación anual	-16
El Sauzal	2018	Tasa variación anual	-21.33
El Sauzal	2018	Dato	59
Los Silos	2018	Tasa variación interperiódica	-18.75
Los Silos	2018	Variación interperiódica	-6
Los Silos	2018	Variación anual	-6
Los Silos	2018	Tasa variación anual	-18.75
Los Silos	2018	Dato	26
Tacoronte	2018	Tasa variación interperiódica	-10.11
Tacoronte	2018	Variación interperiódica	-18
Tacoronte	2018	Variación anual	-18
Tacoronte	2018	Tasa variación anual	-10.11
Tacoronte	2018	Dato	160
El Tanque	2018	Tasa variación interperiódica	69.23
El Tanque	2018	Variación interperiódica	9
El Tanque	2018	Variación anual	9
El Tanque	2018	Tasa variación anual	69.23
El Tanque	2018	Dato	22
Tegueste	2018	Tasa variación interperiódica	3.49
Tegueste	2018	Variación interperiódica	3
Tegueste	2018	Variación anual	3
Tegueste	2018	Tasa variación anual	3.49
Tegueste	2018	Dato	89
La Victoria de Acentejo	2018	Tasa variación interperiódica	-14.93
La Victoria de Acentejo	2018	Variación interperiódica	-10
La Victoria de Acentejo	2018	Variación anual	-10
La Victoria de Acentejo	2018	Tasa variación anual	-14.93
La Victoria de Acentejo	2018	Dato	57
Vilaflor de Chasna	2018	Tasa variación interperiódica	-53.33
Vilaflor de Chasna	2018	Variación interperiódica	-8
Vilaflor de Chasna	2018	Variación anual	-8
Vilaflor de Chasna	2018	Tasa variación anual	-53.33
Vilaflor de Chasna	2018	Dato	7
Adeje	2017	Tasa variación interperiódica	9.80
Adeje	2017	Variación interperiódica	35
Adeje	2017	Variación anual	35
Adeje	2017	Tasa variación anual	9.80
Adeje	2017	Dato	392
Arafo	2017	Tasa variación interperiódica	55.88
Arafo	2017	Variación interperiódica	19
Arafo	2017	Variación anual	19
Arafo	2017	Tasa variación anual	55.88
Arafo	2017	Dato	53
Arico	2017	Tasa variación interperiódica	-16.90
Arico	2017	Variación interperiódica	-12
Arico	2017	Variación anual	-12
Arico	2017	Tasa variación anual	-16.90
Arico	2017	Dato	59
Arona	2017	Tasa variación interperiódica	3.06
Arona	2017	Variación interperiódica	21
Arona	2017	Variación anual	21
Arona	2017	Tasa variación anual	3.06
Arona	2017	Dato	708
Buenavista del Norte	2017	Tasa variación interperiódica	-33.33
Buenavista del Norte	2017	Variación interperiódica	-12
Buenavista del Norte	2017	Variación anual	-12
Buenavista del Norte	2017	Tasa variación anual	-33.33
Buenavista del Norte	2017	Dato	24
Candelaria	2017	Tasa variación interperiódica	-5.11
Candelaria	2017	Variación interperiódica	-12
Candelaria	2017	Variación anual	-12
Candelaria	2017	Tasa variación anual	-5.11
Candelaria	2017	Dato	223
Fasnia	2017	Tasa variación interperiódica	-23.53
Fasnia	2017	Variación interperiódica	-4
Fasnia	2017	Variación anual	-4
Fasnia	2017	Tasa variación anual	-23.53
Fasnia	2017	Dato	13
Garachico	2017	Tasa variación interperiódica	56.52
Garachico	2017	Variación interperiódica	13
Garachico	2017	Variación anual	13
Garachico	2017	Tasa variación anual	56.52
Garachico	2017	Dato	36
Granadilla de Abona	2017	Tasa variación interperiódica	-2.47
Granadilla de Abona	2017	Variación interperiódica	-11
Granadilla de Abona	2017	Variación anual	-11
Granadilla de Abona	2017	Tasa variación anual	-2.47
Granadilla de Abona	2017	Dato	434
La Guancha	2017	Tasa variación interperiódica	-26.83
La Guancha	2017	Variación interperiódica	-11
La Guancha	2017	Variación anual	-11
La Guancha	2017	Tasa variación anual	-26.83
La Guancha	2017	Dato	30
Guía de Isora	2017	Tasa variación interperiódica	20.38
Guía de Isora	2017	Variación interperiódica	32
Guía de Isora	2017	Variación anual	32
Guía de Isora	2017	Tasa variación anual	20.38
Guía de Isora	2017	Dato	189
Güímar	2017	Tasa variación interperiódica	-2.17
Güímar	2017	Variación interperiódica	-3
Güímar	2017	Variación anual	-3
Güímar	2017	Tasa variación anual	-2.17
Güímar	2017	Dato	135
Icod de los Vinos	2017	Tasa variación interperiódica	2.22
Icod de los Vinos	2017	Variación interperiódica	4
Icod de los Vinos	2017	Variación anual	4
Icod de los Vinos	2017	Tasa variación anual	2.22
Icod de los Vinos	2017	Dato	184
La Matanza de Acentejo	2017	Tasa variación interperiódica	-34.74
La Matanza de Acentejo	2017	Variación interperiódica	-33
La Matanza de Acentejo	2017	Variación anual	-33
La Matanza de Acentejo	2017	Tasa variación anual	-34.74
La Matanza de Acentejo	2017	Dato	62
La Orotava	2017	Tasa variación interperiódica	-9.42
La Orotava	2017	Variación interperiódica	-34
La Orotava	2017	Variación anual	-34
La Orotava	2017	Tasa variación anual	-9.42
La Orotava	2017	Dato	327
Puerto de la Cruz	2017	Tasa variación interperiódica	0.49
Puerto de la Cruz	2017	Variación interperiódica	1
Puerto de la Cruz	2017	Variación anual	1
Puerto de la Cruz	2017	Tasa variación anual	0.49
Puerto de la Cruz	2017	Dato	206
Los Realejos	2017	Tasa variación interperiódica	-14.38
Los Realejos	2017	Variación interperiódica	-43
Los Realejos	2017	Variación anual	-43
Los Realejos	2017	Tasa variación anual	-14.38
Los Realejos	2017	Dato	256
El Rosario	2017	Tasa variación interperiódica	-14.17
El Rosario	2017	Variación interperiódica	-18
El Rosario	2017	Variación anual	-18
El Rosario	2017	Tasa variación anual	-14.17
El Rosario	2017	Dato	109
San Cristóbal de La Laguna	2017	Tasa variación interperiódica	-6.67
San Cristóbal de La Laguna	2017	Variación interperiódica	-76
San Cristóbal de La Laguna	2017	Variación anual	-76
San Cristóbal de La Laguna	2017	Tasa variación anual	-6.67
San Cristóbal de La Laguna	2017	Dato	1064
San Juan de la Rambla	2017	Tasa variación interperiódica	8.57
San Juan de la Rambla	2017	Variación interperiódica	3
San Juan de la Rambla	2017	Variación anual	3
San Juan de la Rambla	2017	Tasa variación anual	8.57
San Juan de la Rambla	2017	Dato	38
San Miguel de Abona	2017	Tasa variación interperiódica	-16.75
San Miguel de Abona	2017	Variación interperiódica	-34
San Miguel de Abona	2017	Variación anual	-34
San Miguel de Abona	2017	Tasa variación anual	-16.75
San Miguel de Abona	2017	Dato	169
Santa Cruz de Tenerife	2017	Tasa variación interperiódica	4.95
Santa Cruz de Tenerife	2017	Variación interperiódica	68
Santa Cruz de Tenerife	2017	Variación anual	68
Santa Cruz de Tenerife	2017	Tasa variación anual	4.95
Santa Cruz de Tenerife	2017	Dato	1443
Santa Úrsula	2017	Tasa variación interperiódica	-15.08
Santa Úrsula	2017	Variación interperiódica	-19
Santa Úrsula	2017	Variación anual	-19
Santa Úrsula	2017	Tasa variación anual	-15.08
Santa Úrsula	2017	Dato	107
Santiago del Teide	2017	Tasa variación interperiódica	12.12
Santiago del Teide	2017	Variación interperiódica	8
Santiago del Teide	2017	Variación anual	8
Santiago del Teide	2017	Tasa variación anual	12.12
Santiago del Teide	2017	Dato	74
El Sauzal	2017	Tasa variación interperiódica	29.31
El Sauzal	2017	Variación interperiódica	17
El Sauzal	2017	Variación anual	17
El Sauzal	2017	Tasa variación anual	29.31
El Sauzal	2017	Dato	75
Los Silos	2017	Tasa variación interperiódica	28.00
Los Silos	2017	Variación interperiódica	7
Los Silos	2017	Variación anual	7
Los Silos	2017	Tasa variación anual	28.00
Los Silos	2017	Dato	32
Tacoronte	2017	Tasa variación interperiódica	6.59
Tacoronte	2017	Variación interperiódica	11
Tacoronte	2017	Variación anual	11
Tacoronte	2017	Tasa variación anual	6.59
Tacoronte	2017	Dato	178
El Tanque	2017	Tasa variación interperiódica	-13.33
El Tanque	2017	Variación interperiódica	-2
El Tanque	2017	Variación anual	-2
El Tanque	2017	Tasa variación anual	-13.33
El Tanque	2017	Dato	13
Tegueste	2017	Tasa variación interperiódica	26.47
Tegueste	2017	Variación interperiódica	18
Tegueste	2017	Variación anual	18
Tegueste	2017	Tasa variación anual	26.47
Tegueste	2017	Dato	86
La Victoria de Acentejo	2017	Tasa variación interperiódica	-12.99
La Victoria de Acentejo	2017	Variación interperiódica	-10
La Victoria de Acentejo	2017	Variación anual	-10
La Victoria de Acentejo	2017	Tasa variación anual	-12.99
La Victoria de Acentejo	2017	Dato	67
Vilaflor de Chasna	2017	Tasa variación interperiódica	150.00
Vilaflor de Chasna	2017	Variación interperiódica	9
Vilaflor de Chasna	2017	Variación anual	9
Vilaflor de Chasna	2017	Tasa variación anual	150.00
Vilaflor de Chasna	2017	Dato	15
Adeje	2016	Tasa variación interperiódica	-12.07
Adeje	2016	Variación interperiódica	-49
Adeje	2016	Variación anual	-49
Adeje	2016	Tasa variación anual	-12.07
Adeje	2016	Dato	357
Arafo	2016	Tasa variación interperiódica	-15.00
Arafo	2016	Variación interperiódica	-6
Arafo	2016	Variación anual	-6
Arafo	2016	Tasa variación anual	-15.00
Arafo	2016	Dato	34
Arico	2016	Tasa variación interperiódica	36.54
Arico	2016	Variación interperiódica	19
Arico	2016	Variación anual	19
Arico	2016	Tasa variación anual	36.54
Arico	2016	Dato	71
Arona	2016	Tasa variación interperiódica	-2.69
Arona	2016	Variación interperiódica	-19
Arona	2016	Variación anual	-19
Arona	2016	Tasa variación anual	-2.69
Arona	2016	Dato	687
Buenavista del Norte	2016	Tasa variación interperiódica	-5.26
Buenavista del Norte	2016	Variación interperiódica	-2
Buenavista del Norte	2016	Variación anual	-2
Buenavista del Norte	2016	Tasa variación anual	-5.26
Buenavista del Norte	2016	Dato	36
Candelaria	2016	Tasa variación interperiódica	-1.26
Candelaria	2016	Variación interperiódica	-3
Candelaria	2016	Variación anual	-3
Candelaria	2016	Tasa variación anual	-1.26
Candelaria	2016	Dato	235
Fasnia	2016	Tasa variación interperiódica	13.33
Fasnia	2016	Variación interperiódica	2
Fasnia	2016	Variación anual	2
Fasnia	2016	Tasa variación anual	13.33
Fasnia	2016	Dato	17
Garachico	2016	Tasa variación interperiódica	-25.81
Garachico	2016	Variación interperiódica	-8
Garachico	2016	Variación anual	-8
Garachico	2016	Tasa variación anual	-25.81
Garachico	2016	Dato	23
Granadilla de Abona	2016	Tasa variación interperiódica	-5.52
Granadilla de Abona	2016	Variación interperiódica	-26
Granadilla de Abona	2016	Variación anual	-26
Granadilla de Abona	2016	Tasa variación anual	-5.52
Granadilla de Abona	2016	Dato	445
La Guancha	2016	Tasa variación interperiódica	0.00
La Guancha	2016	Variación interperiódica	0
La Guancha	2016	Variación anual	0
La Guancha	2016	Tasa variación anual	0.00
La Guancha	2016	Dato	41
Guía de Isora	2016	Tasa variación interperiódica	-4.85
Guía de Isora	2016	Variación interperiódica	-8
Guía de Isora	2016	Variación anual	-8
Guía de Isora	2016	Tasa variación anual	-4.85
Guía de Isora	2016	Dato	157
Güímar	2016	Tasa variación interperiódica	-22.03
Güímar	2016	Variación interperiódica	-39
Güímar	2016	Variación anual	-39
Güímar	2016	Tasa variación anual	-22.03
Güímar	2016	Dato	138
Icod de los Vinos	2016	Tasa variación interperiódica	0.56
Icod de los Vinos	2016	Variación interperiódica	1
Icod de los Vinos	2016	Variación anual	1
Icod de los Vinos	2016	Tasa variación anual	0.56
Icod de los Vinos	2016	Dato	180
La Matanza de Acentejo	2016	Tasa variación interperiódica	0.00
La Matanza de Acentejo	2016	Variación interperiódica	0
La Matanza de Acentejo	2016	Variación anual	0
La Matanza de Acentejo	2016	Tasa variación anual	0.00
La Matanza de Acentejo	2016	Dato	95
La Orotava	2016	Tasa variación interperiódica	21.14
La Orotava	2016	Variación interperiódica	63
La Orotava	2016	Variación anual	63
La Orotava	2016	Tasa variación anual	21.14
La Orotava	2016	Dato	361
Puerto de la Cruz	2016	Tasa variación interperiódica	5.67
Puerto de la Cruz	2016	Variación interperiódica	11
Puerto de la Cruz	2016	Variación anual	11
Puerto de la Cruz	2016	Tasa variación anual	5.67
Puerto de la Cruz	2016	Dato	205
Los Realejos	2016	Tasa variación interperiódica	3.46
Los Realejos	2016	Variación interperiódica	10
Los Realejos	2016	Variación anual	10
Los Realejos	2016	Tasa variación anual	3.46
Los Realejos	2016	Dato	299
El Rosario	2016	Tasa variación interperiódica	-11.19
El Rosario	2016	Variación interperiódica	-16
El Rosario	2016	Variación anual	-16
El Rosario	2016	Tasa variación anual	-11.19
El Rosario	2016	Dato	127
San Cristóbal de La Laguna	2016	Tasa variación interperiódica	1.06
San Cristóbal de La Laguna	2016	Variación interperiódica	12
San Cristóbal de La Laguna	2016	Variación anual	12
San Cristóbal de La Laguna	2016	Tasa variación anual	1.06
San Cristóbal de La Laguna	2016	Dato	1140
San Juan de la Rambla	2016	Tasa variación interperiódica	-18.60
San Juan de la Rambla	2016	Variación interperiódica	-8
San Juan de la Rambla	2016	Variación anual	-8
San Juan de la Rambla	2016	Tasa variación anual	-18.60
San Juan de la Rambla	2016	Dato	35
San Miguel de Abona	2016	Tasa variación interperiódica	28.48
San Miguel de Abona	2016	Variación interperiódica	45
San Miguel de Abona	2016	Variación anual	45
San Miguel de Abona	2016	Tasa variación anual	28.48
San Miguel de Abona	2016	Dato	203
Santa Cruz de Tenerife	2016	Tasa variación interperiódica	-8.09
Santa Cruz de Tenerife	2016	Variación interperiódica	-121
Santa Cruz de Tenerife	2016	Variación anual	-121
Santa Cruz de Tenerife	2016	Tasa variación anual	-8.09
Santa Cruz de Tenerife	2016	Dato	1375
Santa Úrsula	2016	Tasa variación interperiódica	23.53
Santa Úrsula	2016	Variación interperiódica	24
Santa Úrsula	2016	Variación anual	24
Santa Úrsula	2016	Tasa variación anual	23.53
Santa Úrsula	2016	Dato	126
Santiago del Teide	2016	Tasa variación interperiódica	17.86
Santiago del Teide	2016	Variación interperiódica	10
Santiago del Teide	2016	Variación anual	10
Santiago del Teide	2016	Tasa variación anual	17.86
Santiago del Teide	2016	Dato	66
El Sauzal	2016	Tasa variación interperiódica	-4.92
El Sauzal	2016	Variación interperiódica	-3
El Sauzal	2016	Variación anual	-3
El Sauzal	2016	Tasa variación anual	-4.92
El Sauzal	2016	Dato	58
Los Silos	2016	Tasa variación interperiódica	-3.85
Los Silos	2016	Variación interperiódica	-1
Los Silos	2016	Variación anual	-1
Los Silos	2016	Tasa variación anual	-3.85
Los Silos	2016	Dato	25
Tacoronte	2016	Tasa variación interperiódica	0.60
Tacoronte	2016	Variación interperiódica	1
Tacoronte	2016	Variación anual	1
Tacoronte	2016	Tasa variación anual	0.60
Tacoronte	2016	Dato	167
El Tanque	2016	Tasa variación interperiódica	-21.05
El Tanque	2016	Variación interperiódica	-4
El Tanque	2016	Variación anual	-4
El Tanque	2016	Tasa variación anual	-21.05
El Tanque	2016	Dato	15
Tegueste	2016	Tasa variación interperiódica	-21.84
Tegueste	2016	Variación interperiódica	-19
Tegueste	2016	Variación anual	-19
Tegueste	2016	Tasa variación anual	-21.84
Tegueste	2016	Dato	68
La Victoria de Acentejo	2016	Tasa variación interperiódica	-1.28
La Victoria de Acentejo	2016	Variación interperiódica	-1
La Victoria de Acentejo	2016	Variación anual	-1
La Victoria de Acentejo	2016	Tasa variación anual	-1.28
La Victoria de Acentejo	2016	Dato	77
Vilaflor de Chasna	2016	Tasa variación interperiódica	-45.45
Vilaflor de Chasna	2016	Variación interperiódica	-5
Vilaflor de Chasna	2016	Variación anual	-5
Vilaflor de Chasna	2016	Tasa variación anual	-45.45
Vilaflor de Chasna	2016	Dato	6
Adeje	2015	Tasa variación interperiódica	-0.25
Adeje	2015	Variación interperiódica	-1
Adeje	2015	Variación anual	-1
Adeje	2015	Tasa variación anual	-0.25
Adeje	2015	Dato	406
Arafo	2015	Tasa variación interperiódica	-13.04
Arafo	2015	Variación interperiódica	-6
Arafo	2015	Variación anual	-6
Arafo	2015	Tasa variación anual	-13.04
Arafo	2015	Dato	40
Arico	2015	Tasa variación interperiódica	26.83
Arico	2015	Variación interperiódica	11
Arico	2015	Variación anual	11
Arico	2015	Tasa variación anual	26.83
Arico	2015	Dato	52
Arona	2015	Tasa variación interperiódica	7.46
Arona	2015	Variación interperiódica	49
Arona	2015	Variación anual	49
Arona	2015	Tasa variación anual	7.46
Arona	2015	Dato	706
Buenavista del Norte	2015	Tasa variación interperiódica	31.03
Buenavista del Norte	2015	Variación interperiódica	9
Buenavista del Norte	2015	Variación anual	9
Buenavista del Norte	2015	Tasa variación anual	31.03
Buenavista del Norte	2015	Dato	38
Candelaria	2015	Tasa variación interperiódica	8.18
Candelaria	2015	Variación interperiódica	18
Candelaria	2015	Variación anual	18
Candelaria	2015	Tasa variación anual	8.18
Candelaria	2015	Dato	238
Fasnia	2015	Tasa variación interperiódica	7.14
Fasnia	2015	Variación interperiódica	1
Fasnia	2015	Variación anual	1
Fasnia	2015	Tasa variación anual	7.14
Fasnia	2015	Dato	15
Garachico	2015	Tasa variación interperiódica	3.33
Garachico	2015	Variación interperiódica	1
Garachico	2015	Variación anual	1
Garachico	2015	Tasa variación anual	3.33
Garachico	2015	Dato	31
Granadilla de Abona	2015	Tasa variación interperiódica	14.60
Granadilla de Abona	2015	Variación interperiódica	60
Granadilla de Abona	2015	Variación anual	60
Granadilla de Abona	2015	Tasa variación anual	14.60
Granadilla de Abona	2015	Dato	471
La Guancha	2015	Tasa variación interperiódica	17.14
La Guancha	2015	Variación interperiódica	6
La Guancha	2015	Variación anual	6
La Guancha	2015	Tasa variación anual	17.14
La Guancha	2015	Dato	41
Guía de Isora	2015	Tasa variación interperiódica	-5.71
Guía de Isora	2015	Variación interperiódica	-10
Guía de Isora	2015	Variación anual	-10
Guía de Isora	2015	Tasa variación anual	-5.71
Guía de Isora	2015	Dato	165
Güímar	2015	Tasa variación interperiódica	19.59
Güímar	2015	Variación interperiódica	29
Güímar	2015	Variación anual	29
Güímar	2015	Tasa variación anual	19.59
Güímar	2015	Dato	177
Icod de los Vinos	2015	Tasa variación interperiódica	-0.56
Icod de los Vinos	2015	Variación interperiódica	-1
Icod de los Vinos	2015	Variación anual	-1
Icod de los Vinos	2015	Tasa variación anual	-0.56
Icod de los Vinos	2015	Dato	179
La Matanza de Acentejo	2015	Tasa variación interperiódica	14.46
La Matanza de Acentejo	2015	Variación interperiódica	12
La Matanza de Acentejo	2015	Variación anual	12
La Matanza de Acentejo	2015	Tasa variación anual	14.46
La Matanza de Acentejo	2015	Dato	95
La Orotava	2015	Tasa variación interperiódica	-4.18
La Orotava	2015	Variación interperiódica	-13
La Orotava	2015	Variación anual	-13
La Orotava	2015	Tasa variación anual	-4.18
La Orotava	2015	Dato	298
Puerto de la Cruz	2015	Tasa variación interperiódica	-7.18
Puerto de la Cruz	2015	Variación interperiódica	-15
Puerto de la Cruz	2015	Variación anual	-15
Puerto de la Cruz	2015	Tasa variación anual	-7.18
Puerto de la Cruz	2015	Dato	194
Los Realejos	2015	Tasa variación interperiódica	2.48
Los Realejos	2015	Variación interperiódica	7
Los Realejos	2015	Variación anual	7
Los Realejos	2015	Tasa variación anual	2.48
Los Realejos	2015	Dato	289
El Rosario	2015	Tasa variación interperiódica	33.64
El Rosario	2015	Variación interperiódica	36
El Rosario	2015	Variación anual	36
El Rosario	2015	Tasa variación anual	33.64
El Rosario	2015	Dato	143
San Cristóbal de La Laguna	2015	Tasa variación interperiódica	-2.93
San Cristóbal de La Laguna	2015	Variación interperiódica	-34
San Cristóbal de La Laguna	2015	Variación anual	-34
San Cristóbal de La Laguna	2015	Tasa variación anual	-2.93
San Cristóbal de La Laguna	2015	Dato	1128
San Juan de la Rambla	2015	Tasa variación interperiódica	-8.51
San Juan de la Rambla	2015	Variación interperiódica	-4
San Juan de la Rambla	2015	Variación anual	-4
San Juan de la Rambla	2015	Tasa variación anual	-8.51
San Juan de la Rambla	2015	Dato	43
San Miguel de Abona	2015	Tasa variación interperiódica	-9.71
San Miguel de Abona	2015	Variación interperiódica	-17
San Miguel de Abona	2015	Variación anual	-17
San Miguel de Abona	2015	Tasa variación anual	-9.71
San Miguel de Abona	2015	Dato	158
Santa Cruz de Tenerife	2015	Tasa variación interperiódica	-5.97
Santa Cruz de Tenerife	2015	Variación interperiódica	-95
Santa Cruz de Tenerife	2015	Variación anual	-95
Santa Cruz de Tenerife	2015	Tasa variación anual	-5.97
Santa Cruz de Tenerife	2015	Dato	1496
Santa Úrsula	2015	Tasa variación interperiódica	-13.56
Santa Úrsula	2015	Variación interperiódica	-16
Santa Úrsula	2015	Variación anual	-16
Santa Úrsula	2015	Tasa variación anual	-13.56
Santa Úrsula	2015	Dato	102
Santiago del Teide	2015	Tasa variación interperiódica	-3.45
Santiago del Teide	2015	Variación interperiódica	-2
Santiago del Teide	2015	Variación anual	-2
Santiago del Teide	2015	Tasa variación anual	-3.45
Santiago del Teide	2015	Dato	56
El Sauzal	2015	Tasa variación interperiódica	-21.79
El Sauzal	2015	Variación interperiódica	-17
El Sauzal	2015	Variación anual	-17
El Sauzal	2015	Tasa variación anual	-21.79
El Sauzal	2015	Dato	61
Los Silos	2015	Tasa variación interperiódica	-10.34
Los Silos	2015	Variación interperiódica	-3
Los Silos	2015	Variación anual	-3
Los Silos	2015	Tasa variación anual	-10.34
Los Silos	2015	Dato	26
Tacoronte	2015	Tasa variación interperiódica	-18.63
Tacoronte	2015	Variación interperiódica	-38
Tacoronte	2015	Variación anual	-38
Tacoronte	2015	Tasa variación anual	-18.63
Tacoronte	2015	Dato	166
El Tanque	2015	Tasa variación interperiódica	-5.00
El Tanque	2015	Variación interperiódica	-1
El Tanque	2015	Variación anual	-1
El Tanque	2015	Tasa variación anual	-5.00
El Tanque	2015	Dato	19
Tegueste	2015	Tasa variación interperiódica	14.47
Tegueste	2015	Variación interperiódica	11
Tegueste	2015	Variación anual	11
Tegueste	2015	Tasa variación anual	14.47
Tegueste	2015	Dato	87
La Victoria de Acentejo	2015	Tasa variación interperiódica	2.63
La Victoria de Acentejo	2015	Variación interperiódica	2
La Victoria de Acentejo	2015	Variación anual	2
La Victoria de Acentejo	2015	Tasa variación anual	2.63
La Victoria de Acentejo	2015	Dato	78
Vilaflor de Chasna	2015	Tasa variación interperiódica	57.14
Vilaflor de Chasna	2015	Variación interperiódica	4
Vilaflor de Chasna	2015	Variación anual	4
Vilaflor de Chasna	2015	Tasa variación anual	57.14
Vilaflor de Chasna	2015	Dato	11
Adeje	2014	Tasa variación interperiódica	1.24
Adeje	2014	Variación interperiódica	5
Adeje	2014	Variación anual	5
Adeje	2014	Tasa variación anual	1.24
Adeje	2014	Dato	407
Arafo	2014	Tasa variación interperiódica	39.39
Arafo	2014	Variación interperiódica	13
Arafo	2014	Variación anual	13
Arafo	2014	Tasa variación anual	39.39
Arafo	2014	Dato	46
Arico	2014	Tasa variación interperiódica	-21.15
