GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Arafo	2018	Variación anual	31
Arafo	2018	Tasa variación anual	0.56
Arafo	2018	Dato	5562
Arico	2018	Tasa variación interperiódica	3.12
Arico	2018	Variación interperiódica	237
Arico	2018	Variación anual	237
Arico	2018	Tasa variación anual	3.12
Arico	2018	Dato	7831
Arona	2018	Tasa variación interperiódica	0.66
Arona	2018	Variación interperiódica	518
Arona	2018	Variación anual	518
Arona	2018	Tasa variación anual	0.66
Arona	2018	Dato	79448
Buenavista del Norte	2018	Tasa variación interperiódica	-0.88
Buenavista del Norte	2018	Variación interperiódica	-42
Buenavista del Norte	2018	Variación anual	-42
Buenavista del Norte	2018	Tasa variación anual	-0.88
Buenavista del Norte	2018	Dato	4755
Candelaria	2018	Tasa variación interperiódica	1.81
Candelaria	2018	Variación interperiódica	492
Candelaria	2018	Variación anual	492
Candelaria	2018	Tasa variación anual	1.81
Candelaria	2018	Dato	27641
Fasnia	2018	Tasa variación interperiódica	0.91
Fasnia	2018	Variación interperiódica	25
Fasnia	2018	Variación anual	25
Fasnia	2018	Tasa variación anual	0.91
Fasnia	2018	Dato	2768
Garachico	2018	Tasa variación interperiódica	-0.17
Garachico	2018	Variación interperiódica	-8
Garachico	2018	Variación anual	-8
Garachico	2018	Tasa variación anual	-0.17
Garachico	2018	Dato	4819
Granadilla de Abona	2018	Tasa variación interperiódica	3.33
Granadilla de Abona	2018	Variación interperiódica	1558
Granadilla de Abona	2018	Variación anual	1558
Granadilla de Abona	2018	Tasa variación anual	3.33
Granadilla de Abona	2018	Dato	48374
La Guancha	2018	Tasa variación interperiódica	0.04
La Guancha	2018	Variación interperiódica	2
La Guancha	2018	Variación anual	2
La Guancha	2018	Tasa variación anual	0.04
La Guancha	2018	Dato	5428
Guía de Isora	2018	Tasa variación interperiódica	2.21
Guía de Isora	2018	Variación interperiódica	454
Guía de Isora	2018	Variación anual	454
Guía de Isora	2018	Tasa variación anual	2.21
Guía de Isora	2018	Dato	20991
Güímar	2018	Tasa variación interperiódica	2.42
Güímar	2018	Variación interperiódica	466
Güímar	2018	Variación anual	466
Güímar	2018	Tasa variación anual	2.42
Güímar	2018	Dato	19739
Icod de los Vinos	2018	Tasa variación interperiódica	0.85
Icod de los Vinos	2018	Variación interperiódica	191
Icod de los Vinos	2018	Variación anual	191
Icod de los Vinos	2018	Tasa variación anual	0.85
Icod de los Vinos	2018	Dato	22749
La Matanza de Acentejo	2018	Tasa variación interperiódica	1.15
La Matanza de Acentejo	2018	Variación interperiódica	102
La Matanza de Acentejo	2018	Variación anual	102
La Matanza de Acentejo	2018	Tasa variación anual	1.15
La Matanza de Acentejo	2018	Dato	8956
La Orotava	2018	Tasa variación interperiódica	0.80
La Orotava	2018	Variación interperiódica	333
La Orotava	2018	Variación anual	333
La Orotava	2018	Tasa variación anual	0.80
La Orotava	2018	Dato	41833
Puerto de la Cruz	2018	Tasa variación interperiódica	1.49
Puerto de la Cruz	2018	Variación interperiódica	447
Puerto de la Cruz	2018	Variación anual	447
Puerto de la Cruz	2018	Tasa variación anual	1.49
Puerto de la Cruz	2018	Dato	30483
Los Realejos	2018	Tasa variación interperiódica	0.52
Los Realejos	2018	Variación interperiódica	187
Los Realejos	2018	Variación anual	187
Los Realejos	2018	Tasa variación anual	0.52
Los Realejos	2018	Dato	36405
El Rosario	2018	Tasa variación interperiódica	0.23
El Rosario	2018	Variación interperiódica	40
El Rosario	2018	Variación anual	40
El Rosario	2018	Tasa variación anual	0.23
El Rosario	2018	Dato	17352
San Cristóbal de La Laguna	2018	Tasa variación interperiódica	1.23
San Cristóbal de La Laguna	2018	Variación interperiódica	1894
San Cristóbal de La Laguna	2018	Variación anual	1894
San Cristóbal de La Laguna	2018	Tasa variación anual	1.23
San Cristóbal de La Laguna	2018	Dato	155549
San Juan de la Rambla	2018	Tasa variación interperiódica	-0.60
San Juan de la Rambla	2018	Variación interperiódica	-29
San Juan de la Rambla	2018	Variación anual	-29
San Juan de la Rambla	2018	Tasa variación anual	-0.60
San Juan de la Rambla	2018	Dato	4799
San Miguel de Abona	2018	Tasa variación interperiódica	4.16
San Miguel de Abona	2018	Variación interperiódica	785
San Miguel de Abona	2018	Variación anual	785
San Miguel de Abona	2018	Tasa variación anual	4.16
San Miguel de Abona	2018	Dato	19672
Santa Cruz de Tenerife	2018	Tasa variación interperiódica	0.57
Santa Cruz de Tenerife	2018	Variación interperiódica	1164
Santa Cruz de Tenerife	2018	Variación anual	1164
Santa Cruz de Tenerife	2018	Tasa variación anual	0.57
Santa Cruz de Tenerife	2018	Dato	204856
Santa Úrsula	2018	Tasa variación interperiódica	1.80
Santa Úrsula	2018	Variación interperiódica	256
Santa Úrsula	2018	Variación anual	256
Santa Úrsula	2018	Tasa variación anual	1.80
Santa Úrsula	2018	Dato	14445
Santiago del Teide	2018	Tasa variación interperiódica	1.69
Santiago del Teide	2018	Variación interperiódica	179
Santiago del Teide	2018	Variación anual	179
Santiago del Teide	2018	Tasa variación anual	1.69
Santiago del Teide	2018	Dato	10755
El Sauzal	2018	Tasa variación interperiódica	0.83
El Sauzal	2018	Variación interperiódica	74
El Sauzal	2018	Variación anual	74
El Sauzal	2018	Tasa variación anual	0.83
El Sauzal	2018	Dato	8947
Los Silos	2018	Tasa variación interperiódica	-1.88
Los Silos	2018	Variación interperiódica	-91
Los Silos	2018	Variación anual	-91
Los Silos	2018	Tasa variación anual	-1.88
Los Silos	2018	Dato	4757
Tacoronte	2018	Tasa variación interperiódica	0.63
Tacoronte	2018	Variación interperiódica	149
Tacoronte	2018	Variación anual	149
Tacoronte	2018	Tasa variación anual	0.63
Tacoronte	2018	Dato	23961
El Tanque	2018	Tasa variación interperiódica	0.75
El Tanque	2018	Variación interperiódica	20
El Tanque	2018	Variación anual	20
El Tanque	2018	Tasa variación anual	0.75
El Tanque	2018	Dato	2670
Tegueste	2018	Tasa variación interperiódica	0.86
Tegueste	2018	Variación interperiódica	95
Tegueste	2018	Variación anual	95
Tegueste	2018	Tasa variación anual	0.86
Tegueste	2018	Dato	11203
La Victoria de Acentejo	2018	Tasa variación interperiódica	0.79
La Victoria de Acentejo	2018	Variación interperiódica	71
La Victoria de Acentejo	2018	Variación anual	71
La Victoria de Acentejo	2018	Tasa variación anual	0.79
La Victoria de Acentejo	2018	Dato	9040
Vilaflor de Chasna	2018	Tasa variación interperiódica	1.86
Vilaflor de Chasna	2018	Variación interperiódica	30
Vilaflor de Chasna	2018	Variación anual	30
Vilaflor de Chasna	2018	Tasa variación anual	1.86
Vilaflor de Chasna	2018	Dato	1645
Adeje	2017	Tasa variación interperiódica	-1.02
Adeje	2017	Variación interperiódica	-483
Adeje	2017	Variación anual	-483
Adeje	2017	Tasa variación anual	-1.02
Adeje	2017	Dato	46833
Arafo	2017	Tasa variación interperiódica	1.34
Arafo	2017	Variación interperiódica	73
Arafo	2017	Variación anual	73
Arafo	2017	Tasa variación anual	1.34
Arafo	2017	Dato	5531
Arico	2017	Tasa variación interperiódica	2.30
Arico	2017	Variación interperiódica	171
Arico	2017	Variación anual	171
Arico	2017	Tasa variación anual	2.30
Arico	2017	Dato	7594
Arona	2017	Tasa variación interperiódica	-0.31
Arona	2017	Variación interperiódica	-242
Arona	2017	Variación anual	-242
Arona	2017	Tasa variación anual	-0.31
Arona	2017	Dato	78930
Buenavista del Norte	2017	Tasa variación interperiódica	-0.72
Buenavista del Norte	2017	Variación interperiódica	-35
Buenavista del Norte	2017	Variación anual	-35
Buenavista del Norte	2017	Tasa variación anual	-0.72
Buenavista del Norte	2017	Dato	4797
Candelaria	2017	Tasa variación interperiódica	1.51
Candelaria	2017	Variación interperiódica	403
Candelaria	2017	Variación anual	403
Candelaria	2017	Tasa variación anual	1.51
Candelaria	2017	Dato	27149
Fasnia	2017	Tasa variación interperiódica	-1.44
Fasnia	2017	Variación interperiódica	-40
Fasnia	2017	Variación anual	-40
Fasnia	2017	Tasa variación anual	-1.44
Fasnia	2017	Dato	2743
Garachico	2017	Tasa variación interperiódica	-1.81
Garachico	2017	Variación interperiódica	-89
Garachico	2017	Variación anual	-89
Garachico	2017	Tasa variación anual	-1.81
Garachico	2017	Dato	4827
Granadilla de Abona	2017	Tasa variación interperiódica	3.27
Granadilla de Abona	2017	Variación interperiódica	1484
Granadilla de Abona	2017	Variación anual	1484
Granadilla de Abona	2017	Tasa variación anual	3.27
Granadilla de Abona	2017	Dato	46816
La Guancha	2017	Tasa variación interperiódica	0.06
La Guancha	2017	Variación interperiódica	3
La Guancha	2017	Variación anual	3
La Guancha	2017	Tasa variación anual	0.06
La Guancha	2017	Dato	5426
Guía de Isora	2017	Tasa variación interperiódica	0.38
Guía de Isora	2017	Variación interperiódica	77
Guía de Isora	2017	Variación anual	77
Guía de Isora	2017	Tasa variación anual	0.38
Guía de Isora	2017	Dato	20537
Güímar	2017	Tasa variación interperiódica	1.44
Güímar	2017	Variación interperiódica	273
Güímar	2017	Variación anual	273
Güímar	2017	Tasa variación anual	1.44
Güímar	2017	Dato	19273
Icod de los Vinos	2017	Tasa variación interperiódica	-0.21
Icod de los Vinos	2017	Variación interperiódica	-48
Icod de los Vinos	2017	Variación anual	-48
Icod de los Vinos	2017	Tasa variación anual	-0.21
Icod de los Vinos	2017	Dato	22558
La Matanza de Acentejo	2017	Tasa variación interperiódica	0.93
La Matanza de Acentejo	2017	Variación interperiódica	82
La Matanza de Acentejo	2017	Variación anual	82
La Matanza de Acentejo	2017	Tasa variación anual	0.93
La Matanza de Acentejo	2017	Dato	8854
La Orotava	2017	Tasa variación interperiódica	0.50
La Orotava	2017	Variación interperiódica	206
La Orotava	2017	Variación anual	206
La Orotava	2017	Tasa variación anual	0.50
La Orotava	2017	Dato	41500
Puerto de la Cruz	2017	Tasa variación interperiódica	1.83
Puerto de la Cruz	2017	Variación interperiódica	539
Puerto de la Cruz	2017	Variación anual	539
Puerto de la Cruz	2017	Tasa variación anual	1.83
Puerto de la Cruz	2017	Dato	30036
Los Realejos	2017	Tasa variación interperiódica	0.19
Los Realejos	2017	Variación interperiódica	69
Los Realejos	2017	Variación anual	69
Los Realejos	2017	Tasa variación anual	0.19
Los Realejos	2017	Dato	36218
El Rosario	2017	Tasa variación interperiódica	0.70
El Rosario	2017	Variación interperiódica	121
El Rosario	2017	Variación anual	121
El Rosario	2017	Tasa variación anual	0.70
El Rosario	2017	Dato	17312
San Cristóbal de La Laguna	2017	Tasa variación interperiódica	0.36
San Cristóbal de La Laguna	2017	Variación interperiódica	544
San Cristóbal de La Laguna	2017	Variación anual	544
San Cristóbal de La Laguna	2017	Tasa variación anual	0.36
San Cristóbal de La Laguna	2017	Dato	153655
San Juan de la Rambla	2017	Tasa variación interperiódica	-1.67
San Juan de la Rambla	2017	Variación interperiódica	-82
San Juan de la Rambla	2017	Variación anual	-82
San Juan de la Rambla	2017	Tasa variación anual	-1.67
San Juan de la Rambla	2017	Dato	4828
San Miguel de Abona	2017	Tasa variación interperiódica	5.69
San Miguel de Abona	2017	Variación interperiódica	1017
San Miguel de Abona	2017	Variación anual	1017
San Miguel de Abona	2017	Tasa variación anual	5.69
San Miguel de Abona	2017	Dato	18887
Santa Cruz de Tenerife	2017	Tasa variación interperiódica	0.05
Santa Cruz de Tenerife	2017	Variación interperiódica	107
Santa Cruz de Tenerife	2017	Variación anual	107
Santa Cruz de Tenerife	2017	Tasa variación anual	0.05
Santa Cruz de Tenerife	2017	Dato	203692
Santa Úrsula	2017	Tasa variación interperiódica	0.45
Santa Úrsula	2017	Variación interperiódica	64
Santa Úrsula	2017	Variación anual	64
Santa Úrsula	2017	Tasa variación anual	0.45
Santa Úrsula	2017	Dato	14189
Santiago del Teide	2017	Tasa variación interperiódica	-6.72
Santiago del Teide	2017	Variación interperiódica	-762
Santiago del Teide	2017	Variación anual	-762
Santiago del Teide	2017	Tasa variación anual	-6.72
Santiago del Teide	2017	Dato	10576
El Sauzal	2017	Tasa variación interperiódica	0.00
El Sauzal	2017	Variación interperiódica	0
El Sauzal	2017	Variación anual	0
El Sauzal	2017	Tasa variación anual	0.00
El Sauzal	2017	Dato	8873
Los Silos	2017	Tasa variación interperiódica	1.30
Los Silos	2017	Variación interperiódica	62
Los Silos	2017	Variación anual	62
Los Silos	2017	Tasa variación anual	1.30
Los Silos	2017	Dato	4848
Tacoronte	2017	Tasa variación interperiódica	0.17
Tacoronte	2017	Variación interperiódica	40
Tacoronte	2017	Variación anual	40
Tacoronte	2017	Tasa variación anual	0.17
Tacoronte	2017	Dato	23812
El Tanque	2017	Tasa variación interperiódica	-0.30
El Tanque	2017	Variación interperiódica	-8
El Tanque	2017	Variación anual	-8
El Tanque	2017	Tasa variación anual	-0.30
El Tanque	2017	Dato	2650
Tegueste	2017	Tasa variación interperiódica	-0.05
Tegueste	2017	Variación interperiódica	-6
Tegueste	2017	Variación anual	-6
Tegueste	2017	Tasa variación anual	-0.05
Tegueste	2017	Dato	11108
La Victoria de Acentejo	2017	Tasa variación interperiódica	0.00
La Victoria de Acentejo	2017	Variación interperiódica	0
La Victoria de Acentejo	2017	Variación anual	0
La Victoria de Acentejo	2017	Tasa variación anual	0.00
La Victoria de Acentejo	2017	Dato	8969
Vilaflor de Chasna	2017	Tasa variación interperiódica	-0.92
Vilaflor de Chasna	2017	Variación interperiódica	-15
Vilaflor de Chasna	2017	Variación anual	-15
Vilaflor de Chasna	2017	Tasa variación anual	-0.92
Vilaflor de Chasna	2017	Dato	1615
Adeje	2016	Tasa variación interperiódica	4.21
Adeje	2016	Variación interperiódica	1911
Adeje	2016	Variación anual	1911
Adeje	2016	Tasa variación anual	4.21
Adeje	2016	Dato	47316
Arafo	2016	Tasa variación interperiódica	-0.75
Arafo	2016	Variación interperiódica	-41
Arafo	2016	Variación anual	-41
Arafo	2016	Tasa variación anual	-0.75
Arafo	2016	Dato	5458
Arico	2016	Tasa variación interperiódica	1.31
Arico	2016	Variación interperiódica	96
Arico	2016	Variación anual	96
Arico	2016	Tasa variación anual	1.31
Arico	2016	Dato	7423
Arona	2016	Tasa variación interperiódica	-0.95
Arona	2016	Variación interperiódica	-756
Arona	2016	Variación anual	-756
Arona	2016	Tasa variación anual	-0.95
Arona	2016	Dato	79172
Buenavista del Norte	2016	Tasa variación interperiódica	-0.56
Buenavista del Norte	2016	Variación interperiódica	-27
Buenavista del Norte	2016	Variación anual	-27
Buenavista del Norte	2016	Tasa variación anual	-0.56
Buenavista del Norte	2016	Dato	4832
Candelaria	2016	Tasa variación interperiódica	0.97
Candelaria	2016	Variación interperiódica	256
Candelaria	2016	Variación anual	256
Candelaria	2016	Tasa variación anual	0.97
Candelaria	2016	Dato	26746
Fasnia	2016	Tasa variación interperiódica	-1.31
Fasnia	2016	Variación interperiódica	-37
Fasnia	2016	Variación anual	-37
Fasnia	2016	Tasa variación anual	-1.31
Fasnia	2016	Dato	2783
Garachico	2016	Tasa variación interperiódica	-1.01
Garachico	2016	Variación interperiódica	-50
Garachico	2016	Variación anual	-50
Garachico	2016	Tasa variación anual	-1.01
Garachico	2016	Dato	4916
Granadilla de Abona	2016	Tasa variación interperiódica	1.08
Granadilla de Abona	2016	Variación interperiódica	486
Granadilla de Abona	2016	Variación anual	486
Granadilla de Abona	2016	Tasa variación anual	1.08
Granadilla de Abona	2016	Dato	45332
La Guancha	2016	Tasa variación interperiódica	-0.18
La Guancha	2016	Variación interperiódica	-10
La Guancha	2016	Variación anual	-10
La Guancha	2016	Tasa variación anual	-0.18
La Guancha	2016	Dato	5423
Guía de Isora	2016	Tasa variación interperiódica	0.43
Guía de Isora	2016	Variación interperiódica	87
Guía de Isora	2016	Variación anual	87
Guía de Isora	2016	Tasa variación anual	0.43
Guía de Isora	2016	Dato	20460
Güímar	2016	Tasa variación interperiódica	1.19
Güímar	2016	Variación interperiódica	223
Güímar	2016	Variación anual	223
Güímar	2016	Tasa variación anual	1.19
Güímar	2016	Dato	19000
Icod de los Vinos	2016	Tasa variación interperiódica	-0.23
Icod de los Vinos	2016	Variación interperiódica	-53
Icod de los Vinos	2016	Variación anual	-53
Icod de los Vinos	2016	Tasa variación anual	-0.23
Icod de los Vinos	2016	Dato	22606
La Matanza de Acentejo	2016	Tasa variación interperiódica	0.23
La Matanza de Acentejo	2016	Variación interperiódica	20
La Matanza de Acentejo	2016	Variación anual	20
La Matanza de Acentejo	2016	Tasa variación anual	0.23
La Matanza de Acentejo	2016	Dato	8772
La Orotava	2016	Tasa variación interperiódica	-0.06
La Orotava	2016	Variación interperiódica	-23
La Orotava	2016	Variación anual	-23
La Orotava	2016	Tasa variación anual	-0.06
La Orotava	2016	Dato	41294
Puerto de la Cruz	2016	Tasa variación interperiódica	0.29
Puerto de la Cruz	2016	Variación interperiódica	85
Puerto de la Cruz	2016	Variación anual	85
Puerto de la Cruz	2016	Tasa variación anual	0.29
Puerto de la Cruz	2016	Dato	29497
Los Realejos	2016	Tasa variación interperiódica	-0.35
Los Realejos	2016	Variación interperiódica	-127
Los Realejos	2016	Variación anual	-127
Los Realejos	2016	Tasa variación anual	-0.35
Los Realejos	2016	Dato	36149
El Rosario	2016	Tasa variación interperiódica	-0.50
El Rosario	2016	Variación interperiódica	-86
El Rosario	2016	Variación anual	-86
El Rosario	2016	Tasa variación anual	-0.50
El Rosario	2016	Dato	17191
San Cristóbal de La Laguna	2016	Tasa variación interperiódica	0.18
San Cristóbal de La Laguna	2016	Variación interperiódica	268
San Cristóbal de La Laguna	2016	Variación anual	268
San Cristóbal de La Laguna	2016	Tasa variación anual	0.18
San Cristóbal de La Laguna	2016	Dato	153111
San Juan de la Rambla	2016	Tasa variación interperiódica	-0.97
San Juan de la Rambla	2016	Variación interperiódica	-48
San Juan de la Rambla	2016	Variación anual	-48
San Juan de la Rambla	2016	Tasa variación anual	-0.97
San Juan de la Rambla	2016	Dato	4910
San Miguel de Abona	2016	Tasa variación interperiódica	4.56
San Miguel de Abona	2016	Variación interperiódica	780
San Miguel de Abona	2016	Variación anual	780
San Miguel de Abona	2016	Tasa variación anual	4.56
San Miguel de Abona	2016	Dato	17870
Santa Cruz de Tenerife	2016	Tasa variación interperiódica	-0.11
Santa Cruz de Tenerife	2016	Variación interperiódica	-226
Santa Cruz de Tenerife	2016	Variación anual	-226
Santa Cruz de Tenerife	2016	Tasa variación anual	-0.11
Santa Cruz de Tenerife	2016	Dato	203585
Santa Úrsula	2016	Tasa variación interperiódica	-0.85
Santa Úrsula	2016	Variación interperiódica	-121
Santa Úrsula	2016	Variación anual	-121
Santa Úrsula	2016	Tasa variación anual	-0.85
Santa Úrsula	2016	Dato	14125
Santiago del Teide	2016	Tasa variación interperiódica	6.06
Santiago del Teide	2016	Variación interperiódica	648
Santiago del Teide	2016	Variación anual	648
Santiago del Teide	2016	Tasa variación anual	6.06
Santiago del Teide	2016	Dato	11338
El Sauzal	2016	Tasa variación interperiódica	-0.64
El Sauzal	2016	Variación interperiódica	-57
El Sauzal	2016	Variación anual	-57
El Sauzal	2016	Tasa variación anual	-0.64
El Sauzal	2016	Dato	8873
Los Silos	2016	Tasa variación interperiódica	-0.40
Los Silos	2016	Variación interperiódica	-19
Los Silos	2016	Variación anual	-19
Los Silos	2016	Tasa variación anual	-0.40
Los Silos	2016	Dato	4786
Tacoronte	2016	Tasa variación interperiódica	-0.51
Tacoronte	2016	Variación interperiódica	-121
Tacoronte	2016	Variación anual	-121
Tacoronte	2016	Tasa variación anual	-0.51
Tacoronte	2016	Dato	23772
El Tanque	2016	Tasa variación interperiódica	-1.48
El Tanque	2016	Variación interperiódica	-40
El Tanque	2016	Variación anual	-40
El Tanque	2016	Tasa variación anual	-1.48
El Tanque	2016	Dato	2658
Tegueste	2016	Tasa variación interperiódica	0.06
Tegueste	2016	Variación interperiódica	7
Tegueste	2016	Variación anual	7
Tegueste	2016	Tasa variación anual	0.06
Tegueste	2016	Dato	11114
La Victoria de Acentejo	2016	Tasa variación interperiódica	-0.63
La Victoria de Acentejo	2016	Variación interperiódica	-57
La Victoria de Acentejo	2016	Variación anual	-57
La Victoria de Acentejo	2016	Tasa variación anual	-0.63
La Victoria de Acentejo	2016	Dato	8969
Vilaflor de Chasna	2016	Tasa variación interperiódica	-2.45
Vilaflor de Chasna	2016	Variación interperiódica	-41
Vilaflor de Chasna	2016	Variación anual	-41
Vilaflor de Chasna	2016	Tasa variación anual	-2.45
Vilaflor de Chasna	2016	Dato	1630
Adeje	2015	Tasa variación interperiódica	-2.70
Adeje	2015	Variación interperiódica	-1262
Adeje	2015	Variación anual	-1262
Adeje	2015	Tasa variación anual	-2.70
Adeje	2015	Dato	45405
Arafo	2015	Tasa variación interperiódica	0.64
Arafo	2015	Variación interperiódica	35
Arafo	2015	Variación anual	35
Arafo	2015	Tasa variación anual	0.64
Arafo	2015	Dato	5499
Arico	2015	Tasa variación interperiódica	-4.47
Arico	2015	Variación interperiódica	-343
Arico	2015	Variación anual	-343
Arico	2015	Tasa variación anual	-4.47
Arico	2015	Dato	7327
Arona	2015	Tasa variación interperiódica	0.05
Arona	2015	Variación interperiódica	38
Arona	2015	Variación anual	38
Arona	2015	Tasa variación anual	0.05
Arona	2015	Dato	79928
Buenavista del Norte	2015	Tasa variación interperiódica	-0.51
Buenavista del Norte	2015	Variación interperiódica	-25
Buenavista del Norte	2015	Variación anual	-25
Buenavista del Norte	2015	Tasa variación anual	-0.51
Buenavista del Norte	2015	Dato	4859
Candelaria	2015	Tasa variación interperiódica	-0.20
Candelaria	2015	Variación interperiódica	-53
Candelaria	2015	Variación anual	-53
Candelaria	2015	Tasa variación anual	-0.20
Candelaria	2015	Dato	26490
Fasnia	2015	Tasa variación interperiódica	-0.91
Fasnia	2015	Variación interperiódica	-26
Fasnia	2015	Variación anual	-26
Fasnia	2015	Tasa variación anual	-0.91
Fasnia	2015	Dato	2820
Garachico	2015	Tasa variación interperiódica	-3.93
Garachico	2015	Variación interperiódica	-203
Garachico	2015	Variación anual	-203
Garachico	2015	Tasa variación anual	-3.93
Garachico	2015	Dato	4966
Granadilla de Abona	2015	Tasa variación interperiódica	3.20
Granadilla de Abona	2015	Variación interperiódica	1391
Granadilla de Abona	2015	Variación anual	1391
Granadilla de Abona	2015	Tasa variación anual	3.20
Granadilla de Abona	2015	Dato	44846
La Guancha	2015	Tasa variación interperiódica	-0.89
La Guancha	2015	Variación interperiódica	-49
La Guancha	2015	Variación anual	-49
La Guancha	2015	Tasa variación anual	-0.89
La Guancha	2015	Dato	5433
Guía de Isora	2015	Tasa variación interperiódica	1.56
Guía de Isora	2015	Variación interperiódica	312
Guía de Isora	2015	Variación anual	312
Guía de Isora	2015	Tasa variación anual	1.56
Guía de Isora	2015	Dato	20373
Güímar	2015	Tasa variación interperiódica	0.14
Güímar	2015	Variación interperiódica	26
Güímar	2015	Variación anual	26
Güímar	2015	Tasa variación anual	0.14
Güímar	2015	Dato	18777
Icod de los Vinos	2015	Tasa variación interperiódica	-1.11
Icod de los Vinos	2015	Variación interperiódica	-254
Icod de los Vinos	2015	Variación anual	-254
Icod de los Vinos	2015	Tasa variación anual	-1.11
Icod de los Vinos	2015	Dato	22659
La Matanza de Acentejo	2015	Tasa variación interperiódica	0.08
La Matanza de Acentejo	2015	Variación interperiódica	7
La Matanza de Acentejo	2015	Variación anual	7
La Matanza de Acentejo	2015	Tasa variación anual	0.08
La Matanza de Acentejo	2015	Dato	8752
La Orotava	2015	Tasa variación interperiódica	0.34
La Orotava	2015	Variación interperiódica	138
La Orotava	2015	Variación anual	138
La Orotava	2015	Tasa variación anual	0.34
La Orotava	2015	Dato	41317
Puerto de la Cruz	2015	Tasa variación interperiódica	-0.08
Puerto de la Cruz	2015	Variación interperiódica	-23
Puerto de la Cruz	2015	Variación anual	-23
Puerto de la Cruz	2015	Tasa variación anual	-0.08
Puerto de la Cruz	2015	Dato	29412
Los Realejos	2015	Tasa variación interperiódica	-1.58
Los Realejos	2015	Variación interperiódica	-584
Los Realejos	2015	Variación anual	-584
Los Realejos	2015	Tasa variación anual	-1.58
Los Realejos	2015	Dato	36276
El Rosario	2015	Tasa variación interperiódica	-0.30
El Rosario	2015	Variación interperiódica	-52
El Rosario	2015	Variación anual	-52
El Rosario	2015	Tasa variación anual	-0.30
El Rosario	2015	Dato	17277
San Cristóbal de La Laguna	2015	Tasa variación interperiódica	-0.11
San Cristóbal de La Laguna	2015	Variación interperiódica	-166
San Cristóbal de La Laguna	2015	Variación anual	-166
San Cristóbal de La Laguna	2015	Tasa variación anual	-0.11
San Cristóbal de La Laguna	2015	Dato	152843
San Juan de la Rambla	2015	Tasa variación interperiódica	-1.88
San Juan de la Rambla	2015	Variación interperiódica	-95
San Juan de la Rambla	2015	Variación anual	-95
San Juan de la Rambla	2015	Tasa variación anual	-1.88
San Juan de la Rambla	2015	Dato	4958
San Miguel de Abona	2015	Tasa variación interperiódica	5.36
San Miguel de Abona	2015	Variación interperiódica	869
San Miguel de Abona	2015	Variación anual	869
San Miguel de Abona	2015	Tasa variación anual	5.36
San Miguel de Abona	2015	Dato	17090
Santa Cruz de Tenerife	2015	Tasa variación interperiódica	-0.72
Santa Cruz de Tenerife	2015	Variación interperiódica	-1468
Santa Cruz de Tenerife	2015	Variación anual	-1468
Santa Cruz de Tenerife	2015	Tasa variación anual	-0.72
Santa Cruz de Tenerife	2015	Dato	203811
Santa Úrsula	2015	Tasa variación interperiódica	-0.35
Santa Úrsula	2015	Variación interperiódica	-50
Santa Úrsula	2015	Variación anual	-50
Santa Úrsula	2015	Tasa variación anual	-0.35
Santa Úrsula	2015	Dato	14246
Santiago del Teide	2015	Tasa variación interperiódica	2.12
Santiago del Teide	2015	Variación interperiódica	222
Santiago del Teide	2015	Variación anual	222
Santiago del Teide	2015	Tasa variación anual	2.12
Santiago del Teide	2015	Dato	10690
El Sauzal	2015	Tasa variación interperiódica	-0.76
El Sauzal	2015	Variación interperiódica	-68
El Sauzal	2015	Variación anual	-68
El Sauzal	2015	Tasa variación anual	-0.76
El Sauzal	2015	Dato	8930
Los Silos	2015	Tasa variación interperiódica	1.65
Los Silos	2015	Variación interperiódica	78
Los Silos	2015	Variación anual	78
Los Silos	2015	Tasa variación anual	1.65
Los Silos	2015	Dato	4805
Tacoronte	2015	Tasa variación interperiódica	-0.15
Tacoronte	2015	Variación interperiódica	-36
Tacoronte	2015	Variación anual	-36
Tacoronte	2015	Tasa variación anual	-0.15
Tacoronte	2015	Dato	23893
El Tanque	2015	Tasa variación interperiódica	-2.77
El Tanque	2015	Variación interperiódica	-77
El Tanque	2015	Variación anual	-77
El Tanque	2015	Tasa variación anual	-2.77
El Tanque	2015	Dato	2698
Tegueste	2015	Tasa variación interperiódica	0.09
Tegueste	2015	Variación interperiódica	10
Tegueste	2015	Variación anual	10
Tegueste	2015	Tasa variación anual	0.09
Tegueste	2015	Dato	11107
La Victoria de Acentejo	2015	Tasa variación interperiódica	0.00
La Victoria de Acentejo	2015	Variación interperiódica	0
La Victoria de Acentejo	2015	Variación anual	0
La Victoria de Acentejo	2015	Tasa variación anual	0.00
La Victoria de Acentejo	2015	Dato	9026
Vilaflor de Chasna	2015	Tasa variación interperiódica	-2.57
Vilaflor de Chasna	2015	Variación interperiódica	-44
Vilaflor de Chasna	2015	Variación anual	-44
Vilaflor de Chasna	2015	Tasa variación anual	-2.57
Vilaflor de Chasna	2015	Dato	1671
Adeje	2014	Tasa variación interperiódica	-5.51
Adeje	2014	Variación interperiódica	-2720
Adeje	2014	Variación anual	-2720
Adeje	2014	Tasa variación anual	-5.51
Adeje	2014	Dato	46667
Arafo	2014	Tasa variación interperiódica	-0.60
Arafo	2014	Variación interperiódica	-33
Arafo	2014	Variación anual	-33
Arafo	2014	Tasa variación anual	-0.60
Arafo	2014	Dato	5464
