GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Arico	2018	Tasa variación interperiódica	14.38
Arico	2018	Variación interperiódica	154
Arico	2018	Variación anual	154
Arico	2018	Tasa variación anual	14.38
Arico	2018	Dato	1225
Arona	2018	Tasa variación interperiódica	1.83
Arona	2018	Variación interperiódica	530
Arona	2018	Variación anual	530
Arona	2018	Tasa variación anual	1.83
Arona	2018	Dato	29560
Buenavista del Norte	2018	Tasa variación interperiódica	1.50
Buenavista del Norte	2018	Variación interperiódica	3
Buenavista del Norte	2018	Variación anual	3
Buenavista del Norte	2018	Tasa variación anual	1.50
Buenavista del Norte	2018	Dato	203
Candelaria	2018	Tasa variación interperiódica	8.63
Candelaria	2018	Variación interperiódica	147
Candelaria	2018	Variación anual	147
Candelaria	2018	Tasa variación anual	8.63
Candelaria	2018	Dato	1850
Fasnia	2018	Tasa variación interperiódica	14.13
Fasnia	2018	Variación interperiódica	13
Fasnia	2018	Variación anual	13
Fasnia	2018	Tasa variación anual	14.13
Fasnia	2018	Dato	105
Garachico	2018	Tasa variación interperiódica	15.76
Garachico	2018	Variación interperiódica	29
Garachico	2018	Variación anual	29
Garachico	2018	Tasa variación anual	15.76
Garachico	2018	Dato	213
Granadilla de Abona	2018	Tasa variación interperiódica	7.27
Granadilla de Abona	2018	Variación interperiódica	735
Granadilla de Abona	2018	Variación anual	735
Granadilla de Abona	2018	Tasa variación anual	7.27
Granadilla de Abona	2018	Dato	10851
La Guancha	2018	Tasa variación interperiódica	25.47
La Guancha	2018	Variación interperiódica	41
La Guancha	2018	Variación anual	41
La Guancha	2018	Tasa variación anual	25.47
La Guancha	2018	Dato	202
Guía de Isora	2018	Tasa variación interperiódica	7.36
Guía de Isora	2018	Variación interperiódica	306
Guía de Isora	2018	Variación anual	306
Guía de Isora	2018	Tasa variación anual	7.36
Guía de Isora	2018	Dato	4463
Güímar	2018	Tasa variación interperiódica	23.65
Güímar	2018	Variación interperiódica	184
Güímar	2018	Variación anual	184
Güímar	2018	Tasa variación anual	23.65
Güímar	2018	Dato	962
Icod de los Vinos	2018	Tasa variación interperiódica	14.36
Icod de los Vinos	2018	Variación interperiódica	165
Icod de los Vinos	2018	Variación anual	165
Icod de los Vinos	2018	Tasa variación anual	14.36
Icod de los Vinos	2018	Dato	1314
La Matanza de Acentejo	2018	Tasa variación interperiódica	9.37
La Matanza de Acentejo	2018	Variación interperiódica	37
La Matanza de Acentejo	2018	Variación anual	37
La Matanza de Acentejo	2018	Tasa variación anual	9.37
La Matanza de Acentejo	2018	Dato	432
La Orotava	2018	Tasa variación interperiódica	17.63
La Orotava	2018	Variación interperiódica	235
La Orotava	2018	Variación anual	235
La Orotava	2018	Tasa variación anual	17.63
La Orotava	2018	Dato	1568
Puerto de la Cruz	2018	Tasa variación interperiódica	11.16
Puerto de la Cruz	2018	Variación interperiódica	510
Puerto de la Cruz	2018	Variación anual	510
Puerto de la Cruz	2018	Tasa variación anual	11.16
Puerto de la Cruz	2018	Dato	5078
Los Realejos	2018	Tasa variación interperiódica	12.41
Los Realejos	2018	Variación interperiódica	182
Los Realejos	2018	Variación anual	182
Los Realejos	2018	Tasa variación anual	12.41
Los Realejos	2018	Dato	1649
El Rosario	2018	Tasa variación interperiódica	6.06
El Rosario	2018	Variación interperiódica	58
El Rosario	2018	Variación anual	58
El Rosario	2018	Tasa variación anual	6.06
El Rosario	2018	Dato	1015
San Cristóbal de La Laguna	2018	Tasa variación interperiódica	9.88
San Cristóbal de La Laguna	2018	Variación interperiódica	755
San Cristóbal de La Laguna	2018	Variación anual	755
San Cristóbal de La Laguna	2018	Tasa variación anual	9.88
San Cristóbal de La Laguna	2018	Dato	8394
San Juan de la Rambla	2018	Tasa variación interperiódica	6.00
San Juan de la Rambla	2018	Variación interperiódica	6
San Juan de la Rambla	2018	Variación anual	6
San Juan de la Rambla	2018	Tasa variación anual	6.00
San Juan de la Rambla	2018	Dato	106
San Miguel de Abona	2018	Tasa variación interperiódica	9.19
San Miguel de Abona	2018	Variación interperiódica	567
San Miguel de Abona	2018	Variación anual	567
San Miguel de Abona	2018	Tasa variación anual	9.19
San Miguel de Abona	2018	Dato	6737
Santa Cruz de Tenerife	2018	Tasa variación interperiódica	13.75
Santa Cruz de Tenerife	2018	Variación interperiódica	1385
Santa Cruz de Tenerife	2018	Variación anual	1385
Santa Cruz de Tenerife	2018	Tasa variación anual	13.75
Santa Cruz de Tenerife	2018	Dato	11456
Santa Úrsula	2018	Tasa variación interperiódica	8.01
Santa Úrsula	2018	Variación interperiódica	86
Santa Úrsula	2018	Variación anual	86
Santa Úrsula	2018	Tasa variación anual	8.01
Santa Úrsula	2018	Dato	1160
Santiago del Teide	2018	Tasa variación interperiódica	0.47
Santiago del Teide	2018	Variación interperiódica	20
Santiago del Teide	2018	Variación anual	20
Santiago del Teide	2018	Tasa variación anual	0.47
Santiago del Teide	2018	Dato	4245
El Sauzal	2018	Tasa variación interperiódica	11.23
El Sauzal	2018	Variación interperiódica	62
El Sauzal	2018	Variación anual	62
El Sauzal	2018	Tasa variación anual	11.23
El Sauzal	2018	Dato	614
Los Silos	2018	Tasa variación interperiódica	-9.65
Los Silos	2018	Variación interperiódica	-41
Los Silos	2018	Variación anual	-41
Los Silos	2018	Tasa variación anual	-9.65
Los Silos	2018	Dato	384
Tacoronte	2018	Tasa variación interperiódica	4.82
Tacoronte	2018	Variación interperiódica	39
Tacoronte	2018	Variación anual	39
Tacoronte	2018	Tasa variación anual	4.82
Tacoronte	2018	Dato	848
El Tanque	2018	Tasa variación interperiódica	33.01
El Tanque	2018	Variación interperiódica	34
El Tanque	2018	Variación anual	34
El Tanque	2018	Tasa variación anual	33.01
El Tanque	2018	Dato	137
Tegueste	2018	Tasa variación interperiódica	9.17
Tegueste	2018	Variación interperiódica	20
Tegueste	2018	Variación anual	20
Tegueste	2018	Tasa variación anual	9.17
Tegueste	2018	Dato	238
La Victoria de Acentejo	2018	Tasa variación interperiódica	25.00
La Victoria de Acentejo	2018	Variación interperiódica	62
La Victoria de Acentejo	2018	Variación anual	62
La Victoria de Acentejo	2018	Tasa variación anual	25.00
La Victoria de Acentejo	2018	Dato	310
Vilaflor de Chasna	2018	Tasa variación interperiódica	22.37
Vilaflor de Chasna	2018	Variación interperiódica	34
Vilaflor de Chasna	2018	Variación anual	34
Vilaflor de Chasna	2018	Tasa variación anual	22.37
Vilaflor de Chasna	2018	Dato	186
Adeje	2017	Tasa variación interperiódica	-3.80
Adeje	2017	Variación interperiódica	-831
Adeje	2017	Variación anual	-831
Adeje	2017	Tasa variación anual	-3.80
Adeje	2017	Dato	21042
Arafo	2017	Tasa variación interperiódica	26.92
Arafo	2017	Variación interperiódica	35
Arafo	2017	Variación anual	35
Arafo	2017	Tasa variación anual	26.92
Arafo	2017	Dato	165
Arico	2017	Tasa variación interperiódica	17.05
Arico	2017	Variación interperiódica	156
Arico	2017	Variación anual	156
Arico	2017	Tasa variación anual	17.05
Arico	2017	Dato	1071
Arona	2017	Tasa variación interperiódica	-3.83
Arona	2017	Variación interperiódica	-1157
Arona	2017	Variación anual	-1157
Arona	2017	Tasa variación anual	-3.83
Arona	2017	Dato	29030
Buenavista del Norte	2017	Tasa variación interperiódica	-1.48
Buenavista del Norte	2017	Variación interperiódica	-3
Buenavista del Norte	2017	Variación anual	-3
Buenavista del Norte	2017	Tasa variación anual	-1.48
Buenavista del Norte	2017	Dato	200
Candelaria	2017	Tasa variación interperiódica	1.92
Candelaria	2017	Variación interperiódica	32
Candelaria	2017	Variación anual	32
Candelaria	2017	Tasa variación anual	1.92
Candelaria	2017	Dato	1703
Fasnia	2017	Tasa variación interperiódica	17.95
Fasnia	2017	Variación interperiódica	14
Fasnia	2017	Variación anual	14
Fasnia	2017	Tasa variación anual	17.95
Fasnia	2017	Dato	92
Garachico	2017	Tasa variación interperiódica	-11.96
Garachico	2017	Variación interperiódica	-25
Garachico	2017	Variación anual	-25
Garachico	2017	Tasa variación anual	-11.96
Garachico	2017	Dato	184
Granadilla de Abona	2017	Tasa variación interperiódica	3.89
Granadilla de Abona	2017	Variación interperiódica	379
Granadilla de Abona	2017	Variación anual	379
Granadilla de Abona	2017	Tasa variación anual	3.89
Granadilla de Abona	2017	Dato	10116
La Guancha	2017	Tasa variación interperiódica	-8.00
La Guancha	2017	Variación interperiódica	-14
La Guancha	2017	Variación anual	-14
La Guancha	2017	Tasa variación anual	-8.00
La Guancha	2017	Dato	161
Guía de Isora	2017	Tasa variación interperiódica	-2.21
Guía de Isora	2017	Variación interperiódica	-94
Guía de Isora	2017	Variación anual	-94
Guía de Isora	2017	Tasa variación anual	-2.21
Guía de Isora	2017	Dato	4157
Güímar	2017	Tasa variación interperiódica	5.85
Güímar	2017	Variación interperiódica	43
Güímar	2017	Variación anual	43
Güímar	2017	Tasa variación anual	5.85
Güímar	2017	Dato	778
Icod de los Vinos	2017	Tasa variación interperiódica	3.70
Icod de los Vinos	2017	Variación interperiódica	41
Icod de los Vinos	2017	Variación anual	41
Icod de los Vinos	2017	Tasa variación anual	3.70
Icod de los Vinos	2017	Dato	1149
La Matanza de Acentejo	2017	Tasa variación interperiódica	11.58
La Matanza de Acentejo	2017	Variación interperiódica	41
La Matanza de Acentejo	2017	Variación anual	41
La Matanza de Acentejo	2017	Tasa variación anual	11.58
La Matanza de Acentejo	2017	Dato	395
La Orotava	2017	Tasa variación interperiódica	4.47
La Orotava	2017	Variación interperiódica	57
La Orotava	2017	Variación anual	57
La Orotava	2017	Tasa variación anual	4.47
La Orotava	2017	Dato	1333
Puerto de la Cruz	2017	Tasa variación interperiódica	12.40
Puerto de la Cruz	2017	Variación interperiódica	504
Puerto de la Cruz	2017	Variación anual	504
Puerto de la Cruz	2017	Tasa variación anual	12.40
Puerto de la Cruz	2017	Dato	4568
Los Realejos	2017	Tasa variación interperiódica	2.73
Los Realejos	2017	Variación interperiódica	39
Los Realejos	2017	Variación anual	39
Los Realejos	2017	Tasa variación anual	2.73
Los Realejos	2017	Dato	1467
El Rosario	2017	Tasa variación interperiódica	2.03
El Rosario	2017	Variación interperiódica	19
El Rosario	2017	Variación anual	19
El Rosario	2017	Tasa variación anual	2.03
El Rosario	2017	Dato	957
San Cristóbal de La Laguna	2017	Tasa variación interperiódica	-3.77
San Cristóbal de La Laguna	2017	Variación interperiódica	-299
San Cristóbal de La Laguna	2017	Variación anual	-299
San Cristóbal de La Laguna	2017	Tasa variación anual	-3.77
San Cristóbal de La Laguna	2017	Dato	7639
San Juan de la Rambla	2017	Tasa variación interperiódica	-19.35
San Juan de la Rambla	2017	Variación interperiódica	-24
San Juan de la Rambla	2017	Variación anual	-24
San Juan de la Rambla	2017	Tasa variación anual	-19.35
San Juan de la Rambla	2017	Dato	100
San Miguel de Abona	2017	Tasa variación interperiódica	8.95
San Miguel de Abona	2017	Variación interperiódica	507
San Miguel de Abona	2017	Variación anual	507
San Miguel de Abona	2017	Tasa variación anual	8.95
San Miguel de Abona	2017	Dato	6170
Santa Cruz de Tenerife	2017	Tasa variación interperiódica	-2.84
Santa Cruz de Tenerife	2017	Variación interperiódica	-294
Santa Cruz de Tenerife	2017	Variación anual	-294
Santa Cruz de Tenerife	2017	Tasa variación anual	-2.84
Santa Cruz de Tenerife	2017	Dato	10071
Santa Úrsula	2017	Tasa variación interperiódica	-2.54
Santa Úrsula	2017	Variación interperiódica	-28
Santa Úrsula	2017	Variación anual	-28
Santa Úrsula	2017	Tasa variación anual	-2.54
Santa Úrsula	2017	Dato	1074
Santiago del Teide	2017	Tasa variación interperiódica	-17.99
Santiago del Teide	2017	Variación interperiódica	-927
Santiago del Teide	2017	Variación anual	-927
Santiago del Teide	2017	Tasa variación anual	-17.99
Santiago del Teide	2017	Dato	4225
El Sauzal	2017	Tasa variación interperiódica	0.55
El Sauzal	2017	Variación interperiódica	3
El Sauzal	2017	Variación anual	3
El Sauzal	2017	Tasa variación anual	0.55
El Sauzal	2017	Dato	552
Los Silos	2017	Tasa variación interperiódica	4.68
Los Silos	2017	Variación interperiódica	19
Los Silos	2017	Variación anual	19
Los Silos	2017	Tasa variación anual	4.68
Los Silos	2017	Dato	425
Tacoronte	2017	Tasa variación interperiódica	9.62
Tacoronte	2017	Variación interperiódica	71
Tacoronte	2017	Variación anual	71
Tacoronte	2017	Tasa variación anual	9.62
Tacoronte	2017	Dato	809
El Tanque	2017	Tasa variación interperiódica	5.10
El Tanque	2017	Variación interperiódica	5
El Tanque	2017	Variación anual	5
El Tanque	2017	Tasa variación anual	5.10
El Tanque	2017	Dato	103
Tegueste	2017	Tasa variación interperiódica	28.99
Tegueste	2017	Variación interperiódica	49
Tegueste	2017	Variación anual	49
Tegueste	2017	Tasa variación anual	28.99
Tegueste	2017	Dato	218
La Victoria de Acentejo	2017	Tasa variación interperiódica	-15.65
La Victoria de Acentejo	2017	Variación interperiódica	-46
La Victoria de Acentejo	2017	Variación anual	-46
La Victoria de Acentejo	2017	Tasa variación anual	-15.65
La Victoria de Acentejo	2017	Dato	248
Vilaflor de Chasna	2017	Tasa variación interperiódica	4.11
Vilaflor de Chasna	2017	Variación interperiódica	6
Vilaflor de Chasna	2017	Variación anual	6
Vilaflor de Chasna	2017	Tasa variación anual	4.11
Vilaflor de Chasna	2017	Dato	152
Adeje	2016	Tasa variación interperiódica	8.08
Adeje	2016	Variación interperiódica	1635
Adeje	2016	Variación anual	1635
Adeje	2016	Tasa variación anual	8.08
Adeje	2016	Dato	21873
Arafo	2016	Tasa variación interperiódica	7.44
Arafo	2016	Variación interperiódica	9
Arafo	2016	Variación anual	9
Arafo	2016	Tasa variación anual	7.44
Arafo	2016	Dato	130
Arico	2016	Tasa variación interperiódica	4.57
Arico	2016	Variación interperiódica	40
Arico	2016	Variación anual	40
Arico	2016	Tasa variación anual	4.57
Arico	2016	Dato	915
Arona	2016	Tasa variación interperiódica	-3.51
Arona	2016	Variación interperiódica	-1098
Arona	2016	Variación anual	-1098
Arona	2016	Tasa variación anual	-3.51
Arona	2016	Dato	30187
Buenavista del Norte	2016	Tasa variación interperiódica	-6.88
Buenavista del Norte	2016	Variación interperiódica	-15
Buenavista del Norte	2016	Variación anual	-15
Buenavista del Norte	2016	Tasa variación anual	-6.88
Buenavista del Norte	2016	Dato	203
Candelaria	2016	Tasa variación interperiódica	-2.79
Candelaria	2016	Variación interperiódica	-48
Candelaria	2016	Variación anual	-48
Candelaria	2016	Tasa variación anual	-2.79
Candelaria	2016	Dato	1671
Fasnia	2016	Tasa variación interperiódica	-13.33
Fasnia	2016	Variación interperiódica	-12
Fasnia	2016	Variación anual	-12
Fasnia	2016	Tasa variación anual	-13.33
Fasnia	2016	Dato	78
Garachico	2016	Tasa variación interperiódica	-11.06
Garachico	2016	Variación interperiódica	-26
Garachico	2016	Variación anual	-26
Garachico	2016	Tasa variación anual	-11.06
Garachico	2016	Dato	209
Granadilla de Abona	2016	Tasa variación interperiódica	-5.40
Granadilla de Abona	2016	Variación interperiódica	-556
Granadilla de Abona	2016	Variación anual	-556
Granadilla de Abona	2016	Tasa variación anual	-5.40
Granadilla de Abona	2016	Dato	9737
La Guancha	2016	Tasa variación interperiódica	-5.91
La Guancha	2016	Variación interperiódica	-11
La Guancha	2016	Variación anual	-11
La Guancha	2016	Tasa variación anual	-5.91
La Guancha	2016	Dato	175
Guía de Isora	2016	Tasa variación interperiódica	2.14
Guía de Isora	2016	Variación interperiódica	89
Guía de Isora	2016	Variación anual	89
Guía de Isora	2016	Tasa variación anual	2.14
Guía de Isora	2016	Dato	4251
Güímar	2016	Tasa variación interperiódica	2.23
Güímar	2016	Variación interperiódica	16
Güímar	2016	Variación anual	16
Güímar	2016	Tasa variación anual	2.23
Güímar	2016	Dato	735
Icod de los Vinos	2016	Tasa variación interperiódica	2.21
Icod de los Vinos	2016	Variación interperiódica	24
Icod de los Vinos	2016	Variación anual	24
Icod de los Vinos	2016	Tasa variación anual	2.21
Icod de los Vinos	2016	Dato	1108
La Matanza de Acentejo	2016	Tasa variación interperiódica	-11.06
La Matanza de Acentejo	2016	Variación interperiódica	-44
La Matanza de Acentejo	2016	Variación anual	-44
La Matanza de Acentejo	2016	Tasa variación anual	-11.06
La Matanza de Acentejo	2016	Dato	354
La Orotava	2016	Tasa variación interperiódica	0.39
La Orotava	2016	Variación interperiódica	5
La Orotava	2016	Variación anual	5
La Orotava	2016	Tasa variación anual	0.39
La Orotava	2016	Dato	1276
Puerto de la Cruz	2016	Tasa variación interperiódica	3.75
Puerto de la Cruz	2016	Variación interperiódica	147
Puerto de la Cruz	2016	Variación anual	147
Puerto de la Cruz	2016	Tasa variación anual	3.75
Puerto de la Cruz	2016	Dato	4064
Los Realejos	2016	Tasa variación interperiódica	-5.93
Los Realejos	2016	Variación interperiódica	-90
Los Realejos	2016	Variación anual	-90
Los Realejos	2016	Tasa variación anual	-5.93
Los Realejos	2016	Dato	1428
El Rosario	2016	Tasa variación interperiódica	-0.11
El Rosario	2016	Variación interperiódica	-1
El Rosario	2016	Variación anual	-1
El Rosario	2016	Tasa variación anual	-0.11
El Rosario	2016	Dato	938
San Cristóbal de La Laguna	2016	Tasa variación interperiódica	2.29
San Cristóbal de La Laguna	2016	Variación interperiódica	178
San Cristóbal de La Laguna	2016	Variación anual	178
San Cristóbal de La Laguna	2016	Tasa variación anual	2.29
San Cristóbal de La Laguna	2016	Dato	7938
San Juan de la Rambla	2016	Tasa variación interperiódica	-4.62
San Juan de la Rambla	2016	Variación interperiódica	-6
San Juan de la Rambla	2016	Variación anual	-6
San Juan de la Rambla	2016	Tasa variación anual	-4.62
San Juan de la Rambla	2016	Dato	124
San Miguel de Abona	2016	Tasa variación interperiódica	10.07
San Miguel de Abona	2016	Variación interperiódica	518
San Miguel de Abona	2016	Variación anual	518
San Miguel de Abona	2016	Tasa variación anual	10.07
San Miguel de Abona	2016	Dato	5663
Santa Cruz de Tenerife	2016	Tasa variación interperiódica	-0.47
Santa Cruz de Tenerife	2016	Variación interperiódica	-49
Santa Cruz de Tenerife	2016	Variación anual	-49
Santa Cruz de Tenerife	2016	Tasa variación anual	-0.47
Santa Cruz de Tenerife	2016	Dato	10365
Santa Úrsula	2016	Tasa variación interperiódica	-11.70
Santa Úrsula	2016	Variación interperiódica	-146
Santa Úrsula	2016	Variación anual	-146
Santa Úrsula	2016	Tasa variación anual	-11.70
Santa Úrsula	2016	Dato	1102
Santiago del Teide	2016	Tasa variación interperiódica	12.83
Santiago del Teide	2016	Variación interperiódica	586
Santiago del Teide	2016	Variación anual	586
Santiago del Teide	2016	Tasa variación anual	12.83
Santiago del Teide	2016	Dato	5152
El Sauzal	2016	Tasa variación interperiódica	-4.85
El Sauzal	2016	Variación interperiódica	-28
El Sauzal	2016	Variación anual	-28
El Sauzal	2016	Tasa variación anual	-4.85
El Sauzal	2016	Dato	549
Los Silos	2016	Tasa variación interperiódica	-5.80
Los Silos	2016	Variación interperiódica	-25
Los Silos	2016	Variación anual	-25
Los Silos	2016	Tasa variación anual	-5.80
Los Silos	2016	Dato	406
Tacoronte	2016	Tasa variación interperiódica	-3.02
Tacoronte	2016	Variación interperiódica	-23
Tacoronte	2016	Variación anual	-23
Tacoronte	2016	Tasa variación anual	-3.02
Tacoronte	2016	Dato	738
El Tanque	2016	Tasa variación interperiódica	-1.01
El Tanque	2016	Variación interperiódica	-1
El Tanque	2016	Variación anual	-1
El Tanque	2016	Tasa variación anual	-1.01
El Tanque	2016	Dato	98
Tegueste	2016	Tasa variación interperiódica	6.29
Tegueste	2016	Variación interperiódica	10
Tegueste	2016	Variación anual	10
Tegueste	2016	Tasa variación anual	6.29
Tegueste	2016	Dato	169
La Victoria de Acentejo	2016	Tasa variación interperiódica	-9.54
La Victoria de Acentejo	2016	Variación interperiódica	-31
La Victoria de Acentejo	2016	Variación anual	-31
La Victoria de Acentejo	2016	Tasa variación anual	-9.54
La Victoria de Acentejo	2016	Dato	294
Vilaflor de Chasna	2016	Tasa variación interperiódica	-5.81
Vilaflor de Chasna	2016	Variación interperiódica	-9
Vilaflor de Chasna	2016	Variación anual	-9
Vilaflor de Chasna	2016	Tasa variación anual	-5.81
Vilaflor de Chasna	2016	Dato	146
Adeje	2015	Tasa variación interperiódica	-8.72
Adeje	2015	Variación interperiódica	-1933
Adeje	2015	Variación anual	-1933
Adeje	2015	Tasa variación anual	-8.72
Adeje	2015	Dato	20238
Arafo	2015	Tasa variación interperiódica	-12.95
Arafo	2015	Variación interperiódica	-18
Arafo	2015	Variación anual	-18
Arafo	2015	Tasa variación anual	-12.95
Arafo	2015	Dato	121
Arico	2015	Tasa variación interperiódica	-26.53
Arico	2015	Variación interperiódica	-316
Arico	2015	Variación anual	-316
Arico	2015	Tasa variación anual	-26.53
Arico	2015	Dato	875
Arona	2015	Tasa variación interperiódica	-2.83
Arona	2015	Variación interperiódica	-910
Arona	2015	Variación anual	-910
Arona	2015	Tasa variación anual	-2.83
Arona	2015	Dato	31285
Buenavista del Norte	2015	Tasa variación interperiódica	4.31
Buenavista del Norte	2015	Variación interperiódica	9
Buenavista del Norte	2015	Variación anual	9
Buenavista del Norte	2015	Tasa variación anual	4.31
Buenavista del Norte	2015	Dato	218
Candelaria	2015	Tasa variación interperiódica	-13.31
Candelaria	2015	Variación interperiódica	-264
Candelaria	2015	Variación anual	-264
Candelaria	2015	Tasa variación anual	-13.31
Candelaria	2015	Dato	1719
Fasnia	2015	Tasa variación interperiódica	11.11
Fasnia	2015	Variación interperiódica	9
Fasnia	2015	Variación anual	9
Fasnia	2015	Tasa variación anual	11.11
Fasnia	2015	Dato	90
Garachico	2015	Tasa variación interperiódica	0.43
Garachico	2015	Variación interperiódica	1
Garachico	2015	Variación anual	1
Garachico	2015	Tasa variación anual	0.43
Garachico	2015	Dato	235
Granadilla de Abona	2015	Tasa variación interperiódica	2.13
Granadilla de Abona	2015	Variación interperiódica	215
Granadilla de Abona	2015	Variación anual	215
Granadilla de Abona	2015	Tasa variación anual	2.13
Granadilla de Abona	2015	Dato	10293
La Guancha	2015	Tasa variación interperiódica	-4.12
La Guancha	2015	Variación interperiódica	-8
La Guancha	2015	Variación anual	-8
La Guancha	2015	Tasa variación anual	-4.12
La Guancha	2015	Dato	186
Guía de Isora	2015	Tasa variación interperiódica	2.97
Guía de Isora	2015	Variación interperiódica	120
Guía de Isora	2015	Variación anual	120
Guía de Isora	2015	Tasa variación anual	2.97
Guía de Isora	2015	Dato	4162
Güímar	2015	Tasa variación interperiódica	-4.13
Güímar	2015	Variación interperiódica	-31
Güímar	2015	Variación anual	-31
Güímar	2015	Tasa variación anual	-4.13
Güímar	2015	Dato	719
Icod de los Vinos	2015	Tasa variación interperiódica	1.69
Icod de los Vinos	2015	Variación interperiódica	18
Icod de los Vinos	2015	Variación anual	18
Icod de los Vinos	2015	Tasa variación anual	1.69
Icod de los Vinos	2015	Dato	1084
La Matanza de Acentejo	2015	Tasa variación interperiódica	-8.51
La Matanza de Acentejo	2015	Variación interperiódica	-37
La Matanza de Acentejo	2015	Variación anual	-37
La Matanza de Acentejo	2015	Tasa variación anual	-8.51
La Matanza de Acentejo	2015	Dato	398
La Orotava	2015	Tasa variación interperiódica	-5.85
La Orotava	2015	Variación interperiódica	-79
La Orotava	2015	Variación anual	-79
La Orotava	2015	Tasa variación anual	-5.85
La Orotava	2015	Dato	1271
Puerto de la Cruz	2015	Tasa variación interperiódica	-1.34
Puerto de la Cruz	2015	Variación interperiódica	-53
Puerto de la Cruz	2015	Variación anual	-53
Puerto de la Cruz	2015	Tasa variación anual	-1.34
Puerto de la Cruz	2015	Dato	3917
Los Realejos	2015	Tasa variación interperiódica	-22.94
Los Realejos	2015	Variación interperiódica	-452
Los Realejos	2015	Variación anual	-452
Los Realejos	2015	Tasa variación anual	-22.94
Los Realejos	2015	Dato	1518
El Rosario	2015	Tasa variación interperiódica	-3.20
El Rosario	2015	Variación interperiódica	-31
El Rosario	2015	Variación anual	-31
El Rosario	2015	Tasa variación anual	-3.20
El Rosario	2015	Dato	939
San Cristóbal de La Laguna	2015	Tasa variación interperiódica	-7.95
San Cristóbal de La Laguna	2015	Variación interperiódica	-670
San Cristóbal de La Laguna	2015	Variación anual	-670
San Cristóbal de La Laguna	2015	Tasa variación anual	-7.95
San Cristóbal de La Laguna	2015	Dato	7760
San Juan de la Rambla	2015	Tasa variación interperiódica	-23.08
San Juan de la Rambla	2015	Variación interperiódica	-39
San Juan de la Rambla	2015	Variación anual	-39
San Juan de la Rambla	2015	Tasa variación anual	-23.08
San Juan de la Rambla	2015	Dato	130
San Miguel de Abona	2015	Tasa variación interperiódica	8.29
San Miguel de Abona	2015	Variación interperiódica	394
San Miguel de Abona	2015	Variación anual	394
San Miguel de Abona	2015	Tasa variación anual	8.29
San Miguel de Abona	2015	Dato	5145
Santa Cruz de Tenerife	2015	Tasa variación interperiódica	-8.58
Santa Cruz de Tenerife	2015	Variación interperiódica	-977
Santa Cruz de Tenerife	2015	Variación anual	-977
Santa Cruz de Tenerife	2015	Tasa variación anual	-8.58
Santa Cruz de Tenerife	2015	Dato	10414
Santa Úrsula	2015	Tasa variación interperiódica	-9.04
Santa Úrsula	2015	Variación interperiódica	-124
Santa Úrsula	2015	Variación anual	-124
Santa Úrsula	2015	Tasa variación anual	-9.04
Santa Úrsula	2015	Dato	1248
Santiago del Teide	2015	Tasa variación interperiódica	2.79
Santiago del Teide	2015	Variación interperiódica	124
Santiago del Teide	2015	Variación anual	124
Santiago del Teide	2015	Tasa variación anual	2.79
Santiago del Teide	2015	Dato	4566
El Sauzal	2015	Tasa variación interperiódica	-5.72
El Sauzal	2015	Variación interperiódica	-35
El Sauzal	2015	Variación anual	-35
El Sauzal	2015	Tasa variación anual	-5.72
El Sauzal	2015	Dato	577
Los Silos	2015	Tasa variación interperiódica	26.76
Los Silos	2015	Variación interperiódica	91
Los Silos	2015	Variación anual	91
Los Silos	2015	Tasa variación anual	26.76
Los Silos	2015	Dato	431
Tacoronte	2015	Tasa variación interperiódica	-2.44
Tacoronte	2015	Variación interperiódica	-19
Tacoronte	2015	Variación anual	-19
Tacoronte	2015	Tasa variación anual	-2.44
Tacoronte	2015	Dato	761
El Tanque	2015	Tasa variación interperiódica	-13.16
El Tanque	2015	Variación interperiódica	-15
El Tanque	2015	Variación anual	-15
El Tanque	2015	Tasa variación anual	-13.16
El Tanque	2015	Dato	99
Tegueste	2015	Tasa variación interperiódica	-4.22
Tegueste	2015	Variación interperiódica	-7
Tegueste	2015	Variación anual	-7
Tegueste	2015	Tasa variación anual	-4.22
Tegueste	2015	Dato	159
La Victoria de Acentejo	2015	Tasa variación interperiódica	0.31
La Victoria de Acentejo	2015	Variación interperiódica	1
La Victoria de Acentejo	2015	Variación anual	1
La Victoria de Acentejo	2015	Tasa variación anual	0.31
La Victoria de Acentejo	2015	Dato	325
Vilaflor de Chasna	2015	Tasa variación interperiódica	-8.28
Vilaflor de Chasna	2015	Variación interperiódica	-14
Vilaflor de Chasna	2015	Variación anual	-14
Vilaflor de Chasna	2015	Tasa variación anual	-8.28
Vilaflor de Chasna	2015	Dato	155
Adeje	2014	Tasa variación interperiódica	-14.49
Adeje	2014	Variación interperiódica	-3756
Adeje	2014	Variación anual	-3756
Adeje	2014	Tasa variación anual	-14.49
Adeje	2014	Dato	22171
Arafo	2014	Tasa variación interperiódica	0.00
Arafo	2014	Variación interperiódica	0
Arafo	2014	Variación anual	0
Arafo	2014	Tasa variación anual	0.00
Arafo	2014	Dato	139
Arico	2014	Tasa variación interperiódica	38.33
Arico	2014	Variación interperiódica	330
Arico	2014	Variación anual	330
Arico	2014	Tasa variación anual	38.33
Arico	2014	Dato	1191
Arona	2014	Tasa variación interperiódica	-7.55
Arona	2014	Variación interperiódica	-2629
