GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Adeje	2017	Dato	-627
Arafo	2017	Tasa variación interperiódica	-40.00
Arafo	2017	Variación interperiódica	-34
Arafo	2017	Variación anual	-34
Arafo	2017	Tasa variación anual	-40.00
Arafo	2017	Dato	51
Arico	2017	Tasa variación interperiódica	48.47
Arico	2017	Variación interperiódica	111
Arico	2017	Variación anual	111
Arico	2017	Tasa variación anual	48.47
Arico	2017	Dato	340
Arona	2017	Tasa variación interperiódica	-22.14
Arona	2017	Variación interperiódica	-761
Arona	2017	Variación anual	-761
Arona	2017	Tasa variación anual	-22.14
Arona	2017	Dato	2676
Buenavista del Norte	2017	Tasa variación interperiódica	225.00
Buenavista del Norte	2017	Variación interperiódica	9
Buenavista del Norte	2017	Variación anual	9
Buenavista del Norte	2017	Tasa variación anual	225.00
Buenavista del Norte	2017	Dato	13
Candelaria	2017	Tasa variación interperiódica	18.80
Candelaria	2017	Variación interperiódica	78
Candelaria	2017	Variación anual	78
Candelaria	2017	Tasa variación anual	18.80
Candelaria	2017	Dato	493
Fasnia	2017	Tasa variación interperiódica	-2033.33
Fasnia	2017	Variación interperiódica	61
Fasnia	2017	Variación anual	61
Fasnia	2017	Tasa variación anual	-2033.33
Fasnia	2017	Dato	58
Garachico	2017	Tasa variación interperiódica	10.00
Garachico	2017	Variación interperiódica	1
Garachico	2017	Variación anual	1
Garachico	2017	Tasa variación anual	10.00
Garachico	2017	Dato	11
Granadilla de Abona	2017	Tasa variación interperiódica	-7.49
Granadilla de Abona	2017	Variación interperiódica	-155
Granadilla de Abona	2017	Variación anual	-155
Granadilla de Abona	2017	Tasa variación anual	-7.49
Granadilla de Abona	2017	Dato	1914
La Guancha	2017	Tasa variación interperiódica	-58.06
La Guancha	2017	Variación interperiódica	-18
La Guancha	2017	Variación anual	-18
La Guancha	2017	Tasa variación anual	-58.06
La Guancha	2017	Dato	13
Guía de Isora	2017	Tasa variación interperiódica	31.68
Guía de Isora	2017	Variación interperiódica	172
Guía de Isora	2017	Variación anual	172
Guía de Isora	2017	Tasa variación anual	31.68
Guía de Isora	2017	Dato	715
Güímar	2017	Tasa variación interperiódica	50.90
Güímar	2017	Variación interperiódica	170
Güímar	2017	Variación anual	170
Güímar	2017	Tasa variación anual	50.90
Güímar	2017	Dato	504
Icod de los Vinos	2017	Tasa variación interperiódica	218.68
Icod de los Vinos	2017	Variación interperiódica	199
Icod de los Vinos	2017	Variación anual	199
Icod de los Vinos	2017	Tasa variación anual	218.68
Icod de los Vinos	2017	Dato	290
La Matanza de Acentejo	2017	Tasa variación interperiódica	34.29
La Matanza de Acentejo	2017	Variación interperiódica	24
La Matanza de Acentejo	2017	Variación anual	24
La Matanza de Acentejo	2017	Tasa variación anual	34.29
La Matanza de Acentejo	2017	Dato	94
La Orotava	2017	Tasa variación interperiódica	35.59
La Orotava	2017	Variación interperiódica	84
La Orotava	2017	Variación anual	84
La Orotava	2017	Tasa variación anual	35.59
La Orotava	2017	Dato	320
Puerto de la Cruz	2017	Tasa variación interperiódica	38.73
Puerto de la Cruz	2017	Variación interperiódica	232
Puerto de la Cruz	2017	Variación anual	232
Puerto de la Cruz	2017	Tasa variación anual	38.73
Puerto de la Cruz	2017	Dato	831
Los Realejos	2017	Tasa variación interperiódica	-3.45
Los Realejos	2017	Variación interperiódica	-6
Los Realejos	2017	Variación anual	-6
Los Realejos	2017	Tasa variación anual	-3.45
Los Realejos	2017	Dato	168
El Rosario	2017	Tasa variación interperiódica	-99.07
El Rosario	2017	Variación interperiódica	-106
El Rosario	2017	Variación anual	-106
El Rosario	2017	Tasa variación anual	-99.07
El Rosario	2017	Dato	1
San Cristóbal de La Laguna	2017	Tasa variación interperiódica	185.96
San Cristóbal de La Laguna	2017	Variación interperiódica	1298
San Cristóbal de La Laguna	2017	Variación anual	1298
San Cristóbal de La Laguna	2017	Tasa variación anual	185.96
San Cristóbal de La Laguna	2017	Dato	1996
San Juan de la Rambla	2017	Tasa variación interperiódica	-103.90
San Juan de la Rambla	2017	Variación interperiódica	80
San Juan de la Rambla	2017	Variación anual	80
San Juan de la Rambla	2017	Tasa variación anual	-103.90
San Juan de la Rambla	2017	Dato	3
San Miguel de Abona	2017	Tasa variación interperiódica	-1.90
San Miguel de Abona	2017	Variación interperiódica	-23
San Miguel de Abona	2017	Variación anual	-23
San Miguel de Abona	2017	Tasa variación anual	-1.90
San Miguel de Abona	2017	Dato	1188
Santa Cruz de Tenerife	2017	Tasa variación interperiódica	128.60
Santa Cruz de Tenerife	2017	Variación interperiódica	1133
Santa Cruz de Tenerife	2017	Variación anual	1133
Santa Cruz de Tenerife	2017	Tasa variación anual	128.60
Santa Cruz de Tenerife	2017	Dato	2014
Santa Úrsula	2017	Tasa variación interperiódica	165.05
Santa Úrsula	2017	Variación interperiódica	170
Santa Úrsula	2017	Variación anual	170
Santa Úrsula	2017	Tasa variación anual	165.05
Santa Úrsula	2017	Dato	273
Santiago del Teide	2017	Tasa variación interperiódica	-209.98
Santiago del Teide	2017	Variación interperiódica	1304
Santiago del Teide	2017	Variación anual	1304
Santiago del Teide	2017	Tasa variación anual	-209.98
Santiago del Teide	2017	Dato	683
El Sauzal	2017	Tasa variación interperiódica	108.00
El Sauzal	2017	Variación interperiódica	27
El Sauzal	2017	Variación anual	27
El Sauzal	2017	Tasa variación anual	108.00
El Sauzal	2017	Dato	52
Los Silos	2017	Tasa variación interperiódica	-128.41
Los Silos	2017	Variación interperiódica	-113
Los Silos	2017	Variación anual	-113
Los Silos	2017	Tasa variación anual	-128.41
Los Silos	2017	Dato	-25
Tacoronte	2017	Tasa variación interperiódica	121.13
Tacoronte	2017	Variación interperiódica	86
Tacoronte	2017	Variación anual	86
Tacoronte	2017	Tasa variación anual	121.13
Tacoronte	2017	Dato	157
El Tanque	2017	Tasa variación interperiódica	221.43
El Tanque	2017	Variación interperiódica	31
El Tanque	2017	Variación anual	31
El Tanque	2017	Tasa variación anual	221.43
El Tanque	2017	Dato	45
Tegueste	2017	Tasa variación interperiódica	410.53
Tegueste	2017	Variación interperiódica	78
Tegueste	2017	Variación anual	78
Tegueste	2017	Tasa variación anual	410.53
Tegueste	2017	Dato	97
La Victoria de Acentejo	2017	Tasa variación interperiódica	16.22
La Victoria de Acentejo	2017	Variación interperiódica	6
La Victoria de Acentejo	2017	Variación anual	6
La Victoria de Acentejo	2017	Tasa variación anual	16.22
La Victoria de Acentejo	2017	Dato	43
Vilaflor de Chasna	2017	Tasa variación interperiódica	-3100.00
Vilaflor de Chasna	2017	Variación interperiódica	-31
Vilaflor de Chasna	2017	Variación anual	-31
Vilaflor de Chasna	2017	Tasa variación anual	-3100.00
Vilaflor de Chasna	2017	Dato	-30
Adeje	2016	Tasa variación interperiódica	-125.11
Adeje	2016	Variación interperiódica	7355
Adeje	2016	Variación anual	7355
Adeje	2016	Tasa variación anual	-125.11
Adeje	2016	Dato	1476
Arafo	2016	Tasa variación interperiódica	-600.00
Arafo	2016	Variación interperiódica	102
Arafo	2016	Variación anual	102
Arafo	2016	Tasa variación anual	-600.00
Arafo	2016	Dato	85
Arico	2016	Tasa variación interperiódica	65.94
Arico	2016	Variación interperiódica	91
Arico	2016	Variación anual	91
Arico	2016	Tasa variación anual	65.94
Arico	2016	Dato	229
Arona	2016	Tasa variación interperiódica	46.32
Arona	2016	Variación interperiódica	1088
Arona	2016	Variación anual	1088
Arona	2016	Tasa variación anual	46.32
Arona	2016	Dato	3437
Buenavista del Norte	2016	Tasa variación interperiódica	-77.78
Buenavista del Norte	2016	Variación interperiódica	-14
Buenavista del Norte	2016	Variación anual	-14
Buenavista del Norte	2016	Tasa variación anual	-77.78
Buenavista del Norte	2016	Dato	4
Candelaria	2016	Tasa variación interperiódica	32.17
Candelaria	2016	Variación interperiódica	101
Candelaria	2016	Variación anual	101
Candelaria	2016	Tasa variación anual	32.17
Candelaria	2016	Dato	415
Fasnia	2016	Tasa variación interperiódica	-91.67
Fasnia	2016	Variación interperiódica	33
Fasnia	2016	Variación anual	33
Fasnia	2016	Tasa variación anual	-91.67
Fasnia	2016	Dato	-3
Garachico	2016	Tasa variación interperiódica	-75.00
Garachico	2016	Variación interperiódica	-30
Garachico	2016	Variación anual	-30
Garachico	2016	Tasa variación anual	-75.00
Garachico	2016	Dato	10
Granadilla de Abona	2016	Tasa variación interperiódica	22.94
Granadilla de Abona	2016	Variación interperiódica	386
Granadilla de Abona	2016	Variación anual	386
Granadilla de Abona	2016	Tasa variación anual	22.94
Granadilla de Abona	2016	Dato	2069
La Guancha	2016	Tasa variación interperiódica	342.86
La Guancha	2016	Variación interperiódica	24
La Guancha	2016	Variación anual	24
La Guancha	2016	Tasa variación anual	342.86
La Guancha	2016	Dato	31
Guía de Isora	2016	Tasa variación interperiódica	72.38
Guía de Isora	2016	Variación interperiódica	228
Guía de Isora	2016	Variación anual	228
Guía de Isora	2016	Tasa variación anual	72.38
Guía de Isora	2016	Dato	543
Güímar	2016	Tasa variación interperiódica	7.40
Güímar	2016	Variación interperiódica	23
Güímar	2016	Variación anual	23
Güímar	2016	Tasa variación anual	7.40
Güímar	2016	Dato	334
Icod de los Vinos	2016	Tasa variación interperiódica	-182.73
Icod de los Vinos	2016	Variación interperiódica	201
Icod de los Vinos	2016	Variación anual	201
Icod de los Vinos	2016	Tasa variación anual	-182.73
Icod de los Vinos	2016	Dato	91
La Matanza de Acentejo	2016	Tasa variación interperiódica	-1850.00
La Matanza de Acentejo	2016	Variación interperiódica	74
La Matanza de Acentejo	2016	Variación anual	74
La Matanza de Acentejo	2016	Tasa variación anual	-1850.00
La Matanza de Acentejo	2016	Dato	70
La Orotava	2016	Tasa variación interperiódica	-2722.22
La Orotava	2016	Variación interperiódica	245
La Orotava	2016	Variación anual	245
La Orotava	2016	Tasa variación anual	-2722.22
La Orotava	2016	Dato	236
Puerto de la Cruz	2016	Tasa variación interperiódica	42.96
Puerto de la Cruz	2016	Variación interperiódica	180
Puerto de la Cruz	2016	Variación anual	180
Puerto de la Cruz	2016	Tasa variación anual	42.96
Puerto de la Cruz	2016	Dato	599
Los Realejos	2016	Tasa variación interperiódica	-428.30
Los Realejos	2016	Variación interperiódica	227
Los Realejos	2016	Variación anual	227
Los Realejos	2016	Tasa variación anual	-428.30
Los Realejos	2016	Dato	174
El Rosario	2016	Tasa variación interperiódica	-374.36
El Rosario	2016	Variación interperiódica	146
El Rosario	2016	Variación anual	146
El Rosario	2016	Tasa variación anual	-374.36
El Rosario	2016	Dato	107
San Cristóbal de La Laguna	2016	Tasa variación interperiódica	-151.51
San Cristóbal de La Laguna	2016	Variación interperiódica	2053
San Cristóbal de La Laguna	2016	Variación anual	2053
San Cristóbal de La Laguna	2016	Tasa variación anual	-151.51
San Cristóbal de La Laguna	2016	Dato	698
San Juan de la Rambla	2016	Tasa variación interperiódica	208.00
San Juan de la Rambla	2016	Variación interperiódica	-52
San Juan de la Rambla	2016	Variación anual	-52
San Juan de la Rambla	2016	Tasa variación anual	208.00
San Juan de la Rambla	2016	Dato	-77
San Miguel de Abona	2016	Tasa variación interperiódica	34.56
San Miguel de Abona	2016	Variación interperiódica	311
San Miguel de Abona	2016	Variación anual	311
San Miguel de Abona	2016	Tasa variación anual	34.56
San Miguel de Abona	2016	Dato	1211
Santa Cruz de Tenerife	2016	Tasa variación interperiódica	-1673.21
Santa Cruz de Tenerife	2016	Variación interperiódica	937
Santa Cruz de Tenerife	2016	Variación anual	937
Santa Cruz de Tenerife	2016	Tasa variación anual	-1673.21
Santa Cruz de Tenerife	2016	Dato	881
Santa Úrsula	2016	Tasa variación interperiódica	-124.70
Santa Úrsula	2016	Variación interperiódica	520
Santa Úrsula	2016	Variación anual	520
Santa Úrsula	2016	Tasa variación anual	-124.70
Santa Úrsula	2016	Dato	103
Santiago del Teide	2016	Tasa variación interperiódica	129.15
Santiago del Teide	2016	Variación interperiódica	-350
Santiago del Teide	2016	Variación anual	-350
Santiago del Teide	2016	Tasa variación anual	129.15
Santiago del Teide	2016	Dato	-621
El Sauzal	2016	Tasa variación interperiódica	-159.52
El Sauzal	2016	Variación interperiódica	67
El Sauzal	2016	Variación anual	67
El Sauzal	2016	Tasa variación anual	-159.52
El Sauzal	2016	Dato	25
Los Silos	2016	Tasa variación interperiódica	-223.94
Los Silos	2016	Variación interperiódica	159
Los Silos	2016	Variación anual	159
Los Silos	2016	Tasa variación anual	-223.94
Los Silos	2016	Dato	88
Tacoronte	2016	Tasa variación interperiódica	-183.53
Tacoronte	2016	Variación interperiódica	156
Tacoronte	2016	Variación anual	156
Tacoronte	2016	Tasa variación anual	-183.53
Tacoronte	2016	Dato	71
El Tanque	2016	Tasa variación interperiódica	-193.33
El Tanque	2016	Variación interperiódica	29
El Tanque	2016	Variación anual	29
El Tanque	2016	Tasa variación anual	-193.33
El Tanque	2016	Dato	14
Tegueste	2016	Tasa variación interperiódica	-337.50
Tegueste	2016	Variación interperiódica	27
Tegueste	2016	Variación anual	27
Tegueste	2016	Tasa variación anual	-337.50
Tegueste	2016	Dato	19
La Victoria de Acentejo	2016	Tasa variación interperiódica	-317.65
La Victoria de Acentejo	2016	Variación interperiódica	54
La Victoria de Acentejo	2016	Variación anual	54
La Victoria de Acentejo	2016	Tasa variación anual	-317.65
La Victoria de Acentejo	2016	Dato	37
Vilaflor de Chasna	2016	Tasa variación interperiódica	-105.26
Vilaflor de Chasna	2016	Variación interperiódica	20
Vilaflor de Chasna	2016	Variación anual	20
Vilaflor de Chasna	2016	Tasa variación anual	-105.26
Vilaflor de Chasna	2016	Dato	1
Adeje	2015	Tasa variación interperiódica	-372.05
Adeje	2015	Variación interperiódica	-8040
Adeje	2015	Variación anual	-8040
Adeje	2015	Tasa variación anual	-372.05
Adeje	2015	Dato	-5879
Arafo	2015	Tasa variación interperiódica	-136.96
Arafo	2015	Variación interperiódica	-63
Arafo	2015	Variación anual	-63
Arafo	2015	Tasa variación anual	-136.96
Arafo	2015	Dato	-17
Arico	2015	Tasa variación interperiódica	43.75
Arico	2015	Variación interperiódica	42
Arico	2015	Variación anual	42
Arico	2015	Tasa variación anual	43.75
Arico	2015	Dato	138
Arona	2015	Tasa variación interperiódica	-16.20
Arona	2015	Variación interperiódica	-454
Arona	2015	Variación anual	-454
Arona	2015	Tasa variación anual	-16.20
Arona	2015	Dato	2349
Buenavista del Norte	2015	Tasa variación interperiódica	-51.35
Buenavista del Norte	2015	Variación interperiódica	-19
Buenavista del Norte	2015	Variación anual	-19
Buenavista del Norte	2015	Tasa variación anual	-51.35
Buenavista del Norte	2015	Dato	18
Candelaria	2015	Tasa variación interperiódica	122.70
Candelaria	2015	Variación interperiódica	173
Candelaria	2015	Variación anual	173
Candelaria	2015	Tasa variación anual	122.70
Candelaria	2015	Dato	314
Fasnia	2015	Tasa variación interperiódica	-1900.00
Fasnia	2015	Variación interperiódica	-38
Fasnia	2015	Variación anual	-38
Fasnia	2015	Tasa variación anual	-1900.00
Fasnia	2015	Dato	-36
Garachico	2015	Tasa variación interperiódica	-193.02
Garachico	2015	Variación interperiódica	83
Garachico	2015	Variación anual	83
Garachico	2015	Tasa variación anual	-193.02
Garachico	2015	Dato	40
Granadilla de Abona	2015	Tasa variación interperiódica	-8.03
Granadilla de Abona	2015	Variación interperiódica	-147
Granadilla de Abona	2015	Variación anual	-147
Granadilla de Abona	2015	Tasa variación anual	-8.03
Granadilla de Abona	2015	Dato	1683
La Guancha	2015	Tasa variación interperiódica	-125.93
La Guancha	2015	Variación interperiódica	34
La Guancha	2015	Variación anual	34
La Guancha	2015	Tasa variación anual	-125.93
La Guancha	2015	Dato	7
Guía de Isora	2015	Tasa variación interperiódica	-37.13
Guía de Isora	2015	Variación interperiódica	-186
Guía de Isora	2015	Variación anual	-186
Guía de Isora	2015	Tasa variación anual	-37.13
Guía de Isora	2015	Dato	315
Güímar	2015	Tasa variación interperiódica	245.56
Güímar	2015	Variación interperiódica	221
Güímar	2015	Variación anual	221
Güímar	2015	Tasa variación anual	245.56
Güímar	2015	Dato	311
Icod de los Vinos	2015	Tasa variación interperiódica	189.47
Icod de los Vinos	2015	Variación interperiódica	-72
Icod de los Vinos	2015	Variación anual	-72
Icod de los Vinos	2015	Tasa variación anual	189.47
Icod de los Vinos	2015	Dato	-110
La Matanza de Acentejo	2015	Tasa variación interperiódica	-157.14
La Matanza de Acentejo	2015	Variación interperiódica	-11
La Matanza de Acentejo	2015	Variación anual	-11
La Matanza de Acentejo	2015	Tasa variación anual	-157.14
La Matanza de Acentejo	2015	Dato	-4
La Orotava	2015	Tasa variación interperiódica	-103.61
La Orotava	2015	Variación interperiódica	-258
La Orotava	2015	Variación anual	-258
La Orotava	2015	Tasa variación anual	-103.61
La Orotava	2015	Dato	-9
Puerto de la Cruz	2015	Tasa variación interperiódica	44.48
Puerto de la Cruz	2015	Variación interperiódica	129
Puerto de la Cruz	2015	Variación anual	129
Puerto de la Cruz	2015	Tasa variación anual	44.48
Puerto de la Cruz	2015	Dato	419
Los Realejos	2015	Tasa variación interperiódica	-70.56
Los Realejos	2015	Variación interperiódica	127
Los Realejos	2015	Variación anual	127
Los Realejos	2015	Tasa variación anual	-70.56
Los Realejos	2015	Dato	-53
El Rosario	2015	Tasa variación interperiódica	-76.22
El Rosario	2015	Variación interperiódica	125
El Rosario	2015	Variación anual	125
El Rosario	2015	Tasa variación anual	-76.22
El Rosario	2015	Dato	-39
San Cristóbal de La Laguna	2015	Tasa variación interperiódica	266.22
San Cristóbal de La Laguna	2015	Variación interperiódica	-985
San Cristóbal de La Laguna	2015	Variación anual	-985
San Cristóbal de La Laguna	2015	Tasa variación anual	266.22
San Cristóbal de La Laguna	2015	Dato	-1355
San Juan de la Rambla	2015	Tasa variación interperiódica	-65.75
San Juan de la Rambla	2015	Variación interperiódica	48
San Juan de la Rambla	2015	Variación anual	48
San Juan de la Rambla	2015	Tasa variación anual	-65.75
San Juan de la Rambla	2015	Dato	-25
San Miguel de Abona	2015	Tasa variación interperiódica	-13.79
San Miguel de Abona	2015	Variación interperiódica	-144
San Miguel de Abona	2015	Variación anual	-144
San Miguel de Abona	2015	Tasa variación anual	-13.79
San Miguel de Abona	2015	Dato	900
Santa Cruz de Tenerife	2015	Tasa variación interperiódica	-96.54
Santa Cruz de Tenerife	2015	Variación interperiódica	1562
Santa Cruz de Tenerife	2015	Variación anual	1562
Santa Cruz de Tenerife	2015	Tasa variación anual	-96.54
Santa Cruz de Tenerife	2015	Dato	-56
Santa Úrsula	2015	Tasa variación interperiódica	-1326.47
Santa Úrsula	2015	Variación interperiódica	-451
Santa Úrsula	2015	Variación anual	-451
Santa Úrsula	2015	Tasa variación anual	-1326.47
Santa Úrsula	2015	Dato	-417
Santiago del Teide	2015	Tasa variación interperiódica	-162.30
Santiago del Teide	2015	Variación interperiódica	-706
Santiago del Teide	2015	Variación anual	-706
Santiago del Teide	2015	Tasa variación anual	-162.30
Santiago del Teide	2015	Dato	-271
El Sauzal	2015	Tasa variación interperiódica	-65.57
El Sauzal	2015	Variación interperiódica	80
El Sauzal	2015	Variación anual	80
El Sauzal	2015	Tasa variación anual	-65.57
El Sauzal	2015	Dato	-42
Los Silos	2015	Tasa variación interperiódica	-1875.00
Los Silos	2015	Variación interperiódica	-75
Los Silos	2015	Variación anual	-75
Los Silos	2015	Tasa variación anual	-1875.00
Los Silos	2015	Dato	-71
Tacoronte	2015	Tasa variación interperiódica	60.38
Tacoronte	2015	Variación interperiódica	-32
Tacoronte	2015	Variación anual	-32
Tacoronte	2015	Tasa variación anual	60.38
Tacoronte	2015	Dato	-85
El Tanque	2015	Tasa variación interperiódica	-53.13
El Tanque	2015	Variación interperiódica	17
El Tanque	2015	Variación anual	17
El Tanque	2015	Tasa variación anual	-53.13
El Tanque	2015	Dato	-15
Tegueste	2015	Tasa variación interperiódica	-61.90
Tegueste	2015	Variación interperiódica	13
Tegueste	2015	Variación anual	13
Tegueste	2015	Tasa variación anual	-61.90
Tegueste	2015	Dato	-8
La Victoria de Acentejo	2015	Tasa variación interperiódica	-87.50
La Victoria de Acentejo	2015	Variación interperiódica	119
La Victoria de Acentejo	2015	Variación anual	119
La Victoria de Acentejo	2015	Tasa variación anual	-87.50
La Victoria de Acentejo	2015	Dato	-17
Vilaflor de Chasna	2015	Tasa variación interperiódica	850.00
Vilaflor de Chasna	2015	Variación interperiódica	-17
Vilaflor de Chasna	2015	Variación anual	-17
Vilaflor de Chasna	2015	Tasa variación anual	850.00
Vilaflor de Chasna	2015	Dato	-19
Adeje	2014	Tasa variación interperiódica	-4.72
Adeje	2014	Variación interperiódica	-107
Adeje	2014	Variación anual	-107
Adeje	2014	Tasa variación anual	-4.72
Adeje	2014	Dato	2161
Arafo	2014	Tasa variación interperiódica	109.09
Arafo	2014	Variación interperiódica	24
Arafo	2014	Variación anual	24
Arafo	2014	Tasa variación anual	109.09
Arafo	2014	Dato	46
Arico	2014	Tasa variación interperiódica	113.33
Arico	2014	Variación interperiódica	51
Arico	2014	Variación anual	51
Arico	2014	Tasa variación anual	113.33
Arico	2014	Dato	96
Arona	2014	Tasa variación interperiódica	-7.89
Arona	2014	Variación interperiódica	-240
Arona	2014	Variación anual	-240
Arona	2014	Tasa variación anual	-7.89
Arona	2014	Dato	2803
Buenavista del Norte	2014	Tasa variación interperiódica	-562.50
Buenavista del Norte	2014	Variación interperiódica	45
Buenavista del Norte	2014	Variación anual	45
Buenavista del Norte	2014	Tasa variación anual	-562.50
Buenavista del Norte	2014	Dato	37
Candelaria	2014	Tasa variación interperiódica	60.23
Candelaria	2014	Variación interperiódica	53
Candelaria	2014	Variación anual	53
Candelaria	2014	Tasa variación anual	60.23
Candelaria	2014	Dato	141
Fasnia	2014	Tasa variación interperiódica	-88.24
Fasnia	2014	Variación interperiódica	-15
Fasnia	2014	Variación anual	-15
Fasnia	2014	Tasa variación anual	-88.24
Fasnia	2014	Dato	2
Garachico	2014	Tasa variación interperiódica	-1175.00
Garachico	2014	Variación interperiódica	-47
Garachico	2014	Variación anual	-47
Garachico	2014	Tasa variación anual	-1175.00
Garachico	2014	Dato	-43
Granadilla de Abona	2014	Tasa variación interperiódica	110.10
Granadilla de Abona	2014	Variación interperiódica	959
Granadilla de Abona	2014	Variación anual	959
Granadilla de Abona	2014	Tasa variación anual	110.10
Granadilla de Abona	2014	Dato	1830
La Guancha	2014	Tasa variación interperiódica	-212.50
La Guancha	2014	Variación interperiódica	-51
La Guancha	2014	Variación anual	-51
La Guancha	2014	Tasa variación anual	-212.50
La Guancha	2014	Dato	-27
Guía de Isora	2014	Tasa variación interperiódica	8.91
Guía de Isora	2014	Variación interperiódica	41
Guía de Isora	2014	Variación anual	41
Guía de Isora	2014	Tasa variación anual	8.91
Guía de Isora	2014	Dato	501
Güímar	2014	Tasa variación interperiódica	200.00
Güímar	2014	Variación interperiódica	60
Güímar	2014	Variación anual	60
Güímar	2014	Tasa variación anual	200.00
Güímar	2014	Dato	90
Icod de los Vinos	2014	Tasa variación interperiódica	-290.00
Icod de los Vinos	2014	Variación interperiódica	-58
Icod de los Vinos	2014	Variación anual	-58
Icod de los Vinos	2014	Tasa variación anual	-290.00
Icod de los Vinos	2014	Dato	-38
La Matanza de Acentejo	2014	Tasa variación interperiódica	-128.00
La Matanza de Acentejo	2014	Variación interperiódica	32
La Matanza de Acentejo	2014	Variación anual	32
La Matanza de Acentejo	2014	Tasa variación anual	-128.00
La Matanza de Acentejo	2014	Dato	7
La Orotava	2014	Tasa variación interperiódica	388.24
La Orotava	2014	Variación interperiódica	198
La Orotava	2014	Variación anual	198
La Orotava	2014	Tasa variación anual	388.24
La Orotava	2014	Dato	249
Puerto de la Cruz	2014	Tasa variación interperiódica	18.85
Puerto de la Cruz	2014	Variación interperiódica	46
Puerto de la Cruz	2014	Variación anual	46
Puerto de la Cruz	2014	Tasa variación anual	18.85
Puerto de la Cruz	2014	Dato	290
Los Realejos	2014	Tasa variación interperiódica	-500.00
Los Realejos	2014	Variación interperiódica	-225
Los Realejos	2014	Variación anual	-225
Los Realejos	2014	Tasa variación anual	-500.00
Los Realejos	2014	Dato	-180
El Rosario	2014	Tasa variación interperiódica	-596.97
El Rosario	2014	Variación interperiódica	-197
El Rosario	2014	Variación anual	-197
El Rosario	2014	Tasa variación anual	-596.97
El Rosario	2014	Dato	-164
San Cristóbal de La Laguna	2014	Tasa variación interperiódica	-405.79
San Cristóbal de La Laguna	2014	Variación interperiódica	-491
San Cristóbal de La Laguna	2014	Variación anual	-491
San Cristóbal de La Laguna	2014	Tasa variación anual	-405.79
San Cristóbal de La Laguna	2014	Dato	-370
San Juan de la Rambla	2014	Tasa variación interperiódica	.
San Juan de la Rambla	2014	Variación interperiódica	-73
San Juan de la Rambla	2014	Variación anual	-73
San Juan de la Rambla	2014	Tasa variación anual	.
San Juan de la Rambla	2014	Dato	-73
San Miguel de Abona	2014	Tasa variación interperiódica	270.21
San Miguel de Abona	2014	Variación interperiódica	762
San Miguel de Abona	2014	Variación anual	762
San Miguel de Abona	2014	Tasa variación anual	270.21
San Miguel de Abona	2014	Dato	1044
Santa Cruz de Tenerife	2014	Tasa variación interperiódica	-1272.46
Santa Cruz de Tenerife	2014	Variación interperiódica	-1756
Santa Cruz de Tenerife	2014	Variación anual	-1756
Santa Cruz de Tenerife	2014	Tasa variación anual	-1272.46
Santa Cruz de Tenerife	2014	Dato	-1618
Santa Úrsula	2014	Tasa variación interperiódica	-37.04
Santa Úrsula	2014	Variación interperiódica	-20
Santa Úrsula	2014	Variación anual	-20
Santa Úrsula	2014	Tasa variación anual	-37.04
Santa Úrsula	2014	Dato	34
Santiago del Teide	2014	Tasa variación interperiódica	362.77
Santiago del Teide	2014	Variación interperiódica	341
Santiago del Teide	2014	Variación anual	341
Santiago del Teide	2014	Tasa variación anual	362.77
Santiago del Teide	2014	Dato	435
El Sauzal	2014	Tasa variación interperiódica	159.57
El Sauzal	2014	Variación interperiódica	-75
El Sauzal	2014	Variación anual	-75
El Sauzal	2014	Tasa variación anual	159.57
El Sauzal	2014	Dato	-122
Los Silos	2014	Tasa variación interperiódica	-42.86
Los Silos	2014	Variación interperiódica	-3
Los Silos	2014	Variación anual	-3
Los Silos	2014	Tasa variación anual	-42.86
Los Silos	2014	Dato	4
Tacoronte	2014	Tasa variación interperiódica	-10.17
Tacoronte	2014	Variación interperiódica	6
Tacoronte	2014	Variación anual	6
Tacoronte	2014	Tasa variación anual	-10.17
Tacoronte	2014	Dato	-53
El Tanque	2014	Tasa variación interperiódica	1500.00
El Tanque	2014	Variación interperiódica	-30
El Tanque	2014	Variación anual	-30
El Tanque	2014	Tasa variación anual	1500.00
El Tanque	2014	Dato	-32
Tegueste	2014	Tasa variación interperiódica	-4.55
Tegueste	2014	Variación interperiódica	1
Tegueste	2014	Variación anual	1
Tegueste	2014	Tasa variación anual	-4.55
Tegueste	2014	Dato	-21
La Victoria de Acentejo	2014	Tasa variación interperiódica	-1460.00
La Victoria de Acentejo	2014	Variación interperiódica	-146
La Victoria de Acentejo	2014	Variación anual	-146
La Victoria de Acentejo	2014	Tasa variación anual	-1460.00
La Victoria de Acentejo	2014	Dato	-136
Vilaflor de Chasna	2014	Tasa variación interperiódica	-133.33
Vilaflor de Chasna	2014	Variación interperiódica	-8
Vilaflor de Chasna	2014	Variación anual	-8
Vilaflor de Chasna	2014	Tasa variación anual	-133.33
Vilaflor de Chasna	2014	Dato	-2
Adeje	2013	Tasa variación interperiódica	9.94
Adeje	2013	Variación interperiódica	205
Adeje	2013	Variación anual	205
Adeje	2013	Tasa variación anual	9.94
Adeje	2013	Dato	2268
Arafo	2013	Tasa variación interperiódica	-15.38
Arafo	2013	Variación interperiódica	-4
Arafo	2013	Variación anual	-4
