GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Tegueste	2019	Tasa variación interperiódica	0.71
Tegueste	2019	Variación interperiódica	0.3
Tegueste	2019	Variación anual	0.3
Tegueste	2019	Tasa variación anual	0.71
Tegueste	2019	Dato	42.4
La Victoria de Acentejo	2019	Tasa variación interperiódica	0.72
La Victoria de Acentejo	2019	Variación interperiódica	0.3
La Victoria de Acentejo	2019	Variación anual	0.3
La Victoria de Acentejo	2019	Tasa variación anual	0.72
La Victoria de Acentejo	2019	Dato	42.2
Vilaflor de Chasna	2019	Tasa variación interperiódica	1.55
Vilaflor de Chasna	2019	Variación interperiódica	0.7
Vilaflor de Chasna	2019	Variación anual	0.7
Vilaflor de Chasna	2019	Tasa variación anual	1.55
Vilaflor de Chasna	2019	Dato	45.8
Adeje	2018	Tasa variación interperiódica	0.79
Adeje	2018	Variación interperiódica	0.3
Adeje	2018	Variación anual	0.3
Adeje	2018	Tasa variación anual	0.79
Adeje	2018	Dato	38.2
Arafo	2018	Tasa variación interperiódica	0.00
Arafo	2018	Variación interperiódica	0.0
Arafo	2018	Variación anual	0.0
Arafo	2018	Tasa variación anual	0.00
Arafo	2018	Dato	42.7
Arico	2018	Tasa variación interperiódica	-0.23
Arico	2018	Variación interperiódica	-0.1
Arico	2018	Variación anual	-0.1
Arico	2018	Tasa variación anual	-0.23
Arico	2018	Dato	43.0
Arona	2018	Tasa variación interperiódica	0.52
Arona	2018	Variación interperiódica	0.2
Arona	2018	Variación anual	0.2
Arona	2018	Tasa variación anual	0.52
Arona	2018	Dato	38.9
Buenavista del Norte	2018	Tasa variación interperiódica	0.88
Buenavista del Norte	2018	Variación interperiódica	0.4
Buenavista del Norte	2018	Variación anual	0.4
Buenavista del Norte	2018	Tasa variación anual	0.88
Buenavista del Norte	2018	Dato	46.1
Candelaria	2018	Tasa variación interperiódica	0.99
Candelaria	2018	Variación interperiódica	0.4
Candelaria	2018	Variación anual	0.4
Candelaria	2018	Tasa variación anual	0.99
Candelaria	2018	Dato	41.0
Fasnia	2018	Tasa variación interperiódica	0.85
Fasnia	2018	Variación interperiódica	0.4
Fasnia	2018	Variación anual	0.4
Fasnia	2018	Tasa variación anual	0.85
Fasnia	2018	Dato	47.3
Garachico	2018	Tasa variación interperiódica	-0.22
Garachico	2018	Variación interperiódica	-0.1
Garachico	2018	Variación anual	-0.1
Garachico	2018	Tasa variación anual	-0.22
Garachico	2018	Dato	46.4
Granadilla de Abona	2018	Tasa variación interperiódica	0.80
Granadilla de Abona	2018	Variación interperiódica	0.3
Granadilla de Abona	2018	Variación anual	0.3
Granadilla de Abona	2018	Tasa variación anual	0.80
Granadilla de Abona	2018	Dato	37.9
La Guancha	2018	Tasa variación interperiódica	1.15
La Guancha	2018	Variación interperiódica	0.5
La Guancha	2018	Variación anual	0.5
La Guancha	2018	Tasa variación anual	1.15
La Guancha	2018	Dato	43.9
Guía de Isora	2018	Tasa variación interperiódica	0.25
Guía de Isora	2018	Variación interperiódica	0.1
Guía de Isora	2018	Variación anual	0.1
Guía de Isora	2018	Tasa variación anual	0.25
Guía de Isora	2018	Dato	40.3
Güímar	2018	Tasa variación interperiódica	0.72
Güímar	2018	Variación interperiódica	0.3
Güímar	2018	Variación anual	0.3
Güímar	2018	Tasa variación anual	0.72
Güímar	2018	Dato	42.2
Icod de los Vinos	2018	Tasa variación interperiódica	0.46
Icod de los Vinos	2018	Variación interperiódica	0.2
Icod de los Vinos	2018	Variación anual	0.2
Icod de los Vinos	2018	Tasa variación anual	0.46
Icod de los Vinos	2018	Dato	43.9
La Matanza de Acentejo	2018	Tasa variación interperiódica	1.24
La Matanza de Acentejo	2018	Variación interperiódica	0.5
La Matanza de Acentejo	2018	Variación anual	0.5
La Matanza de Acentejo	2018	Tasa variación anual	1.24
La Matanza de Acentejo	2018	Dato	40.9
La Orotava	2018	Tasa variación interperiódica	0.73
La Orotava	2018	Variación interperiódica	0.3
La Orotava	2018	Variación anual	0.3
La Orotava	2018	Tasa variación anual	0.73
La Orotava	2018	Dato	41.5
Puerto de La Cruz	2018	Tasa variación interperiódica	0.44
Puerto de La Cruz	2018	Variación interperiódica	0.2
Puerto de La Cruz	2018	Variación anual	0.2
Puerto de La Cruz	2018	Tasa variación anual	0.44
Puerto de La Cruz	2018	Dato	46.0
Los Realejos	2018	Tasa variación interperiódica	1.20
Los Realejos	2018	Variación interperiódica	0.5
Los Realejos	2018	Variación anual	0.5
Los Realejos	2018	Tasa variación anual	1.20
Los Realejos	2018	Dato	42.0
El Rosario	2018	Tasa variación interperiódica	1.24
El Rosario	2018	Variación interperiódica	0.5
El Rosario	2018	Variación anual	0.5
El Rosario	2018	Tasa variación anual	1.24
El Rosario	2018	Dato	40.9
San Cristóbal de La Laguna	2018	Tasa variación interperiódica	0.72
San Cristóbal de La Laguna	2018	Variación interperiódica	0.3
San Cristóbal de La Laguna	2018	Variación anual	0.3
San Cristóbal de La Laguna	2018	Tasa variación anual	0.72
San Cristóbal de La Laguna	2018	Dato	41.8
San Juan de la Rambla	2018	Tasa variación interperiódica	0.93
San Juan de la Rambla	2018	Variación interperiódica	0.4
San Juan de la Rambla	2018	Variación anual	0.4
San Juan de la Rambla	2018	Tasa variación anual	0.93
San Juan de la Rambla	2018	Dato	43.5
San Miguel de Abona	2018	Tasa variación interperiódica	0.27
San Miguel de Abona	2018	Variación interperiódica	0.1
San Miguel de Abona	2018	Variación anual	0.1
San Miguel de Abona	2018	Tasa variación anual	0.27
San Miguel de Abona	2018	Dato	37.6
Santa Cruz de Tenerife	2018	Tasa variación interperiódica	0.47
Santa Cruz de Tenerife	2018	Variación interperiódica	0.2
Santa Cruz de Tenerife	2018	Variación anual	0.2
Santa Cruz de Tenerife	2018	Tasa variación anual	0.47
Santa Cruz de Tenerife	2018	Dato	43.2
Santa Úrsula	2018	Tasa variación interperiódica	0.99
Santa Úrsula	2018	Variación interperiódica	0.4
Santa Úrsula	2018	Variación anual	0.4
Santa Úrsula	2018	Tasa variación anual	0.99
Santa Úrsula	2018	Dato	40.9
Santiago del Teide	2018	Tasa variación interperiódica	-1.60
Santiago del Teide	2018	Variación interperiódica	-0.7
Santiago del Teide	2018	Variación anual	-0.7
Santiago del Teide	2018	Tasa variación anual	-1.60
Santiago del Teide	2018	Dato	43.0
El Sauzal	2018	Tasa variación interperiódica	0.96
El Sauzal	2018	Variación interperiódica	0.4
El Sauzal	2018	Variación anual	0.4
El Sauzal	2018	Tasa variación anual	0.96
El Sauzal	2018	Dato	42.1
Los Silos	2018	Tasa variación interperiódica	0.43
Los Silos	2018	Variación interperiódica	0.2
Los Silos	2018	Variación anual	0.2
Los Silos	2018	Tasa variación anual	0.43
Los Silos	2018	Dato	46.5
Tacoronte	2018	Tasa variación interperiódica	0.97
Tacoronte	2018	Variación interperiódica	0.4
Tacoronte	2018	Variación anual	0.4
Tacoronte	2018	Tasa variación anual	0.97
Tacoronte	2018	Dato	41.7
El Tanque	2018	Tasa variación interperiódica	0.23
El Tanque	2018	Variación interperiódica	0.1
El Tanque	2018	Variación anual	0.1
El Tanque	2018	Tasa variación anual	0.23
El Tanque	2018	Dato	43.7
Tegueste	2018	Tasa variación interperiódica	0.72
Tegueste	2018	Variación interperiódica	0.3
Tegueste	2018	Variación anual	0.3
Tegueste	2018	Tasa variación anual	0.72
Tegueste	2018	Dato	42.1
La Victoria de Acentejo	2018	Tasa variación interperiódica	0.96
La Victoria de Acentejo	2018	Variación interperiódica	0.4
La Victoria de Acentejo	2018	Variación anual	0.4
La Victoria de Acentejo	2018	Tasa variación anual	0.96
La Victoria de Acentejo	2018	Dato	41.9
Vilaflor de Chasna	2018	Tasa variación interperiódica	-0.66
Vilaflor de Chasna	2018	Variación interperiódica	-0.3
Vilaflor de Chasna	2018	Variación anual	-0.3
Vilaflor de Chasna	2018	Tasa variación anual	-0.66
Vilaflor de Chasna	2018	Dato	45.1
Adeje	2017	Tasa variación interperiódica	0.80
Adeje	2017	Variación interperiódica	0.3
Adeje	2017	Variación anual	0.3
Adeje	2017	Tasa variación anual	0.80
Adeje	2017	Dato	37.9
Arafo	2017	Tasa variación interperiódica	0.71
Arafo	2017	Variación interperiódica	0.3
Arafo	2017	Variación anual	0.3
Arafo	2017	Tasa variación anual	0.71
Arafo	2017	Dato	42.7
Arico	2017	Tasa variación interperiódica	0.70
Arico	2017	Variación interperiódica	0.3
Arico	2017	Variación anual	0.3
Arico	2017	Tasa variación anual	0.70
Arico	2017	Dato	43.1
Arona	2017	Tasa variación interperiódica	0.26
Arona	2017	Variación interperiódica	0.1
Arona	2017	Variación anual	0.1
Arona	2017	Tasa variación anual	0.26
Arona	2017	Dato	38.7
Buenavista del Norte	2017	Tasa variación interperiódica	0.44
Buenavista del Norte	2017	Variación interperiódica	0.2
Buenavista del Norte	2017	Variación anual	0.2
Buenavista del Norte	2017	Tasa variación anual	0.44
Buenavista del Norte	2017	Dato	45.7
Candelaria	2017	Tasa variación interperiódica	1.00
Candelaria	2017	Variación interperiódica	0.4
Candelaria	2017	Variación anual	0.4
Candelaria	2017	Tasa variación anual	1.00
Candelaria	2017	Dato	40.6
Fasnia	2017	Tasa variación interperiódica	0.64
Fasnia	2017	Variación interperiódica	0.3
Fasnia	2017	Variación anual	0.3
Fasnia	2017	Tasa variación anual	0.64
Fasnia	2017	Dato	46.9
Garachico	2017	Tasa variación interperiódica	0.87
Garachico	2017	Variación interperiódica	0.4
Garachico	2017	Variación anual	0.4
Garachico	2017	Tasa variación anual	0.87
Garachico	2017	Dato	46.5
Granadilla de Abona	2017	Tasa variación interperiódica	0.27
Granadilla de Abona	2017	Variación interperiódica	0.1
Granadilla de Abona	2017	Variación anual	0.1
Granadilla de Abona	2017	Tasa variación anual	0.27
Granadilla de Abona	2017	Dato	37.6
La Guancha	2017	Tasa variación interperiódica	0.70
La Guancha	2017	Variación interperiódica	0.3
La Guancha	2017	Variación anual	0.3
La Guancha	2017	Tasa variación anual	0.70
La Guancha	2017	Dato	43.4
Guía de Isora	2017	Tasa variación interperiódica	0.75
Guía de Isora	2017	Variación interperiódica	0.3
Guía de Isora	2017	Variación anual	0.3
Guía de Isora	2017	Tasa variación anual	0.75
Guía de Isora	2017	Dato	40.2
Güímar	2017	Tasa variación interperiódica	0.72
Güímar	2017	Variación interperiódica	0.3
Güímar	2017	Variación anual	0.3
Güímar	2017	Tasa variación anual	0.72
Güímar	2017	Dato	41.9
Icod de los Vinos	2017	Tasa variación interperiódica	0.69
Icod de los Vinos	2017	Variación interperiódica	0.3
Icod de los Vinos	2017	Variación anual	0.3
Icod de los Vinos	2017	Tasa variación anual	0.69
Icod de los Vinos	2017	Dato	43.7
La Matanza de Acentejo	2017	Tasa variación interperiódica	0.50
La Matanza de Acentejo	2017	Variación interperiódica	0.2
La Matanza de Acentejo	2017	Variación anual	0.2
La Matanza de Acentejo	2017	Tasa variación anual	0.50
La Matanza de Acentejo	2017	Dato	40.4
La Orotava	2017	Tasa variación interperiódica	0.73
La Orotava	2017	Variación interperiódica	0.3
La Orotava	2017	Variación anual	0.3
La Orotava	2017	Tasa variación anual	0.73
La Orotava	2017	Dato	41.2
Puerto de La Cruz	2017	Tasa variación interperiódica	1.10
Puerto de La Cruz	2017	Variación interperiódica	0.5
Puerto de La Cruz	2017	Variación anual	0.5
Puerto de La Cruz	2017	Tasa variación anual	1.10
Puerto de La Cruz	2017	Dato	45.8
Los Realejos	2017	Tasa variación interperiódica	0.97
Los Realejos	2017	Variación interperiódica	0.4
Los Realejos	2017	Variación anual	0.4
Los Realejos	2017	Tasa variación anual	0.97
Los Realejos	2017	Dato	41.5
El Rosario	2017	Tasa variación interperiódica	0.50
El Rosario	2017	Variación interperiódica	0.2
El Rosario	2017	Variación anual	0.2
El Rosario	2017	Tasa variación anual	0.50
El Rosario	2017	Dato	40.4
San Cristóbal de La Laguna	2017	Tasa variación interperiódica	0.97
San Cristóbal de La Laguna	2017	Variación interperiódica	0.4
San Cristóbal de La Laguna	2017	Variación anual	0.4
San Cristóbal de La Laguna	2017	Tasa variación anual	0.97
San Cristóbal de La Laguna	2017	Dato	41.5
San Juan de la Rambla	2017	Tasa variación interperiódica	1.65
San Juan de la Rambla	2017	Variación interperiódica	0.7
San Juan de la Rambla	2017	Variación anual	0.7
San Juan de la Rambla	2017	Tasa variación anual	1.65
San Juan de la Rambla	2017	Dato	43.1
San Miguel de Abona	2017	Tasa variación interperiódica	0.81
San Miguel de Abona	2017	Variación interperiódica	0.3
San Miguel de Abona	2017	Variación anual	0.3
San Miguel de Abona	2017	Tasa variación anual	0.81
San Miguel de Abona	2017	Dato	37.5
Santa Cruz de Tenerife	2017	Tasa variación interperiódica	0.70
Santa Cruz de Tenerife	2017	Variación interperiódica	0.3
Santa Cruz de Tenerife	2017	Variación anual	0.3
Santa Cruz de Tenerife	2017	Tasa variación anual	0.70
Santa Cruz de Tenerife	2017	Dato	43.0
Santa Úrsula	2017	Tasa variación interperiódica	0.75
Santa Úrsula	2017	Variación interperiódica	0.3
Santa Úrsula	2017	Variación anual	0.3
Santa Úrsula	2017	Tasa variación anual	0.75
Santa Úrsula	2017	Dato	40.5
Santiago del Teide	2017	Tasa variación interperiódica	-5.41
Santiago del Teide	2017	Variación interperiódica	-2.5
Santiago del Teide	2017	Variación anual	-2.5
Santiago del Teide	2017	Tasa variación anual	-5.41
Santiago del Teide	2017	Dato	43.7
El Sauzal	2017	Tasa variación interperiódica	0.97
El Sauzal	2017	Variación interperiódica	0.4
El Sauzal	2017	Variación anual	0.4
El Sauzal	2017	Tasa variación anual	0.97
El Sauzal	2017	Dato	41.7
Los Silos	2017	Tasa variación interperiódica	0.43
Los Silos	2017	Variación interperiódica	0.2
Los Silos	2017	Variación anual	0.2
Los Silos	2017	Tasa variación anual	0.43
Los Silos	2017	Dato	46.3
Tacoronte	2017	Tasa variación interperiódica	0.73
Tacoronte	2017	Variación interperiódica	0.3
Tacoronte	2017	Variación anual	0.3
Tacoronte	2017	Tasa variación anual	0.73
Tacoronte	2017	Dato	41.3
El Tanque	2017	Tasa variación interperiódica	0.46
El Tanque	2017	Variación interperiódica	0.2
El Tanque	2017	Variación anual	0.2
El Tanque	2017	Tasa variación anual	0.46
El Tanque	2017	Dato	43.6
Tegueste	2017	Tasa variación interperiódica	0.97
Tegueste	2017	Variación interperiódica	0.4
Tegueste	2017	Variación anual	0.4
Tegueste	2017	Tasa variación anual	0.97
Tegueste	2017	Dato	41.8
La Victoria de Acentejo	2017	Tasa variación interperiódica	0.73
La Victoria de Acentejo	2017	Variación interperiódica	0.3
La Victoria de Acentejo	2017	Variación anual	0.3
La Victoria de Acentejo	2017	Tasa variación anual	0.73
La Victoria de Acentejo	2017	Dato	41.5
Vilaflor de Chasna	2017	Tasa variación interperiódica	0.44
Vilaflor de Chasna	2017	Variación interperiódica	0.2
Vilaflor de Chasna	2017	Variación anual	0.2
Vilaflor de Chasna	2017	Tasa variación anual	0.44
Vilaflor de Chasna	2017	Dato	45.4
Adeje	2016	Tasa variación interperiódica	0.80
Adeje	2016	Variación interperiódica	0.3
Adeje	2016	Variación anual	0.3
Adeje	2016	Tasa variación anual	0.80
Adeje	2016	Dato	37.6
Arafo	2016	Tasa variación interperiódica	0.00
Arafo	2016	Variación interperiódica	0.0
Arafo	2016	Variación anual	0.0
Arafo	2016	Tasa variación anual	0.00
Arafo	2016	Dato	42.4
Arico	2016	Tasa variación interperiódica	0.47
Arico	2016	Variación interperiódica	0.2
Arico	2016	Variación anual	0.2
Arico	2016	Tasa variación anual	0.47
Arico	2016	Dato	42.8
Arona	2016	Tasa variación interperiódica	-0.26
Arona	2016	Variación interperiódica	-0.1
Arona	2016	Variación anual	-0.1
Arona	2016	Tasa variación anual	-0.26
Arona	2016	Dato	38.6
Buenavista del Norte	2016	Tasa variación interperiódica	0.66
Buenavista del Norte	2016	Variación interperiódica	0.3
Buenavista del Norte	2016	Variación anual	0.3
Buenavista del Norte	2016	Tasa variación anual	0.66
Buenavista del Norte	2016	Dato	45.5
Candelaria	2016	Tasa variación interperiódica	0.75
Candelaria	2016	Variación interperiódica	0.3
Candelaria	2016	Variación anual	0.3
Candelaria	2016	Tasa variación anual	0.75
Candelaria	2016	Dato	40.2
Fasnia	2016	Tasa variación interperiódica	0.22
Fasnia	2016	Variación interperiódica	0.1
Fasnia	2016	Variación anual	0.1
Fasnia	2016	Tasa variación anual	0.22
Fasnia	2016	Dato	46.6
Garachico	2016	Tasa variación interperiódica	0.88
Garachico	2016	Variación interperiódica	0.4
Garachico	2016	Variación anual	0.4
Garachico	2016	Tasa variación anual	0.88
Garachico	2016	Dato	46.1
Granadilla de Abona	2016	Tasa variación interperiódica	0.27
Granadilla de Abona	2016	Variación interperiódica	0.1
Granadilla de Abona	2016	Variación anual	0.1
Granadilla de Abona	2016	Tasa variación anual	0.27
Granadilla de Abona	2016	Dato	37.5
La Guancha	2016	Tasa variación interperiódica	0.23
La Guancha	2016	Variación interperiódica	0.1
La Guancha	2016	Variación anual	0.1
La Guancha	2016	Tasa variación anual	0.23
La Guancha	2016	Dato	43.1
Guía de Isora	2016	Tasa variación interperiódica	0.50
Guía de Isora	2016	Variación interperiódica	0.2
Guía de Isora	2016	Variación anual	0.2
Guía de Isora	2016	Tasa variación anual	0.50
Guía de Isora	2016	Dato	39.9
Güímar	2016	Tasa variación interperiódica	0.48
Güímar	2016	Variación interperiódica	0.2
Güímar	2016	Variación anual	0.2
Güímar	2016	Tasa variación anual	0.48
Güímar	2016	Dato	41.6
Icod de los Vinos	2016	Tasa variación interperiódica	0.70
Icod de los Vinos	2016	Variación interperiódica	0.3
Icod de los Vinos	2016	Variación anual	0.3
Icod de los Vinos	2016	Tasa variación anual	0.70
Icod de los Vinos	2016	Dato	43.4
La Matanza de Acentejo	2016	Tasa variación interperiódica	0.75
La Matanza de Acentejo	2016	Variación interperiódica	0.3
La Matanza de Acentejo	2016	Variación anual	0.3
La Matanza de Acentejo	2016	Tasa variación anual	0.75
La Matanza de Acentejo	2016	Dato	40.2
La Orotava	2016	Tasa variación interperiódica	0.99
La Orotava	2016	Variación interperiódica	0.4
La Orotava	2016	Variación anual	0.4
La Orotava	2016	Tasa variación anual	0.99
La Orotava	2016	Dato	40.9
Puerto de La Cruz	2016	Tasa variación interperiódica	0.67
Puerto de La Cruz	2016	Variación interperiódica	0.3
Puerto de La Cruz	2016	Variación anual	0.3
Puerto de La Cruz	2016	Tasa variación anual	0.67
Puerto de La Cruz	2016	Dato	45.3
Los Realejos	2016	Tasa variación interperiódica	0.74
Los Realejos	2016	Variación interperiódica	0.3
Los Realejos	2016	Variación anual	0.3
Los Realejos	2016	Tasa variación anual	0.74
Los Realejos	2016	Dato	41.1
El Rosario	2016	Tasa variación interperiódica	1.26
El Rosario	2016	Variación interperiódica	0.5
El Rosario	2016	Variación anual	0.5
El Rosario	2016	Tasa variación anual	1.26
El Rosario	2016	Dato	40.2
San Cristóbal de La Laguna	2016	Tasa variación interperiódica	0.74
San Cristóbal de La Laguna	2016	Variación interperiódica	0.3
San Cristóbal de La Laguna	2016	Variación anual	0.3
San Cristóbal de La Laguna	2016	Tasa variación anual	0.74
San Cristóbal de La Laguna	2016	Dato	41.1
San Juan de la Rambla	2016	Tasa variación interperiódica	1.68
San Juan de la Rambla	2016	Variación interperiódica	0.7
San Juan de la Rambla	2016	Variación anual	0.7
San Juan de la Rambla	2016	Tasa variación anual	1.68
San Juan de la Rambla	2016	Dato	42.4
San Miguel de Abona	2016	Tasa variación interperiódica	0.81
San Miguel de Abona	2016	Variación interperiódica	0.3
San Miguel de Abona	2016	Variación anual	0.3
San Miguel de Abona	2016	Tasa variación anual	0.81
San Miguel de Abona	2016	Dato	37.2
Santa Cruz de Tenerife	2016	Tasa variación interperiódica	0.71
Santa Cruz de Tenerife	2016	Variación interperiódica	0.3
Santa Cruz de Tenerife	2016	Variación anual	0.3
Santa Cruz de Tenerife	2016	Tasa variación anual	0.71
Santa Cruz de Tenerife	2016	Dato	42.7
Santa Úrsula	2016	Tasa variación interperiódica	0.75
Santa Úrsula	2016	Variación interperiódica	0.3
Santa Úrsula	2016	Variación anual	0.3
Santa Úrsula	2016	Tasa variación anual	0.75
Santa Úrsula	2016	Dato	40.2
Santiago del Teide	2016	Tasa variación interperiódica	1.76
Santiago del Teide	2016	Variación interperiódica	0.8
Santiago del Teide	2016	Variación anual	0.8
Santiago del Teide	2016	Tasa variación anual	1.76
Santiago del Teide	2016	Dato	46.2
El Sauzal	2016	Tasa variación interperiódica	0.49
El Sauzal	2016	Variación interperiódica	0.2
El Sauzal	2016	Variación anual	0.2
El Sauzal	2016	Tasa variación anual	0.49
El Sauzal	2016	Dato	41.3
Los Silos	2016	Tasa variación interperiódica	0.00
Los Silos	2016	Variación interperiódica	0.0
Los Silos	2016	Variación anual	0.0
Los Silos	2016	Tasa variación anual	0.00
Los Silos	2016	Dato	46.1
Tacoronte	2016	Tasa variación interperiódica	0.99
Tacoronte	2016	Variación interperiódica	0.4
Tacoronte	2016	Variación anual	0.4
Tacoronte	2016	Tasa variación anual	0.99
Tacoronte	2016	Dato	41.0
El Tanque	2016	Tasa variación interperiódica	0.70
El Tanque	2016	Variación interperiódica	0.3
El Tanque	2016	Variación anual	0.3
El Tanque	2016	Tasa variación anual	0.70
El Tanque	2016	Dato	43.4
Tegueste	2016	Tasa variación interperiódica	0.98
Tegueste	2016	Variación interperiódica	0.4
Tegueste	2016	Variación anual	0.4
Tegueste	2016	Tasa variación anual	0.98
Tegueste	2016	Dato	41.4
La Victoria de Acentejo	2016	Tasa variación interperiódica	0.73
La Victoria de Acentejo	2016	Variación interperiódica	0.3
La Victoria de Acentejo	2016	Variación anual	0.3
La Victoria de Acentejo	2016	Tasa variación anual	0.73
La Victoria de Acentejo	2016	Dato	41.2
Vilaflor de Chasna	2016	Tasa variación interperiódica	1.12
Vilaflor de Chasna	2016	Variación interperiódica	0.5
Vilaflor de Chasna	2016	Variación anual	0.5
Vilaflor de Chasna	2016	Tasa variación anual	1.12
Vilaflor de Chasna	2016	Dato	45.2
Adeje	2015	Tasa variación interperiódica	-0.27
Adeje	2015	Variación interperiódica	-0.1
Adeje	2015	Variación anual	-0.1
Adeje	2015	Tasa variación anual	-0.27
Adeje	2015	Dato	37.3
Arafo	2015	Tasa variación interperiódica	-0.24
Arafo	2015	Variación interperiódica	-0.1
Arafo	2015	Variación anual	-0.1
Arafo	2015	Tasa variación anual	-0.24
Arafo	2015	Dato	42.4
Arico	2015	Tasa variación interperiódica	0.24
Arico	2015	Variación interperiódica	0.1
Arico	2015	Variación anual	0.1
Arico	2015	Tasa variación anual	0.24
Arico	2015	Dato	42.6
Arona	2015	Tasa variación interperiódica	-0.51
Arona	2015	Variación interperiódica	-0.2
Arona	2015	Variación anual	-0.2
Arona	2015	Tasa variación anual	-0.51
Arona	2015	Dato	38.7
Buenavista del Norte	2015	Tasa variación interperiódica	0.89
Buenavista del Norte	2015	Variación interperiódica	0.4
Buenavista del Norte	2015	Variación anual	0.4
Buenavista del Norte	2015	Tasa variación anual	0.89
Buenavista del Norte	2015	Dato	45.2
Candelaria	2015	Tasa variación interperiódica	0.50
Candelaria	2015	Variación interperiódica	0.2
Candelaria	2015	Variación anual	0.2
Candelaria	2015	Tasa variación anual	0.50
Candelaria	2015	Dato	39.9
Fasnia	2015	Tasa variación interperiódica	0.87
Fasnia	2015	Variación interperiódica	0.4
Fasnia	2015	Variación anual	0.4
Fasnia	2015	Tasa variación anual	0.87
Fasnia	2015	Dato	46.5
Garachico	2015	Tasa variación interperiódica	0.22
Garachico	2015	Variación interperiódica	0.1
Garachico	2015	Variación anual	0.1
Garachico	2015	Tasa variación anual	0.22
Garachico	2015	Dato	45.7
Granadilla de Abona	2015	Tasa variación interperiódica	0.81
Granadilla de Abona	2015	Variación interperiódica	0.3
Granadilla de Abona	2015	Variación anual	0.3
Granadilla de Abona	2015	Tasa variación anual	0.81
Granadilla de Abona	2015	Dato	37.4
La Guancha	2015	Tasa variación interperiódica	1.18
La Guancha	2015	Variación interperiódica	0.5
La Guancha	2015	Variación anual	0.5
La Guancha	2015	Tasa variación anual	1.18
La Guancha	2015	Dato	43.0
Guía de Isora	2015	Tasa variación interperiódica	0.00
Guía de Isora	2015	Variación interperiódica	0.0
Guía de Isora	2015	Variación anual	0.0
Guía de Isora	2015	Tasa variación anual	0.00
Guía de Isora	2015	Dato	39.7
Güímar	2015	Tasa variación interperiódica	0.73
Güímar	2015	Variación interperiódica	0.3
Güímar	2015	Variación anual	0.3
Güímar	2015	Tasa variación anual	0.73
Güímar	2015	Dato	41.4
Icod de los Vinos	2015	Tasa variación interperiódica	1.17
Icod de los Vinos	2015	Variación interperiódica	0.5
Icod de los Vinos	2015	Variación anual	0.5
Icod de los Vinos	2015	Tasa variación anual	1.17
Icod de los Vinos	2015	Dato	43.1
La Matanza de Acentejo	2015	Tasa variación interperiódica	0.76
La Matanza de Acentejo	2015	Variación interperiódica	0.3
La Matanza de Acentejo	2015	Variación anual	0.3
La Matanza de Acentejo	2015	Tasa variación anual	0.76
La Matanza de Acentejo	2015	Dato	39.9
La Orotava	2015	Tasa variación interperiódica	0.75
La Orotava	2015	Variación interperiódica	0.3
La Orotava	2015	Variación anual	0.3
La Orotava	2015	Tasa variación anual	0.75
La Orotava	2015	Dato	40.5
Puerto de La Cruz	2015	Tasa variación interperiódica	0.22
Puerto de La Cruz	2015	Variación interperiódica	0.1
Puerto de La Cruz	2015	Variación anual	0.1
Puerto de La Cruz	2015	Tasa variación anual	0.22
Puerto de La Cruz	2015	Dato	45.0
Los Realejos	2015	Tasa variación interperiódica	0.99
Los Realejos	2015	Variación interperiódica	0.4
Los Realejos	2015	Variación anual	0.4
Los Realejos	2015	Tasa variación anual	0.99
Los Realejos	2015	Dato	40.8
El Rosario	2015	Tasa variación interperiódica	1.02
El Rosario	2015	Variación interperiódica	0.4
El Rosario	2015	Variación anual	0.4
El Rosario	2015	Tasa variación anual	1.02
El Rosario	2015	Dato	39.7
San Cristóbal de La Laguna	2015	Tasa variación interperiódica	0.99
San Cristóbal de La Laguna	2015	Variación interperiódica	0.4
San Cristóbal de La Laguna	2015	Variación anual	0.4
San Cristóbal de La Laguna	2015	Tasa variación anual	0.99
San Cristóbal de La Laguna	2015	Dato	40.8
San Juan de la Rambla	2015	Tasa variación interperiódica	0.72
San Juan de la Rambla	2015	Variación interperiódica	0.3
San Juan de la Rambla	2015	Variación anual	0.3
San Juan de la Rambla	2015	Tasa variación anual	0.72
San Juan de la Rambla	2015	Dato	41.7
San Miguel de Abona	2015	Tasa variación interperiódica	-0.27
San Miguel de Abona	2015	Variación interperiódica	-0.1
San Miguel de Abona	2015	Variación anual	-0.1
San Miguel de Abona	2015	Tasa variación anual	-0.27
San Miguel de Abona	2015	Dato	36.9
Santa Cruz de Tenerife	2015	Tasa variación interperiódica	0.71
Santa Cruz de Tenerife	2015	Variación interperiódica	0.3
Santa Cruz de Tenerife	2015	Variación anual	0.3
Santa Cruz de Tenerife	2015	Tasa variación anual	0.71
Santa Cruz de Tenerife	2015	Dato	42.4
Santa Úrsula	2015	Tasa variación interperiódica	1.01
Santa Úrsula	2015	Variación interperiódica	0.4
Santa Úrsula	2015	Variación anual	0.4
Santa Úrsula	2015	Tasa variación anual	1.01
Santa Úrsula	2015	Dato	39.9
Santiago del Teide	2015	Tasa variación interperiódica	0.44
Santiago del Teide	2015	Variación interperiódica	0.2
Santiago del Teide	2015	Variación anual	0.2
Santiago del Teide	2015	Tasa variación anual	0.44
Santiago del Teide	2015	Dato	45.4
El Sauzal	2015	Tasa variación interperiódica	0.98
El Sauzal	2015	Variación interperiódica	0.4
El Sauzal	2015	Variación anual	0.4
