GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
La Matanza de Acentejo	2020 Cuarto trimestre	Dato	285
La Matanza de Acentejo	2020 Cuarto trimestre	Tasa variación anual	-1.38
La Orotava	2020 Cuarto trimestre	Variación anual	-173
La Orotava	2020 Cuarto trimestre	Variación interperiódica	132
La Orotava	2020 Cuarto trimestre	Tasa variación interperiódica	4.52
La Orotava	2020 Cuarto trimestre	Dato	3054
La Orotava	2020 Cuarto trimestre	Tasa variación anual	-5.36
Puerto de La Cruz	2020 Cuarto trimestre	Variación anual	-267
Puerto de La Cruz	2020 Cuarto trimestre	Variación interperiódica	-25
Puerto de La Cruz	2020 Cuarto trimestre	Tasa variación interperiódica	-1.39
Puerto de La Cruz	2020 Cuarto trimestre	Dato	1771
Puerto de La Cruz	2020 Cuarto trimestre	Tasa variación anual	-13.10
Los Realejos	2020 Cuarto trimestre	Variación anual	-57
Los Realejos	2020 Cuarto trimestre	Variación interperiódica	8
Los Realejos	2020 Cuarto trimestre	Tasa variación interperiódica	0.53
Los Realejos	2020 Cuarto trimestre	Dato	1530
Los Realejos	2020 Cuarto trimestre	Tasa variación anual	-3.59
El Rosario	2020 Cuarto trimestre	Variación anual	28
El Rosario	2020 Cuarto trimestre	Variación interperiódica	61
El Rosario	2020 Cuarto trimestre	Tasa variación interperiódica	3.44
El Rosario	2020 Cuarto trimestre	Dato	1832
El Rosario	2020 Cuarto trimestre	Tasa variación anual	1.55
San Cristóbal de La Laguna	2020 Cuarto trimestre	Variación anual	-899
San Cristóbal de La Laguna	2020 Cuarto trimestre	Variación interperiódica	190
San Cristóbal de La Laguna	2020 Cuarto trimestre	Tasa variación interperiódica	1.65
San Cristóbal de La Laguna	2020 Cuarto trimestre	Dato	11720
San Cristóbal de La Laguna	2020 Cuarto trimestre	Tasa variación anual	-7.12
San Juan de la Rambla	2020 Cuarto trimestre	Variación anual	-8
San Juan de la Rambla	2020 Cuarto trimestre	Variación interperiódica	3
San Juan de la Rambla	2020 Cuarto trimestre	Tasa variación interperiódica	2.10
San Juan de la Rambla	2020 Cuarto trimestre	Dato	146
San Juan de la Rambla	2020 Cuarto trimestre	Tasa variación anual	-5.19
San Miguel de Abona	2020 Cuarto trimestre	Variación anual	-163
San Miguel de Abona	2020 Cuarto trimestre	Variación interperiódica	-24
San Miguel de Abona	2020 Cuarto trimestre	Tasa variación interperiódica	-1.25
San Miguel de Abona	2020 Cuarto trimestre	Dato	1903
San Miguel de Abona	2020 Cuarto trimestre	Tasa variación anual	-7.89
Santa Cruz de Tenerife	2020 Cuarto trimestre	Variación anual	-1081
Santa Cruz de Tenerife	2020 Cuarto trimestre	Variación interperiódica	618
Santa Cruz de Tenerife	2020 Cuarto trimestre	Tasa variación interperiódica	2.82
Santa Cruz de Tenerife	2020 Cuarto trimestre	Dato	22522
Santa Cruz de Tenerife	2020 Cuarto trimestre	Tasa variación anual	-4.58
Santa Úrsula	2020 Cuarto trimestre	Variación anual	-28
Santa Úrsula	2020 Cuarto trimestre	Variación interperiódica	30
Santa Úrsula	2020 Cuarto trimestre	Tasa variación interperiódica	3.45
Santa Úrsula	2020 Cuarto trimestre	Dato	899
Santa Úrsula	2020 Cuarto trimestre	Tasa variación anual	-3.02
Santiago del Teide	2020 Cuarto trimestre	Variación anual	-65
Santiago del Teide	2020 Cuarto trimestre	Variación interperiódica	-7
Santiago del Teide	2020 Cuarto trimestre	Tasa variación interperiódica	-1.68
Santiago del Teide	2020 Cuarto trimestre	Dato	409
Santiago del Teide	2020 Cuarto trimestre	Tasa variación anual	-13.71
El Sauzal	2020 Cuarto trimestre	Variación anual	-43
El Sauzal	2020 Cuarto trimestre	Variación interperiódica	-13
El Sauzal	2020 Cuarto trimestre	Tasa variación interperiódica	-4.32
El Sauzal	2020 Cuarto trimestre	Dato	288
El Sauzal	2020 Cuarto trimestre	Tasa variación anual	-12.99
Los Silos	2020 Cuarto trimestre	Variación anual	-3
Los Silos	2020 Cuarto trimestre	Variación interperiódica	0
Los Silos	2020 Cuarto trimestre	Tasa variación interperiódica	0.00
Los Silos	2020 Cuarto trimestre	Dato	118
Los Silos	2020 Cuarto trimestre	Tasa variación anual	-2.48
Tacoronte	2020 Cuarto trimestre	Variación anual	-20
Tacoronte	2020 Cuarto trimestre	Variación interperiódica	18
Tacoronte	2020 Cuarto trimestre	Tasa variación interperiódica	1.72
Tacoronte	2020 Cuarto trimestre	Dato	1064
Tacoronte	2020 Cuarto trimestre	Tasa variación anual	-1.85
El Tanque	2020 Cuarto trimestre	Variación anual	2
El Tanque	2020 Cuarto trimestre	Variación interperiódica	1
El Tanque	2020 Cuarto trimestre	Tasa variación interperiódica	1.27
El Tanque	2020 Cuarto trimestre	Dato	80
El Tanque	2020 Cuarto trimestre	Tasa variación anual	2.56
Tegueste	2020 Cuarto trimestre	Variación anual	-10
Tegueste	2020 Cuarto trimestre	Variación interperiódica	7
Tegueste	2020 Cuarto trimestre	Tasa variación interperiódica	1.74
Tegueste	2020 Cuarto trimestre	Dato	410
Tegueste	2020 Cuarto trimestre	Tasa variación anual	-2.38
La Victoria de Acentejo	2020 Cuarto trimestre	Variación anual	-48
La Victoria de Acentejo	2020 Cuarto trimestre	Variación interperiódica	-3
La Victoria de Acentejo	2020 Cuarto trimestre	Tasa variación interperiódica	-0.91
La Victoria de Acentejo	2020 Cuarto trimestre	Dato	327
La Victoria de Acentejo	2020 Cuarto trimestre	Tasa variación anual	-12.80
Vilaflor de Chasna	2020 Cuarto trimestre	Variación anual	-18
Vilaflor de Chasna	2020 Cuarto trimestre	Variación interperiódica	1
Vilaflor de Chasna	2020 Cuarto trimestre	Tasa variación interperiódica	1.35
Vilaflor de Chasna	2020 Cuarto trimestre	Dato	75
Vilaflor de Chasna	2020 Cuarto trimestre	Tasa variación anual	-19.35
Adeje	2020 Tercer trimestre	Variación anual	-554
Adeje	2020 Tercer trimestre	Variación interperiódica	-11
Adeje	2020 Tercer trimestre	Tasa variación interperiódica	-0.32
Adeje	2020 Tercer trimestre	Dato	3375
Adeje	2020 Tercer trimestre	Tasa variación anual	-14.10
Arafo	2020 Tercer trimestre	Variación anual	-181
Arafo	2020 Tercer trimestre	Variación interperiódica	-17
Arafo	2020 Tercer trimestre	Tasa variación interperiódica	-1.24
Arafo	2020 Tercer trimestre	Dato	1351
Arafo	2020 Tercer trimestre	Tasa variación anual	-11.81
Arico	2020 Tercer trimestre	Variación anual	7
Arico	2020 Tercer trimestre	Variación interperiódica	14
Arico	2020 Tercer trimestre	Tasa variación interperiódica	5.51
Arico	2020 Tercer trimestre	Dato	268
Arico	2020 Tercer trimestre	Tasa variación anual	2.68
Arona	2020 Tercer trimestre	Variación anual	-736
Arona	2020 Tercer trimestre	Variación interperiódica	-135
Arona	2020 Tercer trimestre	Tasa variación interperiódica	-2.78
Arona	2020 Tercer trimestre	Dato	4714
Arona	2020 Tercer trimestre	Tasa variación anual	-13.50
Buenavista del Norte	2020 Tercer trimestre	Variación anual	13
Buenavista del Norte	2020 Tercer trimestre	Variación interperiódica	11
Buenavista del Norte	2020 Tercer trimestre	Tasa variación interperiódica	9.24
Buenavista del Norte	2020 Tercer trimestre	Dato	130
Buenavista del Norte	2020 Tercer trimestre	Tasa variación anual	11.11
Candelaria	2020 Tercer trimestre	Variación anual	-72
Candelaria	2020 Tercer trimestre	Variación interperiódica	-4
Candelaria	2020 Tercer trimestre	Tasa variación interperiódica	-0.32
Candelaria	2020 Tercer trimestre	Dato	1254
Candelaria	2020 Tercer trimestre	Tasa variación anual	-5.43
Fasnia	2020 Tercer trimestre	Variación anual	-9
Fasnia	2020 Tercer trimestre	Variación interperiódica	5
Fasnia	2020 Tercer trimestre	Tasa variación interperiódica	5.26
Fasnia	2020 Tercer trimestre	Dato	100
Fasnia	2020 Tercer trimestre	Tasa variación anual	-8.26
Garachico	2020 Tercer trimestre	Variación anual	10
Garachico	2020 Tercer trimestre	Variación interperiódica	8
Garachico	2020 Tercer trimestre	Tasa variación interperiódica	5.80
Garachico	2020 Tercer trimestre	Dato	146
Garachico	2020 Tercer trimestre	Tasa variación anual	7.35
Granadilla de Abona	2020 Tercer trimestre	Variación anual	-131
Granadilla de Abona	2020 Tercer trimestre	Variación interperiódica	-3
Granadilla de Abona	2020 Tercer trimestre	Tasa variación interperiódica	-0.16
Granadilla de Abona	2020 Tercer trimestre	Dato	1862
Granadilla de Abona	2020 Tercer trimestre	Tasa variación anual	-6.57
La Guancha	2020 Tercer trimestre	Variación anual	-12
La Guancha	2020 Tercer trimestre	Variación interperiódica	-4
La Guancha	2020 Tercer trimestre	Tasa variación interperiódica	-1.59
La Guancha	2020 Tercer trimestre	Dato	248
La Guancha	2020 Tercer trimestre	Tasa variación anual	-4.62
Guía de Isora	2020 Tercer trimestre	Variación anual	-27
Guía de Isora	2020 Tercer trimestre	Variación interperiódica	36
Guía de Isora	2020 Tercer trimestre	Tasa variación interperiódica	5.23
Guía de Isora	2020 Tercer trimestre	Dato	724
Guía de Isora	2020 Tercer trimestre	Tasa variación anual	-3.60
Güímar	2020 Tercer trimestre	Variación anual	55
Güímar	2020 Tercer trimestre	Variación interperiódica	80
Güímar	2020 Tercer trimestre	Tasa variación interperiódica	7.46
Güímar	2020 Tercer trimestre	Dato	1152
Güímar	2020 Tercer trimestre	Tasa variación anual	5.01
Icod de los Vinos	2020 Tercer trimestre	Variación anual	-99
Icod de los Vinos	2020 Tercer trimestre	Variación interperiódica	17
Icod de los Vinos	2020 Tercer trimestre	Tasa variación interperiódica	1.00
Icod de los Vinos	2020 Tercer trimestre	Dato	1719
Icod de los Vinos	2020 Tercer trimestre	Tasa variación anual	-5.45
La Matanza de Acentejo	2020 Tercer trimestre	Variación anual	-15
La Matanza de Acentejo	2020 Tercer trimestre	Variación interperiódica	5
La Matanza de Acentejo	2020 Tercer trimestre	Tasa variación interperiódica	1.82
La Matanza de Acentejo	2020 Tercer trimestre	Dato	279
La Matanza de Acentejo	2020 Tercer trimestre	Tasa variación anual	-5.10
La Orotava	2020 Tercer trimestre	Variación anual	-94
La Orotava	2020 Tercer trimestre	Variación interperiódica	69
La Orotava	2020 Tercer trimestre	Tasa variación interperiódica	2.42
La Orotava	2020 Tercer trimestre	Dato	2922
La Orotava	2020 Tercer trimestre	Tasa variación anual	-3.12
Puerto de La Cruz	2020 Tercer trimestre	Variación anual	-200
Puerto de La Cruz	2020 Tercer trimestre	Variación interperiódica	-8
Puerto de La Cruz	2020 Tercer trimestre	Tasa variación interperiódica	-0.44
Puerto de La Cruz	2020 Tercer trimestre	Dato	1796
Puerto de La Cruz	2020 Tercer trimestre	Tasa variación anual	-10.02
Los Realejos	2020 Tercer trimestre	Variación anual	-59
Los Realejos	2020 Tercer trimestre	Variación interperiódica	34
Los Realejos	2020 Tercer trimestre	Tasa variación interperiódica	2.28
Los Realejos	2020 Tercer trimestre	Dato	1522
Los Realejos	2020 Tercer trimestre	Tasa variación anual	-3.73
El Rosario	2020 Tercer trimestre	Variación anual	113
El Rosario	2020 Tercer trimestre	Variación interperiódica	32
El Rosario	2020 Tercer trimestre	Tasa variación interperiódica	1.84
El Rosario	2020 Tercer trimestre	Dato	1771
El Rosario	2020 Tercer trimestre	Tasa variación anual	6.82
San Cristóbal de La Laguna	2020 Tercer trimestre	Variación anual	-958
San Cristóbal de La Laguna	2020 Tercer trimestre	Variación interperiódica	68
San Cristóbal de La Laguna	2020 Tercer trimestre	Tasa variación interperiódica	0.59
San Cristóbal de La Laguna	2020 Tercer trimestre	Dato	11530
San Cristóbal de La Laguna	2020 Tercer trimestre	Tasa variación anual	-7.67
San Juan de la Rambla	2020 Tercer trimestre	Variación anual	-10
San Juan de la Rambla	2020 Tercer trimestre	Variación interperiódica	-1
San Juan de la Rambla	2020 Tercer trimestre	Tasa variación interperiódica	-0.69
San Juan de la Rambla	2020 Tercer trimestre	Dato	143
San Juan de la Rambla	2020 Tercer trimestre	Tasa variación anual	-6.54
San Miguel de Abona	2020 Tercer trimestre	Variación anual	-114
San Miguel de Abona	2020 Tercer trimestre	Variación interperiódica	72
San Miguel de Abona	2020 Tercer trimestre	Tasa variación interperiódica	3.88
San Miguel de Abona	2020 Tercer trimestre	Dato	1927
San Miguel de Abona	2020 Tercer trimestre	Tasa variación anual	-5.59
Santa Cruz de Tenerife	2020 Tercer trimestre	Variación anual	-521
Santa Cruz de Tenerife	2020 Tercer trimestre	Variación interperiódica	50
Santa Cruz de Tenerife	2020 Tercer trimestre	Tasa variación interperiódica	0.23
Santa Cruz de Tenerife	2020 Tercer trimestre	Dato	21904
Santa Cruz de Tenerife	2020 Tercer trimestre	Tasa variación anual	-2.32
Santa Úrsula	2020 Tercer trimestre	Variación anual	-19
Santa Úrsula	2020 Tercer trimestre	Variación interperiódica	23
Santa Úrsula	2020 Tercer trimestre	Tasa variación interperiódica	2.72
Santa Úrsula	2020 Tercer trimestre	Dato	869
Santa Úrsula	2020 Tercer trimestre	Tasa variación anual	-2.14
Santiago del Teide	2020 Tercer trimestre	Variación anual	-48
Santiago del Teide	2020 Tercer trimestre	Variación interperiódica	20
Santiago del Teide	2020 Tercer trimestre	Tasa variación interperiódica	5.05
Santiago del Teide	2020 Tercer trimestre	Dato	416
Santiago del Teide	2020 Tercer trimestre	Tasa variación anual	-10.34
El Sauzal	2020 Tercer trimestre	Variación anual	-36
El Sauzal	2020 Tercer trimestre	Variación interperiódica	-7
El Sauzal	2020 Tercer trimestre	Tasa variación interperiódica	-2.27
El Sauzal	2020 Tercer trimestre	Dato	301
El Sauzal	2020 Tercer trimestre	Tasa variación anual	-10.68
Los Silos	2020 Tercer trimestre	Variación anual	-2
Los Silos	2020 Tercer trimestre	Variación interperiódica	5
Los Silos	2020 Tercer trimestre	Tasa variación interperiódica	4.42
Los Silos	2020 Tercer trimestre	Dato	118
Los Silos	2020 Tercer trimestre	Tasa variación anual	-1.67
Tacoronte	2020 Tercer trimestre	Variación anual	-43
Tacoronte	2020 Tercer trimestre	Variación interperiódica	18
Tacoronte	2020 Tercer trimestre	Tasa variación interperiódica	1.75
Tacoronte	2020 Tercer trimestre	Dato	1046
Tacoronte	2020 Tercer trimestre	Tasa variación anual	-3.95
El Tanque	2020 Tercer trimestre	Variación anual	-4
El Tanque	2020 Tercer trimestre	Variación interperiódica	3
El Tanque	2020 Tercer trimestre	Tasa variación interperiódica	3.95
El Tanque	2020 Tercer trimestre	Dato	79
El Tanque	2020 Tercer trimestre	Tasa variación anual	-4.82
Tegueste	2020 Tercer trimestre	Variación anual	-4
Tegueste	2020 Tercer trimestre	Variación interperiódica	14
Tegueste	2020 Tercer trimestre	Tasa variación interperiódica	3.60
Tegueste	2020 Tercer trimestre	Dato	403
Tegueste	2020 Tercer trimestre	Tasa variación anual	-0.98
La Victoria de Acentejo	2020 Tercer trimestre	Variación anual	-42
La Victoria de Acentejo	2020 Tercer trimestre	Variación interperiódica	-2
La Victoria de Acentejo	2020 Tercer trimestre	Tasa variación interperiódica	-0.60
La Victoria de Acentejo	2020 Tercer trimestre	Dato	330
La Victoria de Acentejo	2020 Tercer trimestre	Tasa variación anual	-11.29
Vilaflor de Chasna	2020 Tercer trimestre	Variación anual	-23
Vilaflor de Chasna	2020 Tercer trimestre	Variación interperiódica	-3
Vilaflor de Chasna	2020 Tercer trimestre	Tasa variación interperiódica	-3.90
Vilaflor de Chasna	2020 Tercer trimestre	Dato	74
Vilaflor de Chasna	2020 Tercer trimestre	Tasa variación anual	-23.71
Adeje	2020 Segundo trimestre	Variación anual	-578
Adeje	2020 Segundo trimestre	Variación interperiódica	-140
Adeje	2020 Segundo trimestre	Tasa variación interperiódica	-3.97
Adeje	2020 Segundo trimestre	Dato	3386
Adeje	2020 Segundo trimestre	Tasa variación anual	-14.58
Arafo	2020 Segundo trimestre	Variación anual	-131
Arafo	2020 Segundo trimestre	Variación interperiódica	-56
Arafo	2020 Segundo trimestre	Tasa variación interperiódica	-3.93
Arafo	2020 Segundo trimestre	Dato	1368
Arafo	2020 Segundo trimestre	Tasa variación anual	-8.74
Arico	2020 Segundo trimestre	Variación anual	-22
Arico	2020 Segundo trimestre	Variación interperiódica	11
Arico	2020 Segundo trimestre	Tasa variación interperiódica	4.53
Arico	2020 Segundo trimestre	Dato	254
Arico	2020 Segundo trimestre	Tasa variación anual	-7.97
Arona	2020 Segundo trimestre	Variación anual	-615
Arona	2020 Segundo trimestre	Variación interperiódica	-96
Arona	2020 Segundo trimestre	Tasa variación interperiódica	-1.94
Arona	2020 Segundo trimestre	Dato	4849
Arona	2020 Segundo trimestre	Tasa variación anual	-11.26
Buenavista del Norte	2020 Segundo trimestre	Variación anual	6
Buenavista del Norte	2020 Segundo trimestre	Variación interperiódica	4
Buenavista del Norte	2020 Segundo trimestre	Tasa variación interperiódica	3.48
Buenavista del Norte	2020 Segundo trimestre	Dato	119
Buenavista del Norte	2020 Segundo trimestre	Tasa variación anual	5.31
Candelaria	2020 Segundo trimestre	Variación anual	-90
Candelaria	2020 Segundo trimestre	Variación interperiódica	-20
Candelaria	2020 Segundo trimestre	Tasa variación interperiódica	-1.56
Candelaria	2020 Segundo trimestre	Dato	1258
Candelaria	2020 Segundo trimestre	Tasa variación anual	-6.68
Fasnia	2020 Segundo trimestre	Variación anual	-16
Fasnia	2020 Segundo trimestre	Variación interperiódica	-15
Fasnia	2020 Segundo trimestre	Tasa variación interperiódica	-13.64
Fasnia	2020 Segundo trimestre	Dato	95
Fasnia	2020 Segundo trimestre	Tasa variación anual	-14.41
Garachico	2020 Segundo trimestre	Variación anual	6
Garachico	2020 Segundo trimestre	Variación interperiódica	-2
Garachico	2020 Segundo trimestre	Tasa variación interperiódica	-1.43
Garachico	2020 Segundo trimestre	Dato	138
Garachico	2020 Segundo trimestre	Tasa variación anual	4.55
Granadilla de Abona	2020 Segundo trimestre	Variación anual	-105
Granadilla de Abona	2020 Segundo trimestre	Variación interperiódica	-21
Granadilla de Abona	2020 Segundo trimestre	Tasa variación interperiódica	-1.11
Granadilla de Abona	2020 Segundo trimestre	Dato	1865
Granadilla de Abona	2020 Segundo trimestre	Tasa variación anual	-5.33
La Guancha	2020 Segundo trimestre	Variación anual	-8
La Guancha	2020 Segundo trimestre	Variación interperiódica	17
La Guancha	2020 Segundo trimestre	Tasa variación interperiódica	7.23
La Guancha	2020 Segundo trimestre	Dato	252
La Guancha	2020 Segundo trimestre	Tasa variación anual	-3.08
Guía de Isora	2020 Segundo trimestre	Variación anual	-72
Guía de Isora	2020 Segundo trimestre	Variación interperiódica	17
Guía de Isora	2020 Segundo trimestre	Tasa variación interperiódica	2.53
Guía de Isora	2020 Segundo trimestre	Dato	688
Guía de Isora	2020 Segundo trimestre	Tasa variación anual	-9.47
Güímar	2020 Segundo trimestre	Variación anual	-38
Güímar	2020 Segundo trimestre	Variación interperiódica	-9
Güímar	2020 Segundo trimestre	Tasa variación interperiódica	-0.83
Güímar	2020 Segundo trimestre	Dato	1072
Güímar	2020 Segundo trimestre	Tasa variación anual	-3.42
Icod de los Vinos	2020 Segundo trimestre	Variación anual	-156
Icod de los Vinos	2020 Segundo trimestre	Variación interperiódica	-11
Icod de los Vinos	2020 Segundo trimestre	Tasa variación interperiódica	-0.64
Icod de los Vinos	2020 Segundo trimestre	Dato	1702
Icod de los Vinos	2020 Segundo trimestre	Tasa variación anual	-8.40
La Matanza de Acentejo	2020 Segundo trimestre	Variación anual	-24
La Matanza de Acentejo	2020 Segundo trimestre	Variación interperiódica	1
La Matanza de Acentejo	2020 Segundo trimestre	Tasa variación interperiódica	0.37
La Matanza de Acentejo	2020 Segundo trimestre	Dato	274
La Matanza de Acentejo	2020 Segundo trimestre	Tasa variación anual	-8.05
La Orotava	2020 Segundo trimestre	Variación anual	-240
La Orotava	2020 Segundo trimestre	Variación interperiódica	14
La Orotava	2020 Segundo trimestre	Tasa variación interperiódica	0.49
La Orotava	2020 Segundo trimestre	Dato	2853
La Orotava	2020 Segundo trimestre	Tasa variación anual	-7.76
Puerto de La Cruz	2020 Segundo trimestre	Variación anual	-218
Puerto de La Cruz	2020 Segundo trimestre	Variación interperiódica	-49
Puerto de La Cruz	2020 Segundo trimestre	Tasa variación interperiódica	-2.64
Puerto de La Cruz	2020 Segundo trimestre	Dato	1804
Puerto de La Cruz	2020 Segundo trimestre	Tasa variación anual	-10.78
Los Realejos	2020 Segundo trimestre	Variación anual	-93
Los Realejos	2020 Segundo trimestre	Variación interperiódica	-19
Los Realejos	2020 Segundo trimestre	Tasa variación interperiódica	-1.26
Los Realejos	2020 Segundo trimestre	Dato	1488
Los Realejos	2020 Segundo trimestre	Tasa variación anual	-5.88
El Rosario	2020 Segundo trimestre	Variación anual	85
El Rosario	2020 Segundo trimestre	Variación interperiódica	-2
El Rosario	2020 Segundo trimestre	Tasa variación interperiódica	-0.11
El Rosario	2020 Segundo trimestre	Dato	1739
El Rosario	2020 Segundo trimestre	Tasa variación anual	5.14
San Cristóbal de La Laguna	2020 Segundo trimestre	Variación anual	-1202
San Cristóbal de La Laguna	2020 Segundo trimestre	Variación interperiódica	49
San Cristóbal de La Laguna	2020 Segundo trimestre	Tasa variación interperiódica	0.43
San Cristóbal de La Laguna	2020 Segundo trimestre	Dato	11462
San Cristóbal de La Laguna	2020 Segundo trimestre	Tasa variación anual	-9.49
San Juan de la Rambla	2020 Segundo trimestre	Variación anual	-11
San Juan de la Rambla	2020 Segundo trimestre	Variación interperiódica	1
San Juan de la Rambla	2020 Segundo trimestre	Tasa variación interperiódica	0.70
San Juan de la Rambla	2020 Segundo trimestre	Dato	144
San Juan de la Rambla	2020 Segundo trimestre	Tasa variación anual	-7.10
San Miguel de Abona	2020 Segundo trimestre	Variación anual	-177
San Miguel de Abona	2020 Segundo trimestre	Variación interperiódica	-15
San Miguel de Abona	2020 Segundo trimestre	Tasa variación interperiódica	-0.80
San Miguel de Abona	2020 Segundo trimestre	Dato	1855
San Miguel de Abona	2020 Segundo trimestre	Tasa variación anual	-8.71
Santa Cruz de Tenerife	2020 Segundo trimestre	Variación anual	-630
Santa Cruz de Tenerife	2020 Segundo trimestre	Variación interperiódica	-382
Santa Cruz de Tenerife	2020 Segundo trimestre	Tasa variación interperiódica	-1.72
Santa Cruz de Tenerife	2020 Segundo trimestre	Dato	21854
Santa Cruz de Tenerife	2020 Segundo trimestre	Tasa variación anual	-2.80
Santa Úrsula	2020 Segundo trimestre	Variación anual	-57
Santa Úrsula	2020 Segundo trimestre	Variación interperiódica	-24
Santa Úrsula	2020 Segundo trimestre	Tasa variación interperiódica	-2.76
Santa Úrsula	2020 Segundo trimestre	Dato	846
Santa Úrsula	2020 Segundo trimestre	Tasa variación anual	-6.31
Santiago del Teide	2020 Segundo trimestre	Variación anual	-77
Santiago del Teide	2020 Segundo trimestre	Variación interperiódica	-16
Santiago del Teide	2020 Segundo trimestre	Tasa variación interperiódica	-3.88
Santiago del Teide	2020 Segundo trimestre	Dato	396
Santiago del Teide	2020 Segundo trimestre	Tasa variación anual	-16.28
El Sauzal	2020 Segundo trimestre	Variación anual	-25
El Sauzal	2020 Segundo trimestre	Variación interperiódica	-1
El Sauzal	2020 Segundo trimestre	Tasa variación interperiódica	-0.32
El Sauzal	2020 Segundo trimestre	Dato	308
El Sauzal	2020 Segundo trimestre	Tasa variación anual	-7.51
Los Silos	2020 Segundo trimestre	Variación anual	-5
Los Silos	2020 Segundo trimestre	Variación interperiódica	1
Los Silos	2020 Segundo trimestre	Tasa variación interperiódica	0.89
Los Silos	2020 Segundo trimestre	Dato	113
Los Silos	2020 Segundo trimestre	Tasa variación anual	-4.24
Tacoronte	2020 Segundo trimestre	Variación anual	-55
Tacoronte	2020 Segundo trimestre	Variación interperiódica	-2
Tacoronte	2020 Segundo trimestre	Tasa variación interperiódica	-0.19
Tacoronte	2020 Segundo trimestre	Dato	1028
Tacoronte	2020 Segundo trimestre	Tasa variación anual	-5.08
El Tanque	2020 Segundo trimestre	Variación anual	-8
El Tanque	2020 Segundo trimestre	Variación interperiódica	1
El Tanque	2020 Segundo trimestre	Tasa variación interperiódica	1.33
El Tanque	2020 Segundo trimestre	Dato	76
El Tanque	2020 Segundo trimestre	Tasa variación anual	-9.52
Tegueste	2020 Segundo trimestre	Variación anual	-31
Tegueste	2020 Segundo trimestre	Variación interperiódica	2
Tegueste	2020 Segundo trimestre	Tasa variación interperiódica	0.52
Tegueste	2020 Segundo trimestre	Dato	389
Tegueste	2020 Segundo trimestre	Tasa variación anual	-7.38
La Victoria de Acentejo	2020 Segundo trimestre	Variación anual	-49
La Victoria de Acentejo	2020 Segundo trimestre	Variación interperiódica	-8
La Victoria de Acentejo	2020 Segundo trimestre	Tasa variación interperiódica	-2.35
La Victoria de Acentejo	2020 Segundo trimestre	Dato	332
La Victoria de Acentejo	2020 Segundo trimestre	Tasa variación anual	-12.86
Vilaflor de Chasna	2020 Segundo trimestre	Variación anual	-8
Vilaflor de Chasna	2020 Segundo trimestre	Variación interperiódica	0
Vilaflor de Chasna	2020 Segundo trimestre	Tasa variación interperiódica	0.00
Vilaflor de Chasna	2020 Segundo trimestre	Dato	77
Vilaflor de Chasna	2020 Segundo trimestre	Tasa variación anual	-9.41
Adeje	2020 Primer trimestre	Variación anual	-408
Adeje	2020 Primer trimestre	Variación interperiódica	-452
Adeje	2020 Primer trimestre	Tasa variación interperiódica	-11.36
Adeje	2020 Primer trimestre	Dato	3526
Adeje	2020 Primer trimestre	Tasa variación anual	-10.37
Arafo	2020 Primer trimestre	Variación anual	-33
Arafo	2020 Primer trimestre	Variación interperiódica	-108
Arafo	2020 Primer trimestre	Tasa variación interperiódica	-7.05
Arafo	2020 Primer trimestre	Dato	1424
Arafo	2020 Primer trimestre	Tasa variación anual	-2.26
Arico	2020 Primer trimestre	Variación anual	-30
Arico	2020 Primer trimestre	Variación interperiódica	-4
Arico	2020 Primer trimestre	Tasa variación interperiódica	-1.62
Arico	2020 Primer trimestre	Dato	243
Arico	2020 Primer trimestre	Tasa variación anual	-10.99
Arona	2020 Primer trimestre	Variación anual	-487
Arona	2020 Primer trimestre	Variación interperiódica	-624
Arona	2020 Primer trimestre	Tasa variación interperiódica	-11.20
Arona	2020 Primer trimestre	Dato	4945
Arona	2020 Primer trimestre	Tasa variación anual	-8.97
Buenavista del Norte	2020 Primer trimestre	Variación anual	2
Buenavista del Norte	2020 Primer trimestre	Variación interperiódica	-7
Buenavista del Norte	2020 Primer trimestre	Tasa variación interperiódica	-5.74
Buenavista del Norte	2020 Primer trimestre	Dato	115
Buenavista del Norte	2020 Primer trimestre	Tasa variación anual	1.77
Candelaria	2020 Primer trimestre	Variación anual	-48
Candelaria	2020 Primer trimestre	Variación interperiódica	-55
Candelaria	2020 Primer trimestre	Tasa variación interperiódica	-4.13
Candelaria	2020 Primer trimestre	Dato	1278
Candelaria	2020 Primer trimestre	Tasa variación anual	-3.62
Fasnia	2020 Primer trimestre	Variación anual	6
Fasnia	2020 Primer trimestre	Variación interperiódica	7
Fasnia	2020 Primer trimestre	Tasa variación interperiódica	6.80
Fasnia	2020 Primer trimestre	Dato	110
Fasnia	2020 Primer trimestre	Tasa variación anual	5.77
Garachico	2020 Primer trimestre	Variación anual	12
Garachico	2020 Primer trimestre	Variación interperiódica	3
Garachico	2020 Primer trimestre	Tasa variación interperiódica	2.19
Garachico	2020 Primer trimestre	Dato	140
Garachico	2020 Primer trimestre	Tasa variación anual	9.38
Granadilla de Abona	2020 Primer trimestre	Variación anual	-250
Granadilla de Abona	2020 Primer trimestre	Variación interperiódica	-249
Granadilla de Abona	2020 Primer trimestre	Tasa variación interperiódica	-11.66
Granadilla de Abona	2020 Primer trimestre	Dato	1886
Granadilla de Abona	2020 Primer trimestre	Tasa variación anual	-11.70
