GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Los Realejos	2021 Primer trimestre	Tasa variación interperiódica	-0.53
Los Realejos	2021 Primer trimestre	Dato	5236
Los Realejos	2021 Primer trimestre	Tasa variación anual	-0.68
El Rosario	2021 Primer trimestre	Variación anual	256
El Rosario	2021 Primer trimestre	Variación interperiódica	-19
El Rosario	2021 Primer trimestre	Tasa variación interperiódica	-0.37
El Rosario	2021 Primer trimestre	Dato	5137
El Rosario	2021 Primer trimestre	Tasa variación anual	5.24
San Cristóbal de La Laguna	2021 Primer trimestre	Variación anual	1696
San Cristóbal de La Laguna	2021 Primer trimestre	Variación interperiódica	-359
San Cristóbal de La Laguna	2021 Primer trimestre	Tasa variación interperiódica	-0.66
San Cristóbal de La Laguna	2021 Primer trimestre	Dato	53668
San Cristóbal de La Laguna	2021 Primer trimestre	Tasa variación anual	3.26
San Juan de la Rambla	2021 Primer trimestre	Variación anual	13
San Juan de la Rambla	2021 Primer trimestre	Variación interperiódica	2
San Juan de la Rambla	2021 Primer trimestre	Tasa variación interperiódica	0.34
San Juan de la Rambla	2021 Primer trimestre	Dato	583
San Juan de la Rambla	2021 Primer trimestre	Tasa variación anual	2.28
San Miguel de Abona	2021 Primer trimestre	Variación anual	39
San Miguel de Abona	2021 Primer trimestre	Variación interperiódica	-25
San Miguel de Abona	2021 Primer trimestre	Tasa variación interperiódica	-0.38
San Miguel de Abona	2021 Primer trimestre	Dato	6477
San Miguel de Abona	2021 Primer trimestre	Tasa variación anual	0.61
Santa Cruz de Tenerife	2021 Primer trimestre	Variación anual	1457
Santa Cruz de Tenerife	2021 Primer trimestre	Variación interperiódica	-1902
Santa Cruz de Tenerife	2021 Primer trimestre	Tasa variación interperiódica	-1.63
Santa Cruz de Tenerife	2021 Primer trimestre	Dato	114853
Santa Cruz de Tenerife	2021 Primer trimestre	Tasa variación anual	1.28
Santa Úrsula	2021 Primer trimestre	Variación anual	79
Santa Úrsula	2021 Primer trimestre	Variación interperiódica	39
Santa Úrsula	2021 Primer trimestre	Tasa variación interperiódica	1.37
Santa Úrsula	2021 Primer trimestre	Dato	2886
Santa Úrsula	2021 Primer trimestre	Tasa variación anual	2.81
Santiago del Teide	2021 Primer trimestre	Variación anual	-180
Santiago del Teide	2021 Primer trimestre	Variación interperiódica	-41
Santiago del Teide	2021 Primer trimestre	Tasa variación interperiódica	-1.52
Santiago del Teide	2021 Primer trimestre	Dato	2652
Santiago del Teide	2021 Primer trimestre	Tasa variación anual	-6.36
El Sauzal	2021 Primer trimestre	Variación anual	-26
El Sauzal	2021 Primer trimestre	Variación interperiódica	-3
El Sauzal	2021 Primer trimestre	Tasa variación interperiódica	-0.21
El Sauzal	2021 Primer trimestre	Dato	1417
El Sauzal	2021 Primer trimestre	Tasa variación anual	-1.80
Los Silos	2021 Primer trimestre	Variación anual	63
Los Silos	2021 Primer trimestre	Variación interperiódica	-18
Los Silos	2021 Primer trimestre	Tasa variación interperiódica	-3.22
Los Silos	2021 Primer trimestre	Dato	541
Los Silos	2021 Primer trimestre	Tasa variación anual	13.18
Tacoronte	2021 Primer trimestre	Variación anual	349
Tacoronte	2021 Primer trimestre	Variación interperiódica	62
Tacoronte	2021 Primer trimestre	Tasa variación interperiódica	1.38
Tacoronte	2021 Primer trimestre	Dato	4561
Tacoronte	2021 Primer trimestre	Tasa variación anual	8.29
El Tanque	2021 Primer trimestre	Variación anual	5
El Tanque	2021 Primer trimestre	Variación interperiódica	-13
El Tanque	2021 Primer trimestre	Tasa variación interperiódica	-3.71
El Tanque	2021 Primer trimestre	Dato	337
El Tanque	2021 Primer trimestre	Tasa variación anual	1.51
Tegueste	2021 Primer trimestre	Variación anual	40
Tegueste	2021 Primer trimestre	Variación interperiódica	-19
Tegueste	2021 Primer trimestre	Tasa variación interperiódica	-1.10
Tegueste	2021 Primer trimestre	Dato	1712
Tegueste	2021 Primer trimestre	Tasa variación anual	2.39
La Victoria de Acentejo	2021 Primer trimestre	Variación anual	80
La Victoria de Acentejo	2021 Primer trimestre	Variación interperiódica	84
La Victoria de Acentejo	2021 Primer trimestre	Tasa variación interperiódica	7.02
La Victoria de Acentejo	2021 Primer trimestre	Dato	1281
La Victoria de Acentejo	2021 Primer trimestre	Tasa variación anual	6.66
Vilaflor de Chasna	2021 Primer trimestre	Variación anual	-103
Vilaflor de Chasna	2021 Primer trimestre	Variación interperiódica	-8
Vilaflor de Chasna	2021 Primer trimestre	Tasa variación interperiódica	-2.56
Vilaflor de Chasna	2021 Primer trimestre	Dato	305
Vilaflor de Chasna	2021 Primer trimestre	Tasa variación anual	-25.25
Adeje	2020 Cuarto trimestre	Variación anual	-4898
Adeje	2020 Cuarto trimestre	Variación interperiódica	-643
Adeje	2020 Cuarto trimestre	Tasa variación interperiódica	-2.71
Adeje	2020 Cuarto trimestre	Dato	23076
Adeje	2020 Cuarto trimestre	Tasa variación anual	-17.51
Arafo	2020 Cuarto trimestre	Variación anual	-314
Arafo	2020 Cuarto trimestre	Variación interperiódica	-33
Arafo	2020 Cuarto trimestre	Tasa variación interperiódica	-1.39
Arafo	2020 Cuarto trimestre	Dato	2348
Arafo	2020 Cuarto trimestre	Tasa variación anual	-11.80
Arico	2020 Cuarto trimestre	Variación anual	12
Arico	2020 Cuarto trimestre	Variación interperiódica	-17
Arico	2020 Cuarto trimestre	Tasa variación interperiódica	-1.77
Arico	2020 Cuarto trimestre	Dato	942
Arico	2020 Cuarto trimestre	Tasa variación anual	1.29
Arona	2020 Cuarto trimestre	Variación anual	-5082
Arona	2020 Cuarto trimestre	Variación interperiódica	-566
Arona	2020 Cuarto trimestre	Tasa variación interperiódica	-2.38
Arona	2020 Cuarto trimestre	Dato	23170
Arona	2020 Cuarto trimestre	Tasa variación anual	-17.99
Buenavista del Norte	2020 Cuarto trimestre	Variación anual	-35
Buenavista del Norte	2020 Cuarto trimestre	Variación interperiódica	-41
Buenavista del Norte	2020 Cuarto trimestre	Tasa variación interperiódica	-4.92
Buenavista del Norte	2020 Cuarto trimestre	Dato	792
Buenavista del Norte	2020 Cuarto trimestre	Tasa variación anual	-4.23
Candelaria	2020 Cuarto trimestre	Variación anual	-350
Candelaria	2020 Cuarto trimestre	Variación interperiódica	-112
Candelaria	2020 Cuarto trimestre	Tasa variación interperiódica	-2.03
Candelaria	2020 Cuarto trimestre	Dato	5399
Candelaria	2020 Cuarto trimestre	Tasa variación anual	-6.09
Fasnia	2020 Cuarto trimestre	Variación anual	-2
Fasnia	2020 Cuarto trimestre	Variación interperiódica	-3
Fasnia	2020 Cuarto trimestre	Tasa variación interperiódica	-0.93
Fasnia	2020 Cuarto trimestre	Dato	319
Fasnia	2020 Cuarto trimestre	Tasa variación anual	-0.62
Garachico	2020 Cuarto trimestre	Variación anual	-10
Garachico	2020 Cuarto trimestre	Variación interperiódica	-12
Garachico	2020 Cuarto trimestre	Tasa variación interperiódica	-1.53
Garachico	2020 Cuarto trimestre	Dato	774
Garachico	2020 Cuarto trimestre	Tasa variación anual	-1.28
Granadilla de Abona	2020 Cuarto trimestre	Variación anual	-1366
Granadilla de Abona	2020 Cuarto trimestre	Variación interperiódica	41
Granadilla de Abona	2020 Cuarto trimestre	Tasa variación interperiódica	0.45
Granadilla de Abona	2020 Cuarto trimestre	Dato	9144
Granadilla de Abona	2020 Cuarto trimestre	Tasa variación anual	-13.00
La Guancha	2020 Cuarto trimestre	Variación anual	20
La Guancha	2020 Cuarto trimestre	Variación interperiódica	-17
La Guancha	2020 Cuarto trimestre	Tasa variación interperiódica	-2.05
La Guancha	2020 Cuarto trimestre	Dato	811
La Guancha	2020 Cuarto trimestre	Tasa variación anual	2.53
Guía de Isora	2020 Cuarto trimestre	Variación anual	-389
Guía de Isora	2020 Cuarto trimestre	Variación interperiódica	-53
Guía de Isora	2020 Cuarto trimestre	Tasa variación interperiódica	-1.22
Guía de Isora	2020 Cuarto trimestre	Dato	4277
Guía de Isora	2020 Cuarto trimestre	Tasa variación anual	-8.34
Güímar	2020 Cuarto trimestre	Variación anual	-61
Güímar	2020 Cuarto trimestre	Variación interperiódica	-28
Güímar	2020 Cuarto trimestre	Tasa variación interperiódica	-0.81
Güímar	2020 Cuarto trimestre	Dato	3439
Güímar	2020 Cuarto trimestre	Tasa variación anual	-1.74
Icod de los Vinos	2020 Cuarto trimestre	Variación anual	-188
Icod de los Vinos	2020 Cuarto trimestre	Variación interperiódica	-10
Icod de los Vinos	2020 Cuarto trimestre	Tasa variación interperiódica	-0.26
Icod de los Vinos	2020 Cuarto trimestre	Dato	3786
Icod de los Vinos	2020 Cuarto trimestre	Tasa variación anual	-4.73
La Matanza de Acentejo	2020 Cuarto trimestre	Variación anual	-108
La Matanza de Acentejo	2020 Cuarto trimestre	Variación interperiódica	-60
La Matanza de Acentejo	2020 Cuarto trimestre	Tasa variación interperiódica	-4.10
La Matanza de Acentejo	2020 Cuarto trimestre	Dato	1403
La Matanza de Acentejo	2020 Cuarto trimestre	Tasa variación anual	-7.15
La Orotava	2020 Cuarto trimestre	Variación anual	-495
La Orotava	2020 Cuarto trimestre	Variación interperiódica	40
La Orotava	2020 Cuarto trimestre	Tasa variación interperiódica	0.46
La Orotava	2020 Cuarto trimestre	Dato	8816
La Orotava	2020 Cuarto trimestre	Tasa variación anual	-5.32
Puerto de La Cruz	2020 Cuarto trimestre	Variación anual	-1997
Puerto de La Cruz	2020 Cuarto trimestre	Variación interperiódica	-526
Puerto de La Cruz	2020 Cuarto trimestre	Tasa variación interperiódica	-4.62
Puerto de La Cruz	2020 Cuarto trimestre	Dato	10865
Puerto de La Cruz	2020 Cuarto trimestre	Tasa variación anual	-15.53
Los Realejos	2020 Cuarto trimestre	Variación anual	-321
Los Realejos	2020 Cuarto trimestre	Variación interperiódica	77
Los Realejos	2020 Cuarto trimestre	Tasa variación interperiódica	1.48
Los Realejos	2020 Cuarto trimestre	Dato	5264
Los Realejos	2020 Cuarto trimestre	Tasa variación anual	-5.75
El Rosario	2020 Cuarto trimestre	Variación anual	83
El Rosario	2020 Cuarto trimestre	Variación interperiódica	121
El Rosario	2020 Cuarto trimestre	Tasa variación interperiódica	2.40
El Rosario	2020 Cuarto trimestre	Dato	5156
El Rosario	2020 Cuarto trimestre	Tasa variación anual	1.64
San Cristóbal de La Laguna	2020 Cuarto trimestre	Variación anual	-1017
San Cristóbal de La Laguna	2020 Cuarto trimestre	Variación interperiódica	542
San Cristóbal de La Laguna	2020 Cuarto trimestre	Tasa variación interperiódica	1.01
San Cristóbal de La Laguna	2020 Cuarto trimestre	Dato	54027
San Cristóbal de La Laguna	2020 Cuarto trimestre	Tasa variación anual	-1.85
San Juan de la Rambla	2020 Cuarto trimestre	Variación anual	-7
San Juan de la Rambla	2020 Cuarto trimestre	Variación interperiódica	-28
San Juan de la Rambla	2020 Cuarto trimestre	Tasa variación interperiódica	-4.60
San Juan de la Rambla	2020 Cuarto trimestre	Dato	581
San Juan de la Rambla	2020 Cuarto trimestre	Tasa variación anual	-1.19
San Miguel de Abona	2020 Cuarto trimestre	Variación anual	-671
San Miguel de Abona	2020 Cuarto trimestre	Variación interperiódica	68
San Miguel de Abona	2020 Cuarto trimestre	Tasa variación interperiódica	1.06
San Miguel de Abona	2020 Cuarto trimestre	Dato	6502
San Miguel de Abona	2020 Cuarto trimestre	Tasa variación anual	-9.35
Santa Cruz de Tenerife	2020 Cuarto trimestre	Variación anual	-2101
Santa Cruz de Tenerife	2020 Cuarto trimestre	Variación interperiódica	2053
Santa Cruz de Tenerife	2020 Cuarto trimestre	Tasa variación interperiódica	1.79
Santa Cruz de Tenerife	2020 Cuarto trimestre	Dato	116755
Santa Cruz de Tenerife	2020 Cuarto trimestre	Tasa variación anual	-1.77
Santa Úrsula	2020 Cuarto trimestre	Variación anual	-237
Santa Úrsula	2020 Cuarto trimestre	Variación interperiódica	-37
Santa Úrsula	2020 Cuarto trimestre	Tasa variación interperiódica	-1.28
Santa Úrsula	2020 Cuarto trimestre	Dato	2847
Santa Úrsula	2020 Cuarto trimestre	Tasa variación anual	-7.68
Santiago del Teide	2020 Cuarto trimestre	Variación anual	-489
Santiago del Teide	2020 Cuarto trimestre	Variación interperiódica	-80
Santiago del Teide	2020 Cuarto trimestre	Tasa variación interperiódica	-2.88
Santiago del Teide	2020 Cuarto trimestre	Dato	2693
Santiago del Teide	2020 Cuarto trimestre	Tasa variación anual	-15.37
El Sauzal	2020 Cuarto trimestre	Variación anual	-82
El Sauzal	2020 Cuarto trimestre	Variación interperiódica	-51
El Sauzal	2020 Cuarto trimestre	Tasa variación interperiódica	-3.47
El Sauzal	2020 Cuarto trimestre	Dato	1420
El Sauzal	2020 Cuarto trimestre	Tasa variación anual	-5.46
Los Silos	2020 Cuarto trimestre	Variación anual	16
Los Silos	2020 Cuarto trimestre	Variación interperiódica	38
Los Silos	2020 Cuarto trimestre	Tasa variación interperiódica	7.29
Los Silos	2020 Cuarto trimestre	Dato	559
Los Silos	2020 Cuarto trimestre	Tasa variación anual	2.95
Tacoronte	2020 Cuarto trimestre	Variación anual	153
Tacoronte	2020 Cuarto trimestre	Variación interperiódica	264
Tacoronte	2020 Cuarto trimestre	Tasa variación interperiódica	6.23
Tacoronte	2020 Cuarto trimestre	Dato	4499
Tacoronte	2020 Cuarto trimestre	Tasa variación anual	3.52
El Tanque	2020 Cuarto trimestre	Variación anual	-17
El Tanque	2020 Cuarto trimestre	Variación interperiódica	2
El Tanque	2020 Cuarto trimestre	Tasa variación interperiódica	0.57
El Tanque	2020 Cuarto trimestre	Dato	350
El Tanque	2020 Cuarto trimestre	Tasa variación anual	-4.63
Tegueste	2020 Cuarto trimestre	Variación anual	-65
Tegueste	2020 Cuarto trimestre	Variación interperiódica	7
Tegueste	2020 Cuarto trimestre	Tasa variación interperiódica	0.41
Tegueste	2020 Cuarto trimestre	Dato	1731
Tegueste	2020 Cuarto trimestre	Tasa variación anual	-3.62
La Victoria de Acentejo	2020 Cuarto trimestre	Variación anual	-95
La Victoria de Acentejo	2020 Cuarto trimestre	Variación interperiódica	-60
La Victoria de Acentejo	2020 Cuarto trimestre	Tasa variación interperiódica	-4.77
La Victoria de Acentejo	2020 Cuarto trimestre	Dato	1197
La Victoria de Acentejo	2020 Cuarto trimestre	Tasa variación anual	-7.35
Vilaflor de Chasna	2020 Cuarto trimestre	Variación anual	-75
Vilaflor de Chasna	2020 Cuarto trimestre	Variación interperiódica	-26
Vilaflor de Chasna	2020 Cuarto trimestre	Tasa variación interperiódica	-7.67
Vilaflor de Chasna	2020 Cuarto trimestre	Dato	313
Vilaflor de Chasna	2020 Cuarto trimestre	Tasa variación anual	-19.33
Adeje	2020 Tercer trimestre	Variación anual	-3894
Adeje	2020 Tercer trimestre	Variación interperiódica	-542
Adeje	2020 Tercer trimestre	Tasa variación interperiódica	-2.23
Adeje	2020 Tercer trimestre	Dato	23719
Adeje	2020 Tercer trimestre	Tasa variación anual	-14.10
Arafo	2020 Tercer trimestre	Variación anual	-259
Arafo	2020 Tercer trimestre	Variación interperiódica	103
Arafo	2020 Tercer trimestre	Tasa variación interperiódica	4.52
Arafo	2020 Tercer trimestre	Dato	2381
Arafo	2020 Tercer trimestre	Tasa variación anual	-9.81
Arico	2020 Tercer trimestre	Variación anual	-18
Arico	2020 Tercer trimestre	Variación interperiódica	50
Arico	2020 Tercer trimestre	Tasa variación interperiódica	5.50
Arico	2020 Tercer trimestre	Dato	959
Arico	2020 Tercer trimestre	Tasa variación anual	-1.84
Arona	2020 Tercer trimestre	Variación anual	-3657
Arona	2020 Tercer trimestre	Variación interperiódica	172
Arona	2020 Tercer trimestre	Tasa variación interperiódica	0.73
Arona	2020 Tercer trimestre	Dato	23736
Arona	2020 Tercer trimestre	Tasa variación anual	-13.35
Buenavista del Norte	2020 Tercer trimestre	Variación anual	-6
Buenavista del Norte	2020 Tercer trimestre	Variación interperiódica	33
Buenavista del Norte	2020 Tercer trimestre	Tasa variación interperiódica	4.13
Buenavista del Norte	2020 Tercer trimestre	Dato	833
Buenavista del Norte	2020 Tercer trimestre	Tasa variación anual	-0.72
Candelaria	2020 Tercer trimestre	Variación anual	-194
Candelaria	2020 Tercer trimestre	Variación interperiódica	-32
Candelaria	2020 Tercer trimestre	Tasa variación interperiódica	-0.58
Candelaria	2020 Tercer trimestre	Dato	5511
Candelaria	2020 Tercer trimestre	Tasa variación anual	-3.40
Fasnia	2020 Tercer trimestre	Variación anual	-7
Fasnia	2020 Tercer trimestre	Variación interperiódica	16
Fasnia	2020 Tercer trimestre	Tasa variación interperiódica	5.23
Fasnia	2020 Tercer trimestre	Dato	322
Fasnia	2020 Tercer trimestre	Tasa variación anual	-2.13
Garachico	2020 Tercer trimestre	Variación anual	21
Garachico	2020 Tercer trimestre	Variación interperiódica	13
Garachico	2020 Tercer trimestre	Tasa variación interperiódica	1.68
Garachico	2020 Tercer trimestre	Dato	786
Garachico	2020 Tercer trimestre	Tasa variación anual	2.75
Granadilla de Abona	2020 Tercer trimestre	Variación anual	-1161
Granadilla de Abona	2020 Tercer trimestre	Variación interperiódica	-68
Granadilla de Abona	2020 Tercer trimestre	Tasa variación interperiódica	-0.74
Granadilla de Abona	2020 Tercer trimestre	Dato	9103
Granadilla de Abona	2020 Tercer trimestre	Tasa variación anual	-11.31
La Guancha	2020 Tercer trimestre	Variación anual	33
La Guancha	2020 Tercer trimestre	Variación interperiódica	35
La Guancha	2020 Tercer trimestre	Tasa variación interperiódica	4.41
La Guancha	2020 Tercer trimestre	Dato	828
La Guancha	2020 Tercer trimestre	Tasa variación anual	4.15
Guía de Isora	2020 Tercer trimestre	Variación anual	-435
Guía de Isora	2020 Tercer trimestre	Variación interperiódica	52
Guía de Isora	2020 Tercer trimestre	Tasa variación interperiódica	1.22
Guía de Isora	2020 Tercer trimestre	Dato	4330
Guía de Isora	2020 Tercer trimestre	Tasa variación anual	-9.13
Güímar	2020 Tercer trimestre	Variación anual	-33
Güímar	2020 Tercer trimestre	Variación interperiódica	187
Güímar	2020 Tercer trimestre	Tasa variación interperiódica	5.70
Güímar	2020 Tercer trimestre	Dato	3467
Güímar	2020 Tercer trimestre	Tasa variación anual	-0.94
Icod de los Vinos	2020 Tercer trimestre	Variación anual	-215
Icod de los Vinos	2020 Tercer trimestre	Variación interperiódica	56
Icod de los Vinos	2020 Tercer trimestre	Tasa variación interperiódica	1.50
Icod de los Vinos	2020 Tercer trimestre	Dato	3796
Icod de los Vinos	2020 Tercer trimestre	Tasa variación anual	-5.36
La Matanza de Acentejo	2020 Tercer trimestre	Variación anual	-64
La Matanza de Acentejo	2020 Tercer trimestre	Variación interperiódica	-4
La Matanza de Acentejo	2020 Tercer trimestre	Tasa variación interperiódica	-0.27
La Matanza de Acentejo	2020 Tercer trimestre	Dato	1463
La Matanza de Acentejo	2020 Tercer trimestre	Tasa variación anual	-4.19
La Orotava	2020 Tercer trimestre	Variación anual	-313
La Orotava	2020 Tercer trimestre	Variación interperiódica	329
La Orotava	2020 Tercer trimestre	Tasa variación interperiódica	3.89
La Orotava	2020 Tercer trimestre	Dato	8776
La Orotava	2020 Tercer trimestre	Tasa variación anual	-3.44
Puerto de La Cruz	2020 Tercer trimestre	Variación anual	-1329
Puerto de La Cruz	2020 Tercer trimestre	Variación interperiódica	-4
Puerto de La Cruz	2020 Tercer trimestre	Tasa variación interperiódica	-0.04
Puerto de La Cruz	2020 Tercer trimestre	Dato	11391
Puerto de La Cruz	2020 Tercer trimestre	Tasa variación anual	-10.45
Los Realejos	2020 Tercer trimestre	Variación anual	-427
Los Realejos	2020 Tercer trimestre	Variación interperiódica	-3
Los Realejos	2020 Tercer trimestre	Tasa variación interperiódica	-0.06
Los Realejos	2020 Tercer trimestre	Dato	5187
Los Realejos	2020 Tercer trimestre	Tasa variación anual	-7.61
El Rosario	2020 Tercer trimestre	Variación anual	128
El Rosario	2020 Tercer trimestre	Variación interperiódica	120
El Rosario	2020 Tercer trimestre	Tasa variación interperiódica	2.44
El Rosario	2020 Tercer trimestre	Dato	5035
El Rosario	2020 Tercer trimestre	Tasa variación anual	2.61
San Cristóbal de La Laguna	2020 Tercer trimestre	Variación anual	-215
San Cristóbal de La Laguna	2020 Tercer trimestre	Variación interperiódica	2681
San Cristóbal de La Laguna	2020 Tercer trimestre	Tasa variación interperiódica	5.28
San Cristóbal de La Laguna	2020 Tercer trimestre	Dato	53485
San Cristóbal de La Laguna	2020 Tercer trimestre	Tasa variación anual	-0.40
San Juan de la Rambla	2020 Tercer trimestre	Variación anual	36
San Juan de la Rambla	2020 Tercer trimestre	Variación interperiódica	15
San Juan de la Rambla	2020 Tercer trimestre	Tasa variación interperiódica	2.53
San Juan de la Rambla	2020 Tercer trimestre	Dato	609
San Juan de la Rambla	2020 Tercer trimestre	Tasa variación anual	6.28
San Miguel de Abona	2020 Tercer trimestre	Variación anual	-687
San Miguel de Abona	2020 Tercer trimestre	Variación interperiódica	210
San Miguel de Abona	2020 Tercer trimestre	Tasa variación interperiódica	3.37
San Miguel de Abona	2020 Tercer trimestre	Dato	6434
San Miguel de Abona	2020 Tercer trimestre	Tasa variación anual	-9.65
Santa Cruz de Tenerife	2020 Tercer trimestre	Variación anual	-572
Santa Cruz de Tenerife	2020 Tercer trimestre	Variación interperiódica	5319
Santa Cruz de Tenerife	2020 Tercer trimestre	Tasa variación interperiódica	4.86
Santa Cruz de Tenerife	2020 Tercer trimestre	Dato	114702
Santa Cruz de Tenerife	2020 Tercer trimestre	Tasa variación anual	-0.50
Santa Úrsula	2020 Tercer trimestre	Variación anual	-106
Santa Úrsula	2020 Tercer trimestre	Variación interperiódica	113
Santa Úrsula	2020 Tercer trimestre	Tasa variación interperiódica	4.08
Santa Úrsula	2020 Tercer trimestre	Dato	2884
Santa Úrsula	2020 Tercer trimestre	Tasa variación anual	-3.55
Santiago del Teide	2020 Tercer trimestre	Variación anual	-366
Santiago del Teide	2020 Tercer trimestre	Variación interperiódica	-6
Santiago del Teide	2020 Tercer trimestre	Tasa variación interperiódica	-0.22
Santiago del Teide	2020 Tercer trimestre	Dato	2773
Santiago del Teide	2020 Tercer trimestre	Tasa variación anual	-11.66
El Sauzal	2020 Tercer trimestre	Variación anual	-44
El Sauzal	2020 Tercer trimestre	Variación interperiódica	6
El Sauzal	2020 Tercer trimestre	Tasa variación interperiódica	0.41
El Sauzal	2020 Tercer trimestre	Dato	1471
El Sauzal	2020 Tercer trimestre	Tasa variación anual	-2.90
Los Silos	2020 Tercer trimestre	Variación anual	-36
Los Silos	2020 Tercer trimestre	Variación interperiódica	10
Los Silos	2020 Tercer trimestre	Tasa variación interperiódica	1.96
Los Silos	2020 Tercer trimestre	Dato	521
Los Silos	2020 Tercer trimestre	Tasa variación anual	-6.46
Tacoronte	2020 Tercer trimestre	Variación anual	-67
Tacoronte	2020 Tercer trimestre	Variación interperiódica	147
Tacoronte	2020 Tercer trimestre	Tasa variación interperiódica	3.60
Tacoronte	2020 Tercer trimestre	Dato	4235
Tacoronte	2020 Tercer trimestre	Tasa variación anual	-1.56
El Tanque	2020 Tercer trimestre	Variación anual	-38
El Tanque	2020 Tercer trimestre	Variación interperiódica	23
El Tanque	2020 Tercer trimestre	Tasa variación interperiódica	7.08
El Tanque	2020 Tercer trimestre	Dato	348
El Tanque	2020 Tercer trimestre	Tasa variación anual	-9.84
Tegueste	2020 Tercer trimestre	Variación anual	-53
Tegueste	2020 Tercer trimestre	Variación interperiódica	62
Tegueste	2020 Tercer trimestre	Tasa variación interperiódica	3.73
Tegueste	2020 Tercer trimestre	Dato	1724
Tegueste	2020 Tercer trimestre	Tasa variación anual	-2.98
La Victoria de Acentejo	2020 Tercer trimestre	Variación anual	-6
La Victoria de Acentejo	2020 Tercer trimestre	Variación interperiódica	12
La Victoria de Acentejo	2020 Tercer trimestre	Tasa variación interperiódica	0.96
La Victoria de Acentejo	2020 Tercer trimestre	Dato	1257
La Victoria de Acentejo	2020 Tercer trimestre	Tasa variación anual	-0.48
Vilaflor de Chasna	2020 Tercer trimestre	Variación anual	-59
Vilaflor de Chasna	2020 Tercer trimestre	Variación interperiódica	23
Vilaflor de Chasna	2020 Tercer trimestre	Tasa variación interperiódica	7.28
Vilaflor de Chasna	2020 Tercer trimestre	Dato	339
Vilaflor de Chasna	2020 Tercer trimestre	Tasa variación anual	-14.82
Adeje	2020 Segundo trimestre	Variación anual	-2901
Adeje	2020 Segundo trimestre	Variación interperiódica	-424
Adeje	2020 Segundo trimestre	Tasa variación interperiódica	-1.72
Adeje	2020 Segundo trimestre	Dato	24261
Adeje	2020 Segundo trimestre	Tasa variación anual	-10.68
Arafo	2020 Segundo trimestre	Variación anual	-233
Arafo	2020 Segundo trimestre	Variación interperiódica	-227
Arafo	2020 Segundo trimestre	Tasa variación interperiódica	-9.06
Arafo	2020 Segundo trimestre	Dato	2278
Arafo	2020 Segundo trimestre	Tasa variación anual	-9.28
Arico	2020 Segundo trimestre	Variación anual	-51
Arico	2020 Segundo trimestre	Variación interperiódica	41
Arico	2020 Segundo trimestre	Tasa variación interperiódica	4.72
Arico	2020 Segundo trimestre	Dato	909
Arico	2020 Segundo trimestre	Tasa variación anual	-5.31
Arona	2020 Segundo trimestre	Variación anual	-3936
Arona	2020 Segundo trimestre	Variación interperiódica	-394
Arona	2020 Segundo trimestre	Tasa variación interperiódica	-1.64
Arona	2020 Segundo trimestre	Dato	23564
Arona	2020 Segundo trimestre	Tasa variación anual	-14.31
Buenavista del Norte	2020 Segundo trimestre	Variación anual	-4
Buenavista del Norte	2020 Segundo trimestre	Variación interperiódica	40
Buenavista del Norte	2020 Segundo trimestre	Tasa variación interperiódica	5.26
Buenavista del Norte	2020 Segundo trimestre	Dato	800
Buenavista del Norte	2020 Segundo trimestre	Tasa variación anual	-0.50
Candelaria	2020 Segundo trimestre	Variación anual	-332
Candelaria	2020 Segundo trimestre	Variación interperiódica	108
Candelaria	2020 Segundo trimestre	Tasa variación interperiódica	1.99
Candelaria	2020 Segundo trimestre	Dato	5543
Candelaria	2020 Segundo trimestre	Tasa variación anual	-5.65
Fasnia	2020 Segundo trimestre	Variación anual	-33
Fasnia	2020 Segundo trimestre	Variación interperiódica	-17
Fasnia	2020 Segundo trimestre	Tasa variación interperiódica	-5.26
Fasnia	2020 Segundo trimestre	Dato	306
Fasnia	2020 Segundo trimestre	Tasa variación anual	-9.73
Garachico	2020 Segundo trimestre	Variación anual	30
Garachico	2020 Segundo trimestre	Variación interperiódica	14
Garachico	2020 Segundo trimestre	Tasa variación interperiódica	1.84
Garachico	2020 Segundo trimestre	Dato	773
Garachico	2020 Segundo trimestre	Tasa variación anual	4.04
Granadilla de Abona	2020 Segundo trimestre	Variación anual	-1031
Granadilla de Abona	2020 Segundo trimestre	Variación interperiódica	-333
Granadilla de Abona	2020 Segundo trimestre	Tasa variación interperiódica	-3.50
Granadilla de Abona	2020 Segundo trimestre	Dato	9171
Granadilla de Abona	2020 Segundo trimestre	Tasa variación anual	-10.11
La Guancha	2020 Segundo trimestre	Variación anual	-18
La Guancha	2020 Segundo trimestre	Variación interperiódica	30
La Guancha	2020 Segundo trimestre	Tasa variación interperiódica	3.93
La Guancha	2020 Segundo trimestre	Dato	793
La Guancha	2020 Segundo trimestre	Tasa variación anual	-2.22
Guía de Isora	2020 Segundo trimestre	Variación anual	-431
Guía de Isora	2020 Segundo trimestre	Variación interperiódica	108
Guía de Isora	2020 Segundo trimestre	Tasa variación interperiódica	2.59
Guía de Isora	2020 Segundo trimestre	Dato	4278
Guía de Isora	2020 Segundo trimestre	Tasa variación anual	-9.15
Güímar	2020 Segundo trimestre	Variación anual	-159
Güímar	2020 Segundo trimestre	Variación interperiódica	-64
Güímar	2020 Segundo trimestre	Tasa variación interperiódica	-1.91
