GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
El Tanque	2021 Tercer trimestre	Tasa variación anual	78.85
Tegueste	2021 Tercer trimestre	Variación anual	-63
Tegueste	2021 Tercer trimestre	Variación interperiódica	3
Tegueste	2021 Tercer trimestre	Tasa variación interperiódica	1.32
Tegueste	2021 Tercer trimestre	Dato	230
Tegueste	2021 Tercer trimestre	Tasa variación anual	-21.50
La Victoria de Acentejo	2021 Tercer trimestre	Variación anual	64
La Victoria de Acentejo	2021 Tercer trimestre	Variación interperiódica	39
La Victoria de Acentejo	2021 Tercer trimestre	Tasa variación interperiódica	11.14
La Victoria de Acentejo	2021 Tercer trimestre	Dato	389
La Victoria de Acentejo	2021 Tercer trimestre	Tasa variación anual	19.69
Vilaflor de Chasna	2021 Tercer trimestre	Variación anual	3
Vilaflor de Chasna	2021 Tercer trimestre	Variación interperiódica	3
Vilaflor de Chasna	2021 Tercer trimestre	Tasa variación interperiódica	11.11
Vilaflor de Chasna	2021 Tercer trimestre	Dato	30
Vilaflor de Chasna	2021 Tercer trimestre	Tasa variación anual	11.11
Adeje	2021 Segundo trimestre	Variación anual	-111
Adeje	2021 Segundo trimestre	Variación interperiódica	78
Adeje	2021 Segundo trimestre	Tasa variación interperiódica	7.44
Adeje	2021 Segundo trimestre	Dato	1126
Adeje	2021 Segundo trimestre	Tasa variación anual	-8.97
Arafo	2021 Segundo trimestre	Variación anual	-5
Arafo	2021 Segundo trimestre	Variación interperiódica	9
Arafo	2021 Segundo trimestre	Tasa variación interperiódica	5.39
Arafo	2021 Segundo trimestre	Dato	176
Arafo	2021 Segundo trimestre	Tasa variación anual	-2.76
Arico	2021 Segundo trimestre	Variación anual	-10
Arico	2021 Segundo trimestre	Variación interperiódica	-2
Arico	2021 Segundo trimestre	Tasa variación interperiódica	-2.00
Arico	2021 Segundo trimestre	Dato	98
Arico	2021 Segundo trimestre	Tasa variación anual	-9.26
Arona	2021 Segundo trimestre	Variación anual	-80
Arona	2021 Segundo trimestre	Variación interperiódica	75
Arona	2021 Segundo trimestre	Tasa variación interperiódica	3.98
Arona	2021 Segundo trimestre	Dato	1961
Arona	2021 Segundo trimestre	Tasa variación anual	-3.92
Buenavista del Norte	2021 Segundo trimestre	Variación anual	7
Buenavista del Norte	2021 Segundo trimestre	Variación interperiódica	4
Buenavista del Norte	2021 Segundo trimestre	Tasa variación interperiódica	9.30
Buenavista del Norte	2021 Segundo trimestre	Dato	47
Buenavista del Norte	2021 Segundo trimestre	Tasa variación anual	17.50
Candelaria	2021 Segundo trimestre	Variación anual	-16
Candelaria	2021 Segundo trimestre	Variación interperiódica	-44
Candelaria	2021 Segundo trimestre	Tasa variación interperiódica	-7.45
Candelaria	2021 Segundo trimestre	Dato	547
Candelaria	2021 Segundo trimestre	Tasa variación anual	-2.84
Fasnia	2021 Segundo trimestre	Variación anual	8
Fasnia	2021 Segundo trimestre	Variación interperiódica	0
Fasnia	2021 Segundo trimestre	Tasa variación interperiódica	0.00
Fasnia	2021 Segundo trimestre	Dato	46
Fasnia	2021 Segundo trimestre	Tasa variación anual	21.05
Garachico	2021 Segundo trimestre	Variación anual	7
Garachico	2021 Segundo trimestre	Variación interperiódica	-2
Garachico	2021 Segundo trimestre	Tasa variación interperiódica	-3.57
Garachico	2021 Segundo trimestre	Dato	54
Garachico	2021 Segundo trimestre	Tasa variación anual	14.89
Granadilla de Abona	2021 Segundo trimestre	Variación anual	253
Granadilla de Abona	2021 Segundo trimestre	Variación interperiódica	221
Granadilla de Abona	2021 Segundo trimestre	Tasa variación interperiódica	18.81
Granadilla de Abona	2021 Segundo trimestre	Dato	1396
Granadilla de Abona	2021 Segundo trimestre	Tasa variación anual	22.13
La Guancha	2021 Segundo trimestre	Variación anual	-1
La Guancha	2021 Segundo trimestre	Variación interperiódica	2
La Guancha	2021 Segundo trimestre	Tasa variación interperiódica	1.89
La Guancha	2021 Segundo trimestre	Dato	108
La Guancha	2021 Segundo trimestre	Tasa variación anual	-0.92
Guía de Isora	2021 Segundo trimestre	Variación anual	-44
Guía de Isora	2021 Segundo trimestre	Variación interperiódica	51
Guía de Isora	2021 Segundo trimestre	Tasa variación interperiódica	11.67
Guía de Isora	2021 Segundo trimestre	Dato	488
Guía de Isora	2021 Segundo trimestre	Tasa variación anual	-8.27
Güímar	2021 Segundo trimestre	Variación anual	32
Güímar	2021 Segundo trimestre	Variación interperiódica	37
Güímar	2021 Segundo trimestre	Tasa variación interperiódica	7.41
Güímar	2021 Segundo trimestre	Dato	536
Güímar	2021 Segundo trimestre	Tasa variación anual	6.35
Icod de los Vinos	2021 Segundo trimestre	Variación anual	30
Icod de los Vinos	2021 Segundo trimestre	Variación interperiódica	3
Icod de los Vinos	2021 Segundo trimestre	Tasa variación interperiódica	0.60
Icod de los Vinos	2021 Segundo trimestre	Dato	504
Icod de los Vinos	2021 Segundo trimestre	Tasa variación anual	6.33
La Matanza de Acentejo	2021 Segundo trimestre	Variación anual	30
La Matanza de Acentejo	2021 Segundo trimestre	Variación interperiódica	-1
La Matanza de Acentejo	2021 Segundo trimestre	Tasa variación interperiódica	-0.41
La Matanza de Acentejo	2021 Segundo trimestre	Dato	242
La Matanza de Acentejo	2021 Segundo trimestre	Tasa variación anual	14.15
La Orotava	2021 Segundo trimestre	Variación anual	131
La Orotava	2021 Segundo trimestre	Variación interperiódica	133
La Orotava	2021 Segundo trimestre	Tasa variación interperiódica	12.04
La Orotava	2021 Segundo trimestre	Dato	1238
La Orotava	2021 Segundo trimestre	Tasa variación anual	11.83
Puerto de la Cruz	2021 Segundo trimestre	Variación anual	77
Puerto de la Cruz	2021 Segundo trimestre	Variación interperiódica	34
Puerto de la Cruz	2021 Segundo trimestre	Tasa variación interperiódica	8.88
Puerto de la Cruz	2021 Segundo trimestre	Dato	417
Puerto de la Cruz	2021 Segundo trimestre	Tasa variación anual	22.65
Los Realejos	2021 Segundo trimestre	Variación anual	-45
Los Realejos	2021 Segundo trimestre	Variación interperiódica	-49
Los Realejos	2021 Segundo trimestre	Tasa variación interperiódica	-5.57
Los Realejos	2021 Segundo trimestre	Dato	831
Los Realejos	2021 Segundo trimestre	Tasa variación anual	-5.14
El Rosario	2021 Segundo trimestre	Variación anual	96
El Rosario	2021 Segundo trimestre	Variación interperiódica	73
El Rosario	2021 Segundo trimestre	Tasa variación interperiódica	11.93
El Rosario	2021 Segundo trimestre	Dato	685
El Rosario	2021 Segundo trimestre	Tasa variación anual	16.30
San Cristóbal de La Laguna	2021 Segundo trimestre	Variación anual	118
San Cristóbal de La Laguna	2021 Segundo trimestre	Variación interperiódica	225
San Cristóbal de La Laguna	2021 Segundo trimestre	Tasa variación interperiódica	5.43
San Cristóbal de La Laguna	2021 Segundo trimestre	Dato	4372
San Cristóbal de La Laguna	2021 Segundo trimestre	Tasa variación anual	2.77
San Juan de la Rambla	2021 Segundo trimestre	Variación anual	105
San Juan de la Rambla	2021 Segundo trimestre	Variación interperiódica	54
San Juan de la Rambla	2021 Segundo trimestre	Tasa variación interperiódica	19.49
San Juan de la Rambla	2021 Segundo trimestre	Dato	331
San Juan de la Rambla	2021 Segundo trimestre	Tasa variación anual	46.46
San Miguel de Abona	2021 Segundo trimestre	Variación anual	86
San Miguel de Abona	2021 Segundo trimestre	Variación interperiódica	23
San Miguel de Abona	2021 Segundo trimestre	Tasa variación interperiódica	4.25
San Miguel de Abona	2021 Segundo trimestre	Dato	564
San Miguel de Abona	2021 Segundo trimestre	Tasa variación anual	17.99
Santa Cruz de Tenerife	2021 Segundo trimestre	Variación anual	487
Santa Cruz de Tenerife	2021 Segundo trimestre	Variación interperiódica	333
Santa Cruz de Tenerife	2021 Segundo trimestre	Tasa variación interperiódica	7.14
Santa Cruz de Tenerife	2021 Segundo trimestre	Dato	4996
Santa Cruz de Tenerife	2021 Segundo trimestre	Tasa variación anual	10.80
Santa Úrsula	2021 Segundo trimestre	Variación anual	115
Santa Úrsula	2021 Segundo trimestre	Variación interperiódica	22
Santa Úrsula	2021 Segundo trimestre	Tasa variación interperiódica	4.16
Santa Úrsula	2021 Segundo trimestre	Dato	551
Santa Úrsula	2021 Segundo trimestre	Tasa variación anual	26.38
Santiago del Teide	2021 Segundo trimestre	Variación anual	-23
Santiago del Teide	2021 Segundo trimestre	Variación interperiódica	10
Santiago del Teide	2021 Segundo trimestre	Tasa variación interperiódica	5.08
Santiago del Teide	2021 Segundo trimestre	Dato	207
Santiago del Teide	2021 Segundo trimestre	Tasa variación anual	-10.00
El Sauzal	2021 Segundo trimestre	Variación anual	29
El Sauzal	2021 Segundo trimestre	Variación interperiódica	11
El Sauzal	2021 Segundo trimestre	Tasa variación interperiódica	5.79
El Sauzal	2021 Segundo trimestre	Dato	201
El Sauzal	2021 Segundo trimestre	Tasa variación anual	16.86
Los Silos	2021 Segundo trimestre	Variación anual	2
Los Silos	2021 Segundo trimestre	Variación interperiódica	1
Los Silos	2021 Segundo trimestre	Tasa variación interperiódica	2.00
Los Silos	2021 Segundo trimestre	Dato	51
Los Silos	2021 Segundo trimestre	Tasa variación anual	4.08
Tacoronte	2021 Segundo trimestre	Variación anual	38
Tacoronte	2021 Segundo trimestre	Variación interperiódica	39
Tacoronte	2021 Segundo trimestre	Tasa variación interperiódica	8.35
Tacoronte	2021 Segundo trimestre	Dato	506
Tacoronte	2021 Segundo trimestre	Tasa variación anual	8.12
El Tanque	2021 Segundo trimestre	Variación anual	42
El Tanque	2021 Segundo trimestre	Variación interperiódica	15
El Tanque	2021 Segundo trimestre	Tasa variación interperiódica	21.13
El Tanque	2021 Segundo trimestre	Dato	86
El Tanque	2021 Segundo trimestre	Tasa variación anual	95.45
Tegueste	2021 Segundo trimestre	Variación anual	-30
Tegueste	2021 Segundo trimestre	Variación interperiódica	20
Tegueste	2021 Segundo trimestre	Tasa variación interperiódica	9.66
Tegueste	2021 Segundo trimestre	Dato	227
Tegueste	2021 Segundo trimestre	Tasa variación anual	-11.67
La Victoria de Acentejo	2021 Segundo trimestre	Variación anual	18
La Victoria de Acentejo	2021 Segundo trimestre	Variación interperiódica	27
La Victoria de Acentejo	2021 Segundo trimestre	Tasa variación interperiódica	8.36
La Victoria de Acentejo	2021 Segundo trimestre	Dato	350
La Victoria de Acentejo	2021 Segundo trimestre	Tasa variación anual	5.42
Vilaflor de Chasna	2021 Segundo trimestre	Variación anual	-2
Vilaflor de Chasna	2021 Segundo trimestre	Variación interperiódica	-1
Vilaflor de Chasna	2021 Segundo trimestre	Tasa variación interperiódica	-3.57
Vilaflor de Chasna	2021 Segundo trimestre	Dato	27
Vilaflor de Chasna	2021 Segundo trimestre	Tasa variación anual	-6.90
Adeje	2021 Primer trimestre	Variación anual	79
Adeje	2021 Primer trimestre	Variación interperiódica	64
Adeje	2021 Primer trimestre	Tasa variación interperiódica	6.50
Adeje	2021 Primer trimestre	Dato	1048
Adeje	2021 Primer trimestre	Tasa variación anual	8.15
Arafo	2021 Primer trimestre	Variación anual	6
Arafo	2021 Primer trimestre	Variación interperiódica	1
Arafo	2021 Primer trimestre	Tasa variación interperiódica	0.60
Arafo	2021 Primer trimestre	Dato	167
Arafo	2021 Primer trimestre	Tasa variación anual	3.73
Arico	2021 Primer trimestre	Variación anual	-3
Arico	2021 Primer trimestre	Variación interperiódica	10
Arico	2021 Primer trimestre	Tasa variación interperiódica	11.11
Arico	2021 Primer trimestre	Dato	100
Arico	2021 Primer trimestre	Tasa variación anual	-2.91
Arona	2021 Primer trimestre	Variación anual	177
Arona	2021 Primer trimestre	Variación interperiódica	84
Arona	2021 Primer trimestre	Tasa variación interperiódica	4.66
Arona	2021 Primer trimestre	Dato	1886
Arona	2021 Primer trimestre	Tasa variación anual	10.36
Buenavista del Norte	2021 Primer trimestre	Variación anual	4
Buenavista del Norte	2021 Primer trimestre	Variación interperiódica	-1
Buenavista del Norte	2021 Primer trimestre	Tasa variación interperiódica	-2.27
Buenavista del Norte	2021 Primer trimestre	Dato	43
Buenavista del Norte	2021 Primer trimestre	Tasa variación anual	10.26
Candelaria	2021 Primer trimestre	Variación anual	36
Candelaria	2021 Primer trimestre	Variación interperiódica	2
Candelaria	2021 Primer trimestre	Tasa variación interperiódica	0.34
Candelaria	2021 Primer trimestre	Dato	591
Candelaria	2021 Primer trimestre	Tasa variación anual	6.49
Fasnia	2021 Primer trimestre	Variación anual	15
Fasnia	2021 Primer trimestre	Variación interperiódica	6
Fasnia	2021 Primer trimestre	Tasa variación interperiódica	15.00
Fasnia	2021 Primer trimestre	Dato	46
Fasnia	2021 Primer trimestre	Tasa variación anual	48.39
Garachico	2021 Primer trimestre	Variación anual	14
Garachico	2021 Primer trimestre	Variación interperiódica	1
Garachico	2021 Primer trimestre	Tasa variación interperiódica	1.82
Garachico	2021 Primer trimestre	Dato	56
Garachico	2021 Primer trimestre	Tasa variación anual	33.33
Granadilla de Abona	2021 Primer trimestre	Variación anual	195
Granadilla de Abona	2021 Primer trimestre	Variación interperiódica	86
Granadilla de Abona	2021 Primer trimestre	Tasa variación interperiódica	7.90
Granadilla de Abona	2021 Primer trimestre	Dato	1175
Granadilla de Abona	2021 Primer trimestre	Tasa variación anual	19.90
La Guancha	2021 Primer trimestre	Variación anual	15
La Guancha	2021 Primer trimestre	Variación interperiódica	3
La Guancha	2021 Primer trimestre	Tasa variación interperiódica	2.91
La Guancha	2021 Primer trimestre	Dato	106
La Guancha	2021 Primer trimestre	Tasa variación anual	16.48
Guía de Isora	2021 Primer trimestre	Variación anual	-57
Guía de Isora	2021 Primer trimestre	Variación interperiódica	-45
Guía de Isora	2021 Primer trimestre	Tasa variación interperiódica	-9.34
Guía de Isora	2021 Primer trimestre	Dato	437
Guía de Isora	2021 Primer trimestre	Tasa variación anual	-11.54
Güímar	2021 Primer trimestre	Variación anual	69
Güímar	2021 Primer trimestre	Variación interperiódica	-8
Güímar	2021 Primer trimestre	Tasa variación interperiódica	-1.58
Güímar	2021 Primer trimestre	Dato	499
Güímar	2021 Primer trimestre	Tasa variación anual	16.05
Icod de los Vinos	2021 Primer trimestre	Variación anual	56
Icod de los Vinos	2021 Primer trimestre	Variación interperiódica	-4
Icod de los Vinos	2021 Primer trimestre	Tasa variación interperiódica	-0.79
Icod de los Vinos	2021 Primer trimestre	Dato	501
Icod de los Vinos	2021 Primer trimestre	Tasa variación anual	12.58
La Matanza de Acentejo	2021 Primer trimestre	Variación anual	40
La Matanza de Acentejo	2021 Primer trimestre	Variación interperiódica	10
La Matanza de Acentejo	2021 Primer trimestre	Tasa variación interperiódica	4.29
La Matanza de Acentejo	2021 Primer trimestre	Dato	243
La Matanza de Acentejo	2021 Primer trimestre	Tasa variación anual	19.70
La Orotava	2021 Primer trimestre	Variación anual	175
La Orotava	2021 Primer trimestre	Variación interperiódica	-4
La Orotava	2021 Primer trimestre	Tasa variación interperiódica	-0.36
La Orotava	2021 Primer trimestre	Dato	1105
La Orotava	2021 Primer trimestre	Tasa variación anual	18.82
Puerto de la Cruz	2021 Primer trimestre	Variación anual	23
Puerto de la Cruz	2021 Primer trimestre	Variación interperiódica	26
Puerto de la Cruz	2021 Primer trimestre	Tasa variación interperiódica	7.28
Puerto de la Cruz	2021 Primer trimestre	Dato	383
Puerto de la Cruz	2021 Primer trimestre	Tasa variación anual	6.39
Los Realejos	2021 Primer trimestre	Variación anual	75
Los Realejos	2021 Primer trimestre	Variación interperiódica	0
Los Realejos	2021 Primer trimestre	Tasa variación interperiódica	0.00
Los Realejos	2021 Primer trimestre	Dato	880
Los Realejos	2021 Primer trimestre	Tasa variación anual	9.32
El Rosario	2021 Primer trimestre	Variación anual	74
El Rosario	2021 Primer trimestre	Variación interperiódica	29
El Rosario	2021 Primer trimestre	Tasa variación interperiódica	4.97
El Rosario	2021 Primer trimestre	Dato	612
El Rosario	2021 Primer trimestre	Tasa variación anual	13.75
San Cristóbal de La Laguna	2021 Primer trimestre	Variación anual	493
San Cristóbal de La Laguna	2021 Primer trimestre	Variación interperiódica	-217
San Cristóbal de La Laguna	2021 Primer trimestre	Tasa variación interperiódica	-4.97
San Cristóbal de La Laguna	2021 Primer trimestre	Dato	4147
San Cristóbal de La Laguna	2021 Primer trimestre	Tasa variación anual	13.49
San Juan de la Rambla	2021 Primer trimestre	Variación anual	211
San Juan de la Rambla	2021 Primer trimestre	Variación interperiódica	-14
San Juan de la Rambla	2021 Primer trimestre	Tasa variación interperiódica	-4.81
San Juan de la Rambla	2021 Primer trimestre	Dato	277
San Juan de la Rambla	2021 Primer trimestre	Tasa variación anual	319.70
San Miguel de Abona	2021 Primer trimestre	Variación anual	115
San Miguel de Abona	2021 Primer trimestre	Variación interperiódica	68
San Miguel de Abona	2021 Primer trimestre	Tasa variación interperiódica	14.38
San Miguel de Abona	2021 Primer trimestre	Dato	541
San Miguel de Abona	2021 Primer trimestre	Tasa variación anual	27.00
Santa Cruz de Tenerife	2021 Primer trimestre	Variación anual	548
Santa Cruz de Tenerife	2021 Primer trimestre	Variación interperiódica	113
Santa Cruz de Tenerife	2021 Primer trimestre	Tasa variación interperiódica	2.48
Santa Cruz de Tenerife	2021 Primer trimestre	Dato	4663
Santa Cruz de Tenerife	2021 Primer trimestre	Tasa variación anual	13.32
Santa Úrsula	2021 Primer trimestre	Variación anual	181
Santa Úrsula	2021 Primer trimestre	Variación interperiódica	80
Santa Úrsula	2021 Primer trimestre	Tasa variación interperiódica	17.82
Santa Úrsula	2021 Primer trimestre	Dato	529
Santa Úrsula	2021 Primer trimestre	Tasa variación anual	52.01
Santiago del Teide	2021 Primer trimestre	Variación anual	6
Santiago del Teide	2021 Primer trimestre	Variación interperiódica	-4
Santiago del Teide	2021 Primer trimestre	Tasa variación interperiódica	-1.99
Santiago del Teide	2021 Primer trimestre	Dato	197
Santiago del Teide	2021 Primer trimestre	Tasa variación anual	3.14
El Sauzal	2021 Primer trimestre	Variación anual	55
El Sauzal	2021 Primer trimestre	Variación interperiódica	28
El Sauzal	2021 Primer trimestre	Tasa variación interperiódica	17.28
El Sauzal	2021 Primer trimestre	Dato	190
El Sauzal	2021 Primer trimestre	Tasa variación anual	40.74
Los Silos	2021 Primer trimestre	Variación anual	1
Los Silos	2021 Primer trimestre	Variación interperiódica	0
Los Silos	2021 Primer trimestre	Tasa variación interperiódica	0.00
Los Silos	2021 Primer trimestre	Dato	50
Los Silos	2021 Primer trimestre	Tasa variación anual	2.04
Tacoronte	2021 Primer trimestre	Variación anual	45
Tacoronte	2021 Primer trimestre	Variación interperiódica	-10
Tacoronte	2021 Primer trimestre	Tasa variación interperiódica	-2.10
Tacoronte	2021 Primer trimestre	Dato	467
Tacoronte	2021 Primer trimestre	Tasa variación anual	10.66
El Tanque	2021 Primer trimestre	Variación anual	41
El Tanque	2021 Primer trimestre	Variación interperiódica	4
El Tanque	2021 Primer trimestre	Tasa variación interperiódica	5.97
El Tanque	2021 Primer trimestre	Dato	71
El Tanque	2021 Primer trimestre	Tasa variación anual	136.67
Tegueste	2021 Primer trimestre	Variación anual	-49
Tegueste	2021 Primer trimestre	Variación interperiódica	-10
Tegueste	2021 Primer trimestre	Tasa variación interperiódica	-4.61
Tegueste	2021 Primer trimestre	Dato	207
Tegueste	2021 Primer trimestre	Tasa variación anual	-19.14
La Victoria de Acentejo	2021 Primer trimestre	Variación anual	48
La Victoria de Acentejo	2021 Primer trimestre	Variación interperiódica	29
La Victoria de Acentejo	2021 Primer trimestre	Tasa variación interperiódica	9.86
La Victoria de Acentejo	2021 Primer trimestre	Dato	323
La Victoria de Acentejo	2021 Primer trimestre	Tasa variación anual	17.45
Vilaflor de Chasna	2021 Primer trimestre	Variación anual	6
Vilaflor de Chasna	2021 Primer trimestre	Variación interperiódica	1
Vilaflor de Chasna	2021 Primer trimestre	Tasa variación interperiódica	3.70
Vilaflor de Chasna	2021 Primer trimestre	Dato	28
Vilaflor de Chasna	2021 Primer trimestre	Tasa variación anual	27.27
Adeje	2020 Cuarto trimestre	Variación anual	-56
Adeje	2020 Cuarto trimestre	Variación interperiódica	-167
Adeje	2020 Cuarto trimestre	Tasa variación interperiódica	-14.51
Adeje	2020 Cuarto trimestre	Dato	984
Adeje	2020 Cuarto trimestre	Tasa variación anual	-5.38
Arafo	2020 Cuarto trimestre	Variación anual	-12
Arafo	2020 Cuarto trimestre	Variación interperiódica	-10
Arafo	2020 Cuarto trimestre	Tasa variación interperiódica	-5.68
Arafo	2020 Cuarto trimestre	Dato	166
Arafo	2020 Cuarto trimestre	Tasa variación anual	-6.74
Arico	2020 Cuarto trimestre	Variación anual	-25
Arico	2020 Cuarto trimestre	Variación interperiódica	-23
Arico	2020 Cuarto trimestre	Tasa variación interperiódica	-20.35
Arico	2020 Cuarto trimestre	Dato	90
Arico	2020 Cuarto trimestre	Tasa variación anual	-21.74
Arona	2020 Cuarto trimestre	Variación anual	-276
Arona	2020 Cuarto trimestre	Variación interperiódica	-55
Arona	2020 Cuarto trimestre	Tasa variación interperiódica	-2.96
Arona	2020 Cuarto trimestre	Dato	1802
Arona	2020 Cuarto trimestre	Tasa variación anual	-13.28
Buenavista del Norte	2020 Cuarto trimestre	Variación anual	2
Buenavista del Norte	2020 Cuarto trimestre	Variación interperiódica	4
Buenavista del Norte	2020 Cuarto trimestre	Tasa variación interperiódica	10.00
Buenavista del Norte	2020 Cuarto trimestre	Dato	44
Buenavista del Norte	2020 Cuarto trimestre	Tasa variación anual	4.76
Candelaria	2020 Cuarto trimestre	Variación anual	-36
Candelaria	2020 Cuarto trimestre	Variación interperiódica	11
Candelaria	2020 Cuarto trimestre	Tasa variación interperiódica	1.90
Candelaria	2020 Cuarto trimestre	Dato	589
Candelaria	2020 Cuarto trimestre	Tasa variación anual	-5.76
Fasnia	2020 Cuarto trimestre	Variación anual	-2
Fasnia	2020 Cuarto trimestre	Variación interperiódica	-2
Fasnia	2020 Cuarto trimestre	Tasa variación interperiódica	-4.76
Fasnia	2020 Cuarto trimestre	Dato	40
Fasnia	2020 Cuarto trimestre	Tasa variación anual	-4.76
Garachico	2020 Cuarto trimestre	Variación anual	8
Garachico	2020 Cuarto trimestre	Variación interperiódica	0
Garachico	2020 Cuarto trimestre	Tasa variación interperiódica	0.00
Garachico	2020 Cuarto trimestre	Dato	55
Garachico	2020 Cuarto trimestre	Tasa variación anual	17.02
Granadilla de Abona	2020 Cuarto trimestre	Variación anual	10
Granadilla de Abona	2020 Cuarto trimestre	Variación interperiódica	-130
Granadilla de Abona	2020 Cuarto trimestre	Tasa variación interperiódica	-10.66
Granadilla de Abona	2020 Cuarto trimestre	Dato	1089
Granadilla de Abona	2020 Cuarto trimestre	Tasa variación anual	0.93
La Guancha	2020 Cuarto trimestre	Variación anual	-8
La Guancha	2020 Cuarto trimestre	Variación interperiódica	-10
La Guancha	2020 Cuarto trimestre	Tasa variación interperiódica	-8.85
La Guancha	2020 Cuarto trimestre	Dato	103
La Guancha	2020 Cuarto trimestre	Tasa variación anual	-7.21
Guía de Isora	2020 Cuarto trimestre	Variación anual	-73
Guía de Isora	2020 Cuarto trimestre	Variación interperiódica	-26
Guía de Isora	2020 Cuarto trimestre	Tasa variación interperiódica	-5.12
Guía de Isora	2020 Cuarto trimestre	Dato	482
Guía de Isora	2020 Cuarto trimestre	Tasa variación anual	-13.15
Güímar	2020 Cuarto trimestre	Variación anual	-4
Güímar	2020 Cuarto trimestre	Variación interperiódica	-7
Güímar	2020 Cuarto trimestre	Tasa variación interperiódica	-1.36
Güímar	2020 Cuarto trimestre	Dato	507
Güímar	2020 Cuarto trimestre	Tasa variación anual	-0.78
Icod de los Vinos	2020 Cuarto trimestre	Variación anual	-16
Icod de los Vinos	2020 Cuarto trimestre	Variación interperiódica	5
Icod de los Vinos	2020 Cuarto trimestre	Tasa variación interperiódica	1.00
Icod de los Vinos	2020 Cuarto trimestre	Dato	505
Icod de los Vinos	2020 Cuarto trimestre	Tasa variación anual	-3.07
La Matanza de Acentejo	2020 Cuarto trimestre	Variación anual	0
La Matanza de Acentejo	2020 Cuarto trimestre	Variación interperiódica	4
La Matanza de Acentejo	2020 Cuarto trimestre	Tasa variación interperiódica	1.75
La Matanza de Acentejo	2020 Cuarto trimestre	Dato	233
La Matanza de Acentejo	2020 Cuarto trimestre	Tasa variación anual	0.00
La Orotava	2020 Cuarto trimestre	Variación anual	-89
La Orotava	2020 Cuarto trimestre	Variación interperiódica	-75
La Orotava	2020 Cuarto trimestre	Tasa variación interperiódica	-6.33
La Orotava	2020 Cuarto trimestre	Dato	1109
La Orotava	2020 Cuarto trimestre	Tasa variación anual	-7.43
Puerto de la Cruz	2020 Cuarto trimestre	Variación anual	-81
Puerto de la Cruz	2020 Cuarto trimestre	Variación interperiódica	-6
Puerto de la Cruz	2020 Cuarto trimestre	Tasa variación interperiódica	-1.65
Puerto de la Cruz	2020 Cuarto trimestre	Dato	357
Puerto de la Cruz	2020 Cuarto trimestre	Tasa variación anual	-18.49
Los Realejos	2020 Cuarto trimestre	Variación anual	-96
Los Realejos	2020 Cuarto trimestre	Variación interperiódica	4
Los Realejos	2020 Cuarto trimestre	Tasa variación interperiódica	0.46
Los Realejos	2020 Cuarto trimestre	Dato	880
Los Realejos	2020 Cuarto trimestre	Tasa variación anual	-9.84
El Rosario	2020 Cuarto trimestre	Variación anual	-65
El Rosario	2020 Cuarto trimestre	Variación interperiódica	-33
El Rosario	2020 Cuarto trimestre	Tasa variación interperiódica	-5.36
El Rosario	2020 Cuarto trimestre	Dato	583
El Rosario	2020 Cuarto trimestre	Tasa variación anual	-10.03
San Cristóbal de La Laguna	2020 Cuarto trimestre	Variación anual	498
San Cristóbal de La Laguna	2020 Cuarto trimestre	Variación interperiódica	78
San Cristóbal de La Laguna	2020 Cuarto trimestre	Tasa variación interperiódica	1.82
San Cristóbal de La Laguna	2020 Cuarto trimestre	Dato	4364
San Cristóbal de La Laguna	2020 Cuarto trimestre	Tasa variación anual	12.88
San Juan de la Rambla	2020 Cuarto trimestre	Variación anual	217
San Juan de la Rambla	2020 Cuarto trimestre	Variación interperiódica	77
San Juan de la Rambla	2020 Cuarto trimestre	Tasa variación interperiódica	35.98
San Juan de la Rambla	2020 Cuarto trimestre	Dato	291
San Juan de la Rambla	2020 Cuarto trimestre	Tasa variación anual	293.24
San Miguel de Abona	2020 Cuarto trimestre	Variación anual	-21
San Miguel de Abona	2020 Cuarto trimestre	Variación interperiódica	16
San Miguel de Abona	2020 Cuarto trimestre	Tasa variación interperiódica	3.50
San Miguel de Abona	2020 Cuarto trimestre	Dato	473
San Miguel de Abona	2020 Cuarto trimestre	Tasa variación anual	-4.25
Santa Cruz de Tenerife	2020 Cuarto trimestre	Variación anual	-531
Santa Cruz de Tenerife	2020 Cuarto trimestre	Variación interperiódica	-83
Santa Cruz de Tenerife	2020 Cuarto trimestre	Tasa variación interperiódica	-1.79
Santa Cruz de Tenerife	2020 Cuarto trimestre	Dato	4550
Santa Cruz de Tenerife	2020 Cuarto trimestre	Tasa variación anual	-10.45
Santa Úrsula	2020 Cuarto trimestre	Variación anual	-7
Santa Úrsula	2020 Cuarto trimestre	Variación interperiódica	-38
Santa Úrsula	2020 Cuarto trimestre	Tasa variación interperiódica	-7.80
Santa Úrsula	2020 Cuarto trimestre	Dato	449
Santa Úrsula	2020 Cuarto trimestre	Tasa variación anual	-1.54
Santiago del Teide	2020 Cuarto trimestre	Variación anual	-21
Santiago del Teide	2020 Cuarto trimestre	Variación interperiódica	-29
Santiago del Teide	2020 Cuarto trimestre	Tasa variación interperiódica	-12.61
Santiago del Teide	2020 Cuarto trimestre	Dato	201
Santiago del Teide	2020 Cuarto trimestre	Tasa variación anual	-9.46
El Sauzal	2020 Cuarto trimestre	Variación anual	-19
El Sauzal	2020 Cuarto trimestre	Variación interperiódica	-34
