GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
Tacoronte	2020 Agosto	Variación anual	325
Tacoronte	2020 Agosto	Variación interperiódica	-18
Tacoronte	2020 Agosto	Tasa variación interperiódica	-0.59
Tacoronte	2020 Agosto	Dato	3025
Tacoronte	2020 Agosto	Tasa variación anual	12.04
El Tanque	2020 Agosto	Variación anual	69
El Tanque	2020 Agosto	Variación interperiódica	-6
El Tanque	2020 Agosto	Tasa variación interperiódica	-1.65
El Tanque	2020 Agosto	Dato	358
El Tanque	2020 Agosto	Tasa variación anual	23.88
Tegueste	2020 Agosto	Variación anual	143
Tegueste	2020 Agosto	Variación interperiódica	29
Tegueste	2020 Agosto	Tasa variación interperiódica	2.64
Tegueste	2020 Agosto	Dato	1127
Tegueste	2020 Agosto	Tasa variación anual	14.53
La Victoria de Acentejo	2020 Agosto	Variación anual	134
La Victoria de Acentejo	2020 Agosto	Variación interperiódica	-3
La Victoria de Acentejo	2020 Agosto	Tasa variación interperiódica	-0.24
La Victoria de Acentejo	2020 Agosto	Dato	1223
La Victoria de Acentejo	2020 Agosto	Tasa variación anual	12.30
Vilaflor de Chasna	2020 Agosto	Variación anual	67
Vilaflor de Chasna	2020 Agosto	Variación interperiódica	0
Vilaflor de Chasna	2020 Agosto	Tasa variación interperiódica	0.00
Vilaflor de Chasna	2020 Agosto	Dato	189
Vilaflor de Chasna	2020 Agosto	Tasa variación anual	54.92
Adeje	2020 Julio	Variación anual	2055
Adeje	2020 Julio	Variación interperiódica	-161
Adeje	2020 Julio	Tasa variación interperiódica	-3.10
Adeje	2020 Julio	Dato	5029
Adeje	2020 Julio	Tasa variación anual	69.10
Arafo	2020 Julio	Variación anual	61
Arafo	2020 Julio	Variación interperiódica	-7
Arafo	2020 Julio	Tasa variación interperiódica	-1.14
Arafo	2020 Julio	Dato	608
Arafo	2020 Julio	Tasa variación anual	11.15
Arico	2020 Julio	Variación anual	215
Arico	2020 Julio	Variación interperiódica	-22
Arico	2020 Julio	Tasa variación interperiódica	-2.53
Arico	2020 Julio	Dato	846
Arico	2020 Julio	Tasa variación anual	34.07
Arona	2020 Julio	Variación anual	3969
Arona	2020 Julio	Variación interperiódica	-225
Arona	2020 Julio	Tasa variación interperiódica	-1.97
Arona	2020 Julio	Dato	11171
Arona	2020 Julio	Tasa variación anual	55.11
Buenavista del Norte	2020 Julio	Variación anual	74
Buenavista del Norte	2020 Julio	Variación interperiódica	13
Buenavista del Norte	2020 Julio	Tasa variación interperiódica	2.34
Buenavista del Norte	2020 Julio	Dato	568
Buenavista del Norte	2020 Julio	Tasa variación anual	14.98
Candelaria	2020 Julio	Variación anual	393
Candelaria	2020 Julio	Variación interperiódica	-33
Candelaria	2020 Julio	Tasa variación interperiódica	-1.23
Candelaria	2020 Julio	Dato	2657
Candelaria	2020 Julio	Tasa variación anual	17.36
Fasnia	2020 Julio	Variación anual	46
Fasnia	2020 Julio	Variación interperiódica	-6
Fasnia	2020 Julio	Tasa variación interperiódica	-2.01
Fasnia	2020 Julio	Dato	292
Fasnia	2020 Julio	Tasa variación anual	18.70
Garachico	2020 Julio	Variación anual	115
Garachico	2020 Julio	Variación interperiódica	9
Garachico	2020 Julio	Tasa variación interperiódica	1.55
Garachico	2020 Julio	Dato	589
Garachico	2020 Julio	Tasa variación anual	24.26
Granadilla de Abona	2020 Julio	Variación anual	2338
Granadilla de Abona	2020 Julio	Variación interperiódica	-155
Granadilla de Abona	2020 Julio	Tasa variación interperiódica	-2.27
Granadilla de Abona	2020 Julio	Dato	6666
Granadilla de Abona	2020 Julio	Tasa variación anual	54.02
La Guancha	2020 Julio	Variación anual	92
La Guancha	2020 Julio	Variación interperiódica	-7
La Guancha	2020 Julio	Tasa variación interperiódica	-1.10
La Guancha	2020 Julio	Dato	632
La Guancha	2020 Julio	Tasa variación anual	17.04
Guía de Isora	2020 Julio	Variación anual	818
Guía de Isora	2020 Julio	Variación interperiódica	-2
Guía de Isora	2020 Julio	Tasa variación interperiódica	-0.08
Guía de Isora	2020 Julio	Dato	2497
Guía de Isora	2020 Julio	Tasa variación anual	48.72
Güímar	2020 Julio	Variación anual	376
Güímar	2020 Julio	Variación interperiódica	-36
Güímar	2020 Julio	Tasa variación interperiódica	-1.38
Güímar	2020 Julio	Dato	2576
Güímar	2020 Julio	Tasa variación anual	17.09
Icod de los Vinos	2020 Julio	Variación anual	513
Icod de los Vinos	2020 Julio	Variación interperiódica	-81
Icod de los Vinos	2020 Julio	Tasa variación interperiódica	-2.53
Icod de los Vinos	2020 Julio	Dato	3124
Icod de los Vinos	2020 Julio	Tasa variación anual	19.65
La Matanza de Acentejo	2020 Julio	Variación anual	110
La Matanza de Acentejo	2020 Julio	Variación interperiódica	-3
La Matanza de Acentejo	2020 Julio	Tasa variación interperiódica	-0.27
La Matanza de Acentejo	2020 Julio	Dato	1123
La Matanza de Acentejo	2020 Julio	Tasa variación anual	10.86
La Orotava	2020 Julio	Variación anual	833
La Orotava	2020 Julio	Variación interperiódica	-81
La Orotava	2020 Julio	Tasa variación interperiódica	-1.53
La Orotava	2020 Julio	Dato	5221
La Orotava	2020 Julio	Tasa variación anual	18.98
Puerto de La Cruz	2020 Julio	Variación anual	814
Puerto de La Cruz	2020 Julio	Variación interperiódica	-68
Puerto de La Cruz	2020 Julio	Tasa variación interperiódica	-1.74
Puerto de La Cruz	2020 Julio	Dato	3848
Puerto de La Cruz	2020 Julio	Tasa variación anual	26.83
Los Realejos	2020 Julio	Variación anual	741
Los Realejos	2020 Julio	Variación interperiódica	-73
Los Realejos	2020 Julio	Tasa variación interperiódica	-1.50
Los Realejos	2020 Julio	Dato	4791
Los Realejos	2020 Julio	Tasa variación anual	18.30
El Rosario	2020 Julio	Variación anual	103
El Rosario	2020 Julio	Variación interperiódica	-18
El Rosario	2020 Julio	Tasa variación interperiódica	-1.15
El Rosario	2020 Julio	Dato	1553
El Rosario	2020 Julio	Tasa variación anual	7.10
San Cristóbal de La Laguna	2020 Julio	Variación anual	2877
San Cristóbal de La Laguna	2020 Julio	Variación interperiódica	-365
San Cristóbal de La Laguna	2020 Julio	Tasa variación interperiódica	-1.89
San Cristóbal de La Laguna	2020 Julio	Dato	18919
San Cristóbal de La Laguna	2020 Julio	Tasa variación anual	17.93
San Juan de la Rambla	2020 Julio	Variación anual	49
San Juan de la Rambla	2020 Julio	Variación interperiódica	-12
San Juan de la Rambla	2020 Julio	Tasa variación interperiódica	-2.05
San Juan de la Rambla	2020 Julio	Dato	572
San Juan de la Rambla	2020 Julio	Tasa variación anual	9.37
San Miguel de Abona	2020 Julio	Variación anual	769
San Miguel de Abona	2020 Julio	Variación interperiódica	-46
San Miguel de Abona	2020 Julio	Tasa variación interperiódica	-2.20
San Miguel de Abona	2020 Julio	Dato	2043
San Miguel de Abona	2020 Julio	Tasa variación anual	60.36
Santa Cruz de Tenerife	2020 Julio	Variación anual	3684
Santa Cruz de Tenerife	2020 Julio	Variación interperiódica	-290
Santa Cruz de Tenerife	2020 Julio	Tasa variación interperiódica	-1.14
Santa Cruz de Tenerife	2020 Julio	Dato	25104
Santa Cruz de Tenerife	2020 Julio	Tasa variación anual	17.20
Santa Úrsula	2020 Julio	Variación anual	269
Santa Úrsula	2020 Julio	Variación interperiódica	-85
Santa Úrsula	2020 Julio	Tasa variación interperiódica	-4.35
Santa Úrsula	2020 Julio	Dato	1868
Santa Úrsula	2020 Julio	Tasa variación anual	16.82
Santiago del Teide	2020 Julio	Variación anual	380
Santiago del Teide	2020 Julio	Variación interperiódica	-11
Santiago del Teide	2020 Julio	Tasa variación interperiódica	-1.06
Santiago del Teide	2020 Julio	Dato	1022
Santiago del Teide	2020 Julio	Tasa variación anual	59.19
El Sauzal	2020 Julio	Variación anual	165
El Sauzal	2020 Julio	Variación interperiódica	-13
El Sauzal	2020 Julio	Tasa variación interperiódica	-1.31
El Sauzal	2020 Julio	Dato	983
El Sauzal	2020 Julio	Tasa variación anual	20.17
Los Silos	2020 Julio	Variación anual	117
Los Silos	2020 Julio	Variación interperiódica	-8
Los Silos	2020 Julio	Tasa variación interperiódica	-1.35
Los Silos	2020 Julio	Dato	584
Los Silos	2020 Julio	Tasa variación anual	25.05
Tacoronte	2020 Julio	Variación anual	356
Tacoronte	2020 Julio	Variación interperiódica	-53
Tacoronte	2020 Julio	Tasa variación interperiódica	-1.71
Tacoronte	2020 Julio	Dato	3043
Tacoronte	2020 Julio	Tasa variación anual	13.25
El Tanque	2020 Julio	Variación anual	73
El Tanque	2020 Julio	Variación interperiódica	-23
El Tanque	2020 Julio	Tasa variación interperiódica	-5.94
El Tanque	2020 Julio	Dato	364
El Tanque	2020 Julio	Tasa variación anual	25.09
Tegueste	2020 Julio	Variación anual	105
Tegueste	2020 Julio	Variación interperiódica	-43
Tegueste	2020 Julio	Tasa variación interperiódica	-3.77
Tegueste	2020 Julio	Dato	1098
Tegueste	2020 Julio	Tasa variación anual	10.57
La Victoria de Acentejo	2020 Julio	Variación anual	150
La Victoria de Acentejo	2020 Julio	Variación interperiódica	-38
La Victoria de Acentejo	2020 Julio	Tasa variación interperiódica	-3.01
La Victoria de Acentejo	2020 Julio	Dato	1226
La Victoria de Acentejo	2020 Julio	Tasa variación anual	13.94
Vilaflor de Chasna	2020 Julio	Variación anual	72
Vilaflor de Chasna	2020 Julio	Variación interperiódica	-1
Vilaflor de Chasna	2020 Julio	Tasa variación interperiódica	-0.53
Vilaflor de Chasna	2020 Julio	Dato	189
Vilaflor de Chasna	2020 Julio	Tasa variación anual	61.54
Adeje	2020 Junio	Variación anual	2253
Adeje	2020 Junio	Variación interperiódica	103
Adeje	2020 Junio	Tasa variación interperiódica	2.02
Adeje	2020 Junio	Dato	5190
Adeje	2020 Junio	Tasa variación anual	76.71
Arafo	2020 Junio	Variación anual	83
Arafo	2020 Junio	Variación interperiódica	4
Arafo	2020 Junio	Tasa variación interperiódica	0.65
Arafo	2020 Junio	Dato	615
Arafo	2020 Junio	Tasa variación anual	15.60
Arico	2020 Junio	Variación anual	240
Arico	2020 Junio	Variación interperiódica	15
Arico	2020 Junio	Tasa variación interperiódica	1.76
Arico	2020 Junio	Dato	868
Arico	2020 Junio	Tasa variación anual	38.22
Arona	2020 Junio	Variación anual	4271
Arona	2020 Junio	Variación interperiódica	78
Arona	2020 Junio	Tasa variación interperiódica	0.69
Arona	2020 Junio	Dato	11396
Arona	2020 Junio	Tasa variación anual	59.94
Buenavista del Norte	2020 Junio	Variación anual	67
Buenavista del Norte	2020 Junio	Variación interperiódica	-9
Buenavista del Norte	2020 Junio	Tasa variación interperiódica	-1.60
Buenavista del Norte	2020 Junio	Dato	555
Buenavista del Norte	2020 Junio	Tasa variación anual	13.73
Candelaria	2020 Junio	Variación anual	487
Candelaria	2020 Junio	Variación interperiódica	13
Candelaria	2020 Junio	Tasa variación interperiódica	0.49
Candelaria	2020 Junio	Dato	2690
Candelaria	2020 Junio	Tasa variación anual	22.11
Fasnia	2020 Junio	Variación anual	59
Fasnia	2020 Junio	Variación interperiódica	-6
Fasnia	2020 Junio	Tasa variación interperiódica	-1.97
Fasnia	2020 Junio	Dato	298
Fasnia	2020 Junio	Tasa variación anual	24.69
Garachico	2020 Junio	Variación anual	106
Garachico	2020 Junio	Variación interperiódica	-12
Garachico	2020 Junio	Tasa variación interperiódica	-2.03
Garachico	2020 Junio	Dato	580
Garachico	2020 Junio	Tasa variación anual	22.36
Granadilla de Abona	2020 Junio	Variación anual	2507
Granadilla de Abona	2020 Junio	Variación interperiódica	-17
Granadilla de Abona	2020 Junio	Tasa variación interperiódica	-0.25
Granadilla de Abona	2020 Junio	Dato	6821
Granadilla de Abona	2020 Junio	Tasa variación anual	58.11
La Guancha	2020 Junio	Variación anual	121
La Guancha	2020 Junio	Variación interperiódica	-23
La Guancha	2020 Junio	Tasa variación interperiódica	-3.47
La Guancha	2020 Junio	Dato	639
La Guancha	2020 Junio	Tasa variación anual	23.36
Guía de Isora	2020 Junio	Variación anual	808
Guía de Isora	2020 Junio	Variación interperiódica	10
Guía de Isora	2020 Junio	Tasa variación interperiódica	0.40
Guía de Isora	2020 Junio	Dato	2499
Guía de Isora	2020 Junio	Tasa variación anual	47.78
Güímar	2020 Junio	Variación anual	474
Güímar	2020 Junio	Variación interperiódica	18
Güímar	2020 Junio	Tasa variación interperiódica	0.69
Güímar	2020 Junio	Dato	2612
Güímar	2020 Junio	Tasa variación anual	22.17
Icod de los Vinos	2020 Junio	Variación anual	685
Icod de los Vinos	2020 Junio	Variación interperiódica	-84
Icod de los Vinos	2020 Junio	Tasa variación interperiódica	-2.55
Icod de los Vinos	2020 Junio	Dato	3205
Icod de los Vinos	2020 Junio	Tasa variación anual	27.18
La Matanza de Acentejo	2020 Junio	Variación anual	181
La Matanza de Acentejo	2020 Junio	Variación interperiódica	-42
La Matanza de Acentejo	2020 Junio	Tasa variación interperiódica	-3.60
La Matanza de Acentejo	2020 Junio	Dato	1126
La Matanza de Acentejo	2020 Junio	Tasa variación anual	19.15
La Orotava	2020 Junio	Variación anual	1036
La Orotava	2020 Junio	Variación interperiódica	-68
La Orotava	2020 Junio	Tasa variación interperiódica	-1.27
La Orotava	2020 Junio	Dato	5302
La Orotava	2020 Junio	Tasa variación anual	24.29
Puerto de La Cruz	2020 Junio	Variación anual	887
Puerto de La Cruz	2020 Junio	Variación interperiódica	7
Puerto de La Cruz	2020 Junio	Tasa variación interperiódica	0.18
Puerto de La Cruz	2020 Junio	Dato	3916
Puerto de La Cruz	2020 Junio	Tasa variación anual	29.28
Los Realejos	2020 Junio	Variación anual	835
Los Realejos	2020 Junio	Variación interperiódica	-76
Los Realejos	2020 Junio	Tasa variación interperiódica	-1.54
Los Realejos	2020 Junio	Dato	4864
Los Realejos	2020 Junio	Tasa variación anual	20.72
El Rosario	2020 Junio	Variación anual	194
El Rosario	2020 Junio	Variación interperiódica	-41
El Rosario	2020 Junio	Tasa variación interperiódica	-2.54
El Rosario	2020 Junio	Dato	1571
El Rosario	2020 Junio	Tasa variación anual	14.09
San Cristóbal de La Laguna	2020 Junio	Variación anual	3419
San Cristóbal de La Laguna	2020 Junio	Variación interperiódica	-2
San Cristóbal de La Laguna	2020 Junio	Tasa variación interperiódica	-0.01
San Cristóbal de La Laguna	2020 Junio	Dato	19284
San Cristóbal de La Laguna	2020 Junio	Tasa variación anual	21.55
San Juan de la Rambla	2020 Junio	Variación anual	117
San Juan de la Rambla	2020 Junio	Variación interperiódica	-17
San Juan de la Rambla	2020 Junio	Tasa variación interperiódica	-2.83
San Juan de la Rambla	2020 Junio	Dato	584
San Juan de la Rambla	2020 Junio	Tasa variación anual	25.05
San Miguel de Abona	2020 Junio	Variación anual	825
San Miguel de Abona	2020 Junio	Variación interperiódica	36
San Miguel de Abona	2020 Junio	Tasa variación interperiódica	1.75
San Miguel de Abona	2020 Junio	Dato	2089
San Miguel de Abona	2020 Junio	Tasa variación anual	65.27
Santa Cruz de Tenerife	2020 Junio	Variación anual	4081
Santa Cruz de Tenerife	2020 Junio	Variación interperiódica	241
Santa Cruz de Tenerife	2020 Junio	Tasa variación interperiódica	0.96
Santa Cruz de Tenerife	2020 Junio	Dato	25394
Santa Cruz de Tenerife	2020 Junio	Tasa variación anual	19.15
Santa Úrsula	2020 Junio	Variación anual	400
Santa Úrsula	2020 Junio	Variación interperiódica	-34
Santa Úrsula	2020 Junio	Tasa variación interperiódica	-1.71
Santa Úrsula	2020 Junio	Dato	1953
Santa Úrsula	2020 Junio	Tasa variación anual	25.76
Santiago del Teide	2020 Junio	Variación anual	403
Santiago del Teide	2020 Junio	Variación interperiódica	14
Santiago del Teide	2020 Junio	Tasa variación interperiódica	1.37
Santiago del Teide	2020 Junio	Dato	1033
Santiago del Teide	2020 Junio	Tasa variación anual	63.97
El Sauzal	2020 Junio	Variación anual	177
El Sauzal	2020 Junio	Variación interperiódica	-2
El Sauzal	2020 Junio	Tasa variación interperiódica	-0.20
El Sauzal	2020 Junio	Dato	996
El Sauzal	2020 Junio	Tasa variación anual	21.61
Los Silos	2020 Junio	Variación anual	130
Los Silos	2020 Junio	Variación interperiódica	-20
Los Silos	2020 Junio	Tasa variación interperiódica	-3.27
Los Silos	2020 Junio	Dato	592
Los Silos	2020 Junio	Tasa variación anual	28.14
Tacoronte	2020 Junio	Variación anual	443
Tacoronte	2020 Junio	Variación interperiódica	26
Tacoronte	2020 Junio	Tasa variación interperiódica	0.85
Tacoronte	2020 Junio	Dato	3096
Tacoronte	2020 Junio	Tasa variación anual	16.70
El Tanque	2020 Junio	Variación anual	114
El Tanque	2020 Junio	Variación interperiódica	-10
El Tanque	2020 Junio	Tasa variación interperiódica	-2.52
El Tanque	2020 Junio	Dato	387
El Tanque	2020 Junio	Tasa variación anual	41.76
Tegueste	2020 Junio	Variación anual	173
Tegueste	2020 Junio	Variación interperiódica	-14
Tegueste	2020 Junio	Tasa variación interperiódica	-1.21
Tegueste	2020 Junio	Dato	1141
Tegueste	2020 Junio	Tasa variación anual	17.87
La Victoria de Acentejo	2020 Junio	Variación anual	235
La Victoria de Acentejo	2020 Junio	Variación interperiódica	-15
La Victoria de Acentejo	2020 Junio	Tasa variación interperiódica	-1.17
La Victoria de Acentejo	2020 Junio	Dato	1264
La Victoria de Acentejo	2020 Junio	Tasa variación anual	22.84
Vilaflor de Chasna	2020 Junio	Variación anual	79
Vilaflor de Chasna	2020 Junio	Variación interperiódica	4
Vilaflor de Chasna	2020 Junio	Tasa variación interperiódica	2.15
Vilaflor de Chasna	2020 Junio	Dato	190
Vilaflor de Chasna	2020 Junio	Tasa variación anual	71.17
Adeje	2020 Mayo	Variación anual	2080
Adeje	2020 Mayo	Variación interperiódica	231
Adeje	2020 Mayo	Tasa variación interperiódica	4.76
Adeje	2020 Mayo	Dato	5087
Adeje	2020 Mayo	Tasa variación anual	69.17
Arafo	2020 Mayo	Variación anual	93
Arafo	2020 Mayo	Variación interperiódica	-1
Arafo	2020 Mayo	Tasa variación interperiódica	-0.16
Arafo	2020 Mayo	Dato	611
Arafo	2020 Mayo	Tasa variación anual	17.95
Arico	2020 Mayo	Variación anual	213
Arico	2020 Mayo	Variación interperiódica	4
Arico	2020 Mayo	Tasa variación interperiódica	0.47
Arico	2020 Mayo	Dato	853
Arico	2020 Mayo	Tasa variación anual	33.28
Arona	2020 Mayo	Variación anual	4121
Arona	2020 Mayo	Variación interperiódica	439
Arona	2020 Mayo	Tasa variación interperiódica	4.04
Arona	2020 Mayo	Dato	11318
Arona	2020 Mayo	Tasa variación anual	57.26
Buenavista del Norte	2020 Mayo	Variación anual	65
Buenavista del Norte	2020 Mayo	Variación interperiódica	7
Buenavista del Norte	2020 Mayo	Tasa variación interperiódica	1.26
Buenavista del Norte	2020 Mayo	Dato	564
Buenavista del Norte	2020 Mayo	Tasa variación anual	13.03
Candelaria	2020 Mayo	Variación anual	459
Candelaria	2020 Mayo	Variación interperiódica	20
Candelaria	2020 Mayo	Tasa variación interperiódica	0.75
Candelaria	2020 Mayo	Dato	2677
Candelaria	2020 Mayo	Tasa variación anual	20.69
Fasnia	2020 Mayo	Variación anual	47
Fasnia	2020 Mayo	Variación interperiódica	-1
Fasnia	2020 Mayo	Tasa variación interperiódica	-0.33
Fasnia	2020 Mayo	Dato	304
Fasnia	2020 Mayo	Tasa variación anual	18.29
Garachico	2020 Mayo	Variación anual	116
Garachico	2020 Mayo	Variación interperiódica	0
Garachico	2020 Mayo	Tasa variación interperiódica	0.00
Garachico	2020 Mayo	Dato	592
Garachico	2020 Mayo	Tasa variación anual	24.37
Granadilla de Abona	2020 Mayo	Variación anual	2455
Granadilla de Abona	2020 Mayo	Variación interperiódica	221
Granadilla de Abona	2020 Mayo	Tasa variación interperiódica	3.34
Granadilla de Abona	2020 Mayo	Dato	6838
Granadilla de Abona	2020 Mayo	Tasa variación anual	56.01
La Guancha	2020 Mayo	Variación anual	123
La Guancha	2020 Mayo	Variación interperiódica	16
La Guancha	2020 Mayo	Tasa variación interperiódica	2.48
La Guancha	2020 Mayo	Dato	662
La Guancha	2020 Mayo	Tasa variación anual	22.82
Guía de Isora	2020 Mayo	Variación anual	758
Guía de Isora	2020 Mayo	Variación interperiódica	87
Guía de Isora	2020 Mayo	Tasa variación interperiódica	3.62
Guía de Isora	2020 Mayo	Dato	2489
Guía de Isora	2020 Mayo	Tasa variación anual	43.79
Güímar	2020 Mayo	Variación anual	409
Güímar	2020 Mayo	Variación interperiódica	1
Güímar	2020 Mayo	Tasa variación interperiódica	0.04
Güímar	2020 Mayo	Dato	2594
Güímar	2020 Mayo	Tasa variación anual	18.72
Icod de los Vinos	2020 Mayo	Variación anual	783
Icod de los Vinos	2020 Mayo	Variación interperiódica	40
Icod de los Vinos	2020 Mayo	Tasa variación interperiódica	1.23
Icod de los Vinos	2020 Mayo	Dato	3289
Icod de los Vinos	2020 Mayo	Tasa variación anual	31.25
La Matanza de Acentejo	2020 Mayo	Variación anual	204
La Matanza de Acentejo	2020 Mayo	Variación interperiódica	-32
La Matanza de Acentejo	2020 Mayo	Tasa variación interperiódica	-2.67
La Matanza de Acentejo	2020 Mayo	Dato	1168
La Matanza de Acentejo	2020 Mayo	Tasa variación anual	21.16
La Orotava	2020 Mayo	Variación anual	1003
La Orotava	2020 Mayo	Variación interperiódica	43
La Orotava	2020 Mayo	Tasa variación interperiódica	0.81
La Orotava	2020 Mayo	Dato	5370
La Orotava	2020 Mayo	Tasa variación anual	22.97
Puerto de La Cruz	2020 Mayo	Variación anual	877
Puerto de La Cruz	2020 Mayo	Variación interperiódica	129
Puerto de La Cruz	2020 Mayo	Tasa variación interperiódica	3.41
Puerto de La Cruz	2020 Mayo	Dato	3909
Puerto de La Cruz	2020 Mayo	Tasa variación anual	28.92
Los Realejos	2020 Mayo	Variación anual	802
Los Realejos	2020 Mayo	Variación interperiódica	29
Los Realejos	2020 Mayo	Tasa variación interperiódica	0.59
Los Realejos	2020 Mayo	Dato	4940
Los Realejos	2020 Mayo	Tasa variación anual	19.38
El Rosario	2020 Mayo	Variación anual	194
El Rosario	2020 Mayo	Variación interperiódica	14
El Rosario	2020 Mayo	Tasa variación interperiódica	0.88
El Rosario	2020 Mayo	Dato	1612
El Rosario	2020 Mayo	Tasa variación anual	13.68
San Cristóbal de La Laguna	2020 Mayo	Variación anual	3215
San Cristóbal de La Laguna	2020 Mayo	Variación interperiódica	392
San Cristóbal de La Laguna	2020 Mayo	Tasa variación interperiódica	2.07
San Cristóbal de La Laguna	2020 Mayo	Dato	19286
San Cristóbal de La Laguna	2020 Mayo	Tasa variación anual	20.00
San Juan de la Rambla	2020 Mayo	Variación anual	119
San Juan de la Rambla	2020 Mayo	Variación interperiódica	-12
San Juan de la Rambla	2020 Mayo	Tasa variación interperiódica	-1.96
San Juan de la Rambla	2020 Mayo	Dato	601
San Juan de la Rambla	2020 Mayo	Tasa variación anual	24.69
San Miguel de Abona	2020 Mayo	Variación anual	813
San Miguel de Abona	2020 Mayo	Variación interperiódica	54
San Miguel de Abona	2020 Mayo	Tasa variación interperiódica	2.70
San Miguel de Abona	2020 Mayo	Dato	2053
San Miguel de Abona	2020 Mayo	Tasa variación anual	65.56
Santa Cruz de Tenerife	2020 Mayo	Variación anual	3665
Santa Cruz de Tenerife	2020 Mayo	Variación interperiódica	214
Santa Cruz de Tenerife	2020 Mayo	Tasa variación interperiódica	0.86
Santa Cruz de Tenerife	2020 Mayo	Dato	25153
Santa Cruz de Tenerife	2020 Mayo	Tasa variación anual	17.06
Santa Úrsula	2020 Mayo	Variación anual	382
Santa Úrsula	2020 Mayo	Variación interperiódica	14
Santa Úrsula	2020 Mayo	Tasa variación interperiódica	0.71
Santa Úrsula	2020 Mayo	Dato	1987
Santa Úrsula	2020 Mayo	Tasa variación anual	23.80
Santiago del Teide	2020 Mayo	Variación anual	347
Santiago del Teide	2020 Mayo	Variación interperiódica	50
Santiago del Teide	2020 Mayo	Tasa variación interperiódica	5.16
Santiago del Teide	2020 Mayo	Dato	1019
Santiago del Teide	2020 Mayo	Tasa variación anual	51.64
El Sauzal	2020 Mayo	Variación anual	159
El Sauzal	2020 Mayo	Variación interperiódica	-19
El Sauzal	2020 Mayo	Tasa variación interperiódica	-1.87
El Sauzal	2020 Mayo	Dato	998
El Sauzal	2020 Mayo	Tasa variación anual	18.95
Los Silos	2020 Mayo	Variación anual	153
Los Silos	2020 Mayo	Variación interperiódica	11
Los Silos	2020 Mayo	Tasa variación interperiódica	1.83
Los Silos	2020 Mayo	Dato	612
Los Silos	2020 Mayo	Tasa variación anual	33.33
Tacoronte	2020 Mayo	Variación anual	434
Tacoronte	2020 Mayo	Variación interperiódica	-5
Tacoronte	2020 Mayo	Tasa variación interperiódica	-0.16
Tacoronte	2020 Mayo	Dato	3070
Tacoronte	2020 Mayo	Tasa variación anual	16.46
El Tanque	2020 Mayo	Variación anual	133
El Tanque	2020 Mayo	Variación interperiódica	9
El Tanque	2020 Mayo	Tasa variación interperiódica	2.32
El Tanque	2020 Mayo	Dato	397
El Tanque	2020 Mayo	Tasa variación anual	50.38
Tegueste	2020 Mayo	Variación anual	152
Tegueste	2020 Mayo	Variación interperiódica	-11
Tegueste	2020 Mayo	Tasa variación interperiódica	-0.94
Tegueste	2020 Mayo	Dato	1155
Tegueste	2020 Mayo	Tasa variación anual	15.15
La Victoria de Acentejo	2020 Mayo	Variación anual	245
La Victoria de Acentejo	2020 Mayo	Variación interperiódica	-16
La Victoria de Acentejo	2020 Mayo	Tasa variación interperiódica	-1.24
La Victoria de Acentejo	2020 Mayo	Dato	1279
La Victoria de Acentejo	2020 Mayo	Tasa variación anual	23.69
Vilaflor de Chasna	2020 Mayo	Variación anual	68
Vilaflor de Chasna	2020 Mayo	Variación interperiódica	19
Vilaflor de Chasna	2020 Mayo	Tasa variación interperiódica	11.38
Vilaflor de Chasna	2020 Mayo	Dato	186
Vilaflor de Chasna	2020 Mayo	Tasa variación anual	57.63
Adeje	2020 Abril	Variación anual	1952
Adeje	2020 Abril	Variación interperiódica	1051
Adeje	2020 Abril	Tasa variación interperiódica	27.62
Adeje	2020 Abril	Dato	4856
Adeje	2020 Abril	Tasa variación anual	67.22
Arafo	2020 Abril	Variación anual	86
Arafo	2020 Abril	Variación interperiódica	52
Arafo	2020 Abril	Tasa variación interperiódica	9.29
Arafo	2020 Abril	Dato	612
Arafo	2020 Abril	Tasa variación anual	16.35
Arico	2020 Abril	Variación anual	219
Arico	2020 Abril	Variación interperiódica	83
Arico	2020 Abril	Tasa variación interperiódica	10.84
Arico	2020 Abril	Dato	849
Arico	2020 Abril	Tasa variación anual	34.76
Arona	2020 Abril	Variación anual	3737
Arona	2020 Abril	Variación interperiódica	2256
Arona	2020 Abril	Tasa variación interperiódica	26.16
Arona	2020 Abril	Dato	10879
Arona	2020 Abril	Tasa variación anual	52.32
Buenavista del Norte	2020 Abril	Variación anual	62
Buenavista del Norte	2020 Abril	Variación interperiódica	16
Buenavista del Norte	2020 Abril	Tasa variación interperiódica	2.96
Buenavista del Norte	2020 Abril	Dato	557
Buenavista del Norte	2020 Abril	Tasa variación anual	12.53
Candelaria	2020 Abril	Variación anual	403
Candelaria	2020 Abril	Variación interperiódica	194
Candelaria	2020 Abril	Tasa variación interperiódica	7.88
Candelaria	2020 Abril	Dato	2657
Candelaria	2020 Abril	Tasa variación anual	17.88
Fasnia	2020 Abril	Variación anual	57
Fasnia	2020 Abril	Variación interperiódica	32
Fasnia	2020 Abril	Tasa variación interperiódica	11.72
Fasnia	2020 Abril	Dato	305
Fasnia	2020 Abril	Tasa variación anual	22.98
Garachico	2020 Abril	Variación anual	114
Garachico	2020 Abril	Variación interperiódica	35
Garachico	2020 Abril	Tasa variación interperiódica	6.28
Garachico	2020 Abril	Dato	592
